"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","120"
"Male","115"
"","235"
"Baraee",""
"Female","114"
"Male","96"
"","210"
"Brahman - Hill",""
"Female","30"
"Male","20"
"","50"
"Brahman - Tarai",""
"Female","23"
"Male","23"
"","46"
"Chamar/ Harijan/ Ram",""
"Female","612"
"Male","499"
"","1111"
"Danuwar",""
"Female","69"
"Male","55"
"","124"
"Dhanuk",""
"Female","209"
"Male","160"
"","369"
"Dhobi",""
"Female","134"
"Male","126"
"","260"
"Dom",""
"Female","37"
"Male","39"
"","76"
"Dusadh/ Pasawan/ Pasi",""
"Female","710"
"Male","595"
"","1305"
"Gharti/Bhujel",""
"Female","17"
"Male","7"
"","24"
"Hajam/Thakur",""
"Female","168"
"Male","167"
"","335"
"Halwai",""
"Female","246"
"Male","222"
"","468"
"Jhangad/ Dhagar",""
"Female","12"
"Male","8"
"","20"
"Kami",""
"Female","32"
"Male","15"
"","47"
"Kathabaniyan",""
"Female","22"
"Male","29"
"","51"
"Kayastha",""
"Female","21"
"Male","24"
"","45"
"Kewat",""
"Female","278"
"Male","231"
"","509"
"Khatwe",""
"Female","22"
"Male","24"
"","46"
"Koiri/Kushwaha",""
"Female","949"
"Male","906"
"","1855"
"Majhi",""
"Female","34"
"Male","28"
"","62"
"Mali",""
"Female","15"
"Male","11"
"","26"
"Mallaha",""
"Female","93"
"Male","88"
"","181"
"Musahar",""
"Female","577"
"Male","517"
"","1094"
"Musalman",""
"Female","164"
"Male","162"
"","326"
"Newar",""
"Female","28"
"Male","21"
"","49"
"Others",""
"Female","56"
"Male","29"
"","85"
"Rai",""
"Female","18"
"Male","14"
"","32"
"Rajput",""
"Female","7"
"Male","10"
"","17"
"Sonar",""
"Female","11"
"Male","8"
"","19"
"Sudhi",""
"Female","98"
"Male","97"
"","195"
"Tatma/Tatwa",""
"Female","149"
"Male","145"
"","294"
"Teli",""
"Female","368"
"Male","330"
"","698"
"Terai Others",""
"Female","8"
"Male","12"
"","20"
"Yadav",""
"Female","4209"
"Male","4029"
"","8238"
