"Population by Single Year of Age","Number"
"0",""
"Female","355"
"Male","344"
"1",""
"Female","249"
"Male","261"
"10",""
"Female","456"
"Male","442"
"11",""
"Female","265"
"Male","304"
"12",""
"Female","478"
"Male","511"
"13",""
"Female","330"
"Male","359"
"14",""
"Female","415"
"Male","320"
"15",""
"Female","300"
"Male","313"
"16",""
"Female","319"
"Male","298"
"17",""
"Female","191"
"Male","164"
"18",""
"Female","367"
"Male","259"
"19",""
"Female","183"
"Male","139"
"2",""
"Female","340"
"Male","374"
"20",""
"Female","220"
"Male","165"
"21",""
"Female","197"
"Male","114"
"22",""
"Female","206"
"Male","180"
"23",""
"Female","148"
"Male","117"
"24",""
"Female","200"
"Male","114"
"25",""
"Female","268"
"Male","174"
"26",""
"Female","176"
"Male","121"
"27",""
"Female","127"
"Male","114"
"28",""
"Female","211"
"Male","169"
"29",""
"Female","126"
"Male","83"
"3",""
"Female","404"
"Male","395"
"30",""
"Female","277"
"Male","184"
"31",""
"Female","63"
"Male","58"
"32",""
"Female","164"
"Male","119"
"33",""
"Female","90"
"Male","74"
"34",""
"Female","118"
"Male","71"
"35",""
"Female","280"
"Male","198"
"36",""
"Female","101"
"Male","105"
"37",""
"Female","90"
"Male","58"
"38",""
"Female","144"
"Male","133"
"39",""
"Female","79"
"Male","48"
"4",""
"Female","404"
"Male","444"
"40",""
"Female","237"
"Male","167"
"41",""
"Female","70"
"Male","63"
"42",""
"Female","109"
"Male","90"
"43",""
"Female","61"
"Male","56"
"44",""
"Female","74"
"Male","31"
"45",""
"Female","184"
"Male","158"
"46",""
"Female","53"
"Male","44"
"47",""
"Female","52"
"Male","34"
"48",""
"Female","95"
"Male","98"
"49",""
"Female","48"
"Male","37"
"5",""
"Female","456"
"Male","493"
"50",""
"Female","163"
"Male","144"
"51",""
"Female","30"
"Male","38"
"52",""
"Female","66"
"Male","60"
"53",""
"Female","41"
"Male","47"
"54",""
"Female","47"
"Male","26"
"55",""
"Female","122"
"Male","132"
"56",""
"Female","33"
"Male","28"
"57",""
"Female","38"
"Male","38"
"58",""
"Female","63"
"Male","50"
"59",""
"Female","28"
"Male","27"
"6",""
"Female","401"
"Male","404"
"60",""
"Female","168"
"Male","125"
"61",""
"Female","53"
"Male","46"
"62",""
"Female","69"
"Male","48"
"63",""
"Female","43"
"Male","22"
"64",""
"Female","38"
"Male","25"
"65",""
"Female","165"
"Male","85"
"66",""
"Female","31"
"Male","26"
"67",""
"Female","37"
"Male","24"
"68",""
"Female","52"
"Male","60"
"69",""
"Female","21"
"Male","22"
"7",""
"Female","394"
"Male","391"
"70",""
"Female","118"
"Male","73"
"71",""
"Female","33"
"Male","22"
"72",""
"Female","73"
"Male","44"
"73",""
"Female","33"
"Male","16"
"74",""
"Female","18"
"Male","14"
"75",""
"Female","99"
"Male","53"
"76",""
"Female","14"
"Male","23"
"77",""
"Female","13"
"Male","13"
"78",""
"Female","22"
"Male","20"
"79",""
"Female","3"
"Male","4"
"8",""
"Female","414"
"Male","440"
"80",""
"Female","39"
"Male","27"
"81",""
"Female","7"
"Male","8"
"82",""
"Female","9"
"Male","11"
"83",""
"Female","3"
"Male","3"
"84",""
"Female","7"
"Male","9"
"85",""
"Female","26"
"Male","26"
"9",""
"Female","328"
"Male","315"
