"Population by Mother tongue","Number"
"Bahing",""
"Female","3069"
"Male","2493"
"Baram",""
"Female","6"
"Male","5"
"Bhojpuri",""
"Female","391"
"Male","371"
"Bhujel",""
"Female","112"
"Male","87"
"Dumi",""
"Female","9"
"Male","15"
"Gurung",""
"Female","149"
"Male","100"
"Hariyanwi",""
"Female","16"
"Male","16"
"Jero/Jerung",""
"Female","808"
"Male","658"
"Khaling",""
"Female","9"
"Male","7"
"Limbu",""
"Female","11"
"Male","5"
"Magar",""
"Female","7295"
"Male","5871"
"Maithili",""
"Female","99"
"Male","257"
"Majhi",""
"Female","96"
"Male","85"
"Nepali",""
"Female","46141"
"Male","39203"
"Newar",""
"Female","817"
"Male","695"
"Not Reported",""
"Female","157"
"Male","125"
"Others",""
"Female","161"
"Male","172"
"Puma",""
"Female","29"
"Male","29"
"Rai",""
"Female","1447"
"Male","1298"
"Rajsthani",""
"Female","10"
"Male","9"
"Sampang",""
"Female","25"
"Male","25"
"Santhali",""
"Female","29"
"Male","29"
"Sherpa",""
"Female","5247"
"Male","4743"
"Sign Language",""
"Female","5"
"Male","13"
"Sunuwar",""
"Female","1665"
"Male","1469"
"Tamang",""
"Female","7322"
"Male","6223"
"Tharu",""
"Female","20"
"Male","24"
"Thulung",""
"Female","262"
"Male","235"
"Wambule",""
"Female","3819"
"Male","3296"
"Yakkha",""
"Female","21"
"Male","19"
