"Population by Single Year of Age","Number"
"0",""
"Female","135"
"Male","138"
"1",""
"Female","131"
"Male","133"
"10",""
"Female","164"
"Male","185"
"11",""
"Female","186"
"Male","177"
"12",""
"Female","195"
"Male","206"
"13",""
"Female","187"
"Male","199"
"14",""
"Female","213"
"Male","197"
"15",""
"Female","176"
"Male","171"
"16",""
"Female","169"
"Male","178"
"17",""
"Female","185"
"Male","171"
"18",""
"Female","188"
"Male","170"
"19",""
"Female","127"
"Male","97"
"2",""
"Female","119"
"Male","132"
"20",""
"Female","165"
"Male","96"
"21",""
"Female","145"
"Male","64"
"22",""
"Female","166"
"Male","94"
"23",""
"Female","141"
"Male","71"
"24",""
"Female","121"
"Male","70"
"25",""
"Female","175"
"Male","76"
"26",""
"Female","131"
"Male","66"
"27",""
"Female","124"
"Male","67"
"28",""
"Female","130"
"Male","84"
"29",""
"Female","69"
"Male","44"
"3",""
"Female","140"
"Male","118"
"30",""
"Female","179"
"Male","97"
"31",""
"Female","81"
"Male","51"
"32",""
"Female","124"
"Male","77"
"33",""
"Female","76"
"Male","64"
"34",""
"Female","57"
"Male","51"
"35",""
"Female","137"
"Male","89"
"36",""
"Female","77"
"Male","50"
"37",""
"Female","55"
"Male","44"
"38",""
"Female","80"
"Male","53"
"39",""
"Female","57"
"Male","39"
"4",""
"Female","160"
"Male","155"
"40",""
"Female","139"
"Male","103"
"41",""
"Female","60"
"Male","47"
"42",""
"Female","81"
"Male","65"
"43",""
"Female","66"
"Male","52"
"44",""
"Female","76"
"Male","50"
"45",""
"Female","112"
"Male","91"
"46",""
"Female","63"
"Male","43"
"47",""
"Female","67"
"Male","48"
"48",""
"Female","78"
"Male","74"
"49",""
"Female","67"
"Male","59"
"5",""
"Female","192"
"Male","190"
"50",""
"Female","115"
"Male","103"
"51",""
"Female","56"
"Male","57"
"52",""
"Female","88"
"Male","61"
"53",""
"Female","55"
"Male","52"
"54",""
"Female","60"
"Male","49"
"55",""
"Female","59"
"Male","69"
"56",""
"Female","51"
"Male","61"
"57",""
"Female","50"
"Male","57"
"58",""
"Female","67"
"Male","54"
"59",""
"Female","42"
"Male","47"
"6",""
"Female","158"
"Male","176"
"60",""
"Female","88"
"Male","85"
"61",""
"Female","44"
"Male","32"
"62",""
"Female","43"
"Male","42"
"63",""
"Female","32"
"Male","36"
"64",""
"Female","31"
"Male","32"
"65",""
"Female","44"
"Male","46"
"66",""
"Female","37"
"Male","30"
"67",""
"Female","49"
"Male","43"
"68",""
"Female","37"
"Male","41"
"69",""
"Female","18"
"Male","25"
"7",""
"Female","177"
"Male","194"
"70",""
"Female","42"
"Male","50"
"71",""
"Female","13"
"Male","19"
"72",""
"Female","33"
"Male","31"
"73",""
"Female","16"
"Male","25"
"74",""
"Female","21"
"Male","11"
"75",""
"Female","27"
"Male","27"
"76",""
"Female","11"
"Male","22"
"77",""
"Female","25"
"Male","15"
"78",""
"Female","29"
"Male","15"
"79",""
"Female","6"
"Male","7"
"8",""
"Female","192"
"Male","183"
"80",""
"Female","19"
"Male","15"
"81",""
"Female","3"
"Male","7"
"82",""
"Female","10"
"Male","9"
"83",""
"Female","7"
"Male","6"
"84",""
"Female","8"
"Male","10"
"85",""
"Female","43"
"Male","33"
"9",""
"Female","176"
"Male","152"
