"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","29"
"Male","35"
"","64"
"Bangali",""
"Female","66"
"Male","63"
"","129"
"Baraee",""
"Female","29"
"Male","34"
"","63"
"Bin",""
"Female","407"
"Male","403"
"","810"
"Brahman - Hill",""
"Female","71"
"Male","67"
"","138"
"Brahman - Tarai",""
"Female","163"
"Male","181"
"","344"
"Chamar/ Harijan/ Ram",""
"Female","1031"
"Male","1096"
"","2127"
"Chhetri",""
"Female","25"
"Male","26"
"","51"
"Dhanuk",""
"Female","6"
"Male","14"
"","20"
"Dhobi",""
"Female","522"
"Male","588"
"","1110"
"Dhunia",""
"Female","27"
"Male","29"
"","56"
"Dom",""
"Female","33"
"Male","33"
"","66"
"Dusadh/ Pasawan/ Pasi",""
"Female","897"
"Male","931"
"","1828"
"Gaderi/Bhedihar",""
"Female","41"
"Male","45"
"","86"
"Hajam/Thakur",""
"Female","282"
"Male","284"
"","566"
"Kalwar",""
"Female","334"
"Male","355"
"","689"
"Kami",""
"Female","21"
"Male","20"
"","41"
"Kanu",""
"Female","1082"
"Male","1169"
"","2251"
"Kathabaniyan",""
"Female","532"
"Male","578"
"","1110"
"Kayastha",""
"Female","58"
"Male","63"
"","121"
"Kewat",""
"Female","6"
"Male","6"
"","12"
"Koiri/Kushwaha",""
"Female","100"
"Male","102"
"","202"
"Kumhar",""
"Female","211"
"Male","217"
"","428"
"Kurmi",""
"Female","1306"
"Male","1357"
"","2663"
"Lohar",""
"Female","522"
"Male","561"
"","1083"
"Mali",""
"Female","109"
"Male","103"
"","212"
"Mallaha",""
"Female","1540"
"Male","1633"
"","3173"
"Marwadi",""
"Female","137"
"Male","175"
"","312"
"Musahar",""
"Female","77"
"Male","81"
"","158"
"Musalman",""
"Female","3525"
"Male","3429"
"","6954"
"Natuwa",""
"Female","5"
"Male","7"
"","12"
"Newar",""
"Female","152"
"Male","151"
"","303"
"Nuniya",""
"Female","207"
"Male","251"
"","458"
"Others",""
"Female","26"
"Male","16"
"","42"
"Rai",""
"Female","48"
"Male","48"
"","96"
"Rajbansi",""
"Female","11"
"Male","18"
"","29"
"Rajput",""
"Female","8"
"Male","16"
"","24"
"Sanyasi/Dasnami",""
"Female","114"
"Male","109"
"","223"
"Sherpa",""
"Female","5"
"Male","6"
"","11"
"Sonar",""
"Female","60"
"Male","72"
"","132"
"Sudhi",""
"Female","67"
"Male","61"
"","128"
"Tatma/Tatwa",""
"Female","411"
"Male","451"
"","862"
"Teli",""
"Female","659"
"Male","677"
"","1336"
"Terai Others",""
"Female","57"
"Male","55"
"","112"
"Tharu",""
"Female","145"
"Male","123"
"","268"
"Yadav",""
"Female","4541"
"Male","4966"
"","9507"
