"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","5"
"Male","8"
"Badi",""
"Female","147"
"Male","121"
"Bangali",""
"Female","16"
"Male","17"
"Bote",""
"Female","16"
"Male","18"
"Brahman - Hill",""
"Female","10382"
"Male","8490"
"Brahman - Tarai",""
"Female","24"
"Male","27"
"Chamar/ Harijan/ Ram",""
"Female","125"
"Male","103"
"Chhetri",""
"Female","4409"
"Male","3484"
"Dalit Others",""
"Female","468"
"Male","402"
"Damai/Dholi",""
"Female","698"
"Male","638"
"Danuwar",""
"Female","8"
"Male","6"
"Dusadh/ Pasawan/ Pasi",""
"Female","102"
"Male","116"
"Gaderi/Bhedihar",""
"Female","9"
"Male","13"
"Gaine",""
"Female","14"
"Male","8"
"Gharti/Bhujel",""
"Female","16"
"Male","14"
"Gurung",""
"Female","373"
"Male","318"
"Hajam/Thakur",""
"Female","118"
"Male","116"
"Halwai",""
"Female","65"
"Male","70"
"Kahar",""
"Female","55"
"Male","60"
"Kami",""
"Female","1229"
"Male","1051"
"Kanu",""
"Female","9"
"Male","12"
"Kathabaniyan",""
"Female","98"
"Male","96"
"Kayastha",""
"Female","10"
"Male","2"
"Kewat",""
"Female","79"
"Male","85"
"Kumal",""
"Female","165"
"Male","150"
"Kurmi",""
"Female","113"
"Male","131"
"Lodh",""
"Female","32"
"Male","42"
"Lohar",""
"Female","20"
"Male","23"
"Magar",""
"Female","4058"
"Male","3170"
"Majhi",""
"Female","116"
"Male","114"
"Mallaha",""
"Female","71"
"Male","51"
"Musalman",""
"Female","477"
"Male","477"
"Newar",""
"Female","311"
"Male","261"
"Others",""
"Female","35"
"Male","29"
"Pattharkatta/ Kushwadiya",""
"Female","14"
"Male","8"
"Rai",""
"Female","11"
"Male","13"
"Sanyasi/Dasnami",""
"Female","385"
"Male","313"
"Sarki",""
"Female","201"
"Male","175"
"Sherpa",""
"Female","9"
"Male","10"
"Tamang",""
"Female","30"
"Male","24"
"Teli",""
"Female","40"
"Male","27"
"Terai Others",""
"Female","39"
"Male","40"
"Thakali",""
"Female","14"
"Male","16"
"Thakuri",""
"Female","1011"
"Male","809"
"Tharu",""
"Female","14434"
"Male","13518"
"Undefined Others",""
"Female","11"
"Male","11"
"Yadav",""
"Female","237"
"Male","246"
