"Population by Caste Ethinicity","Number"
"Bantaba",""
"Female","8"
"Male","8"
"","16"
"Brahman - Hill",""
"Female","3137"
"Male","2797"
"","5934"
"Chamling",""
"Female","389"
"Male","293"
"","682"
"Chhetri",""
"Female","4535"
"Male","3830"
"","8365"
"Dalit Others",""
"Female","42"
"Male","39"
"","81"
"Damai/Dholi",""
"Female","778"
"Male","625"
"","1403"
"Dom",""
"Female","2"
"Male","10"
"","12"
"Gharti/Bhujel",""
"Female","551"
"Male","438"
"","989"
"Gurung",""
"Female","440"
"Male","329"
"","769"
"Hajam/Thakur",""
"Female","12"
"Male","10"
"","22"
"Kami",""
"Female","1278"
"Male","1074"
"","2352"
"Kathabaniyan",""
"Female","12"
"Male","11"
"","23"
"Khawas",""
"Female","11"
"Male","8"
"","19"
"Limbu",""
"Female","7"
"Male","7"
"","14"
"Magar",""
"Female","139"
"Male","130"
"","269"
"Musalman",""
"Female","7"
"Male","12"
"","19"
"Nachhiring",""
"Female","10"
"Male","24"
"","34"
"Newar",""
"Female","1937"
"Male","1684"
"","3621"
"Others",""
"Female","60"
"Male","48"
"","108"
"Pattharkatta/ Kushwadiya",""
"Female","21"
"Male","22"
"","43"
"Rai",""
"Female","9265"
"Male","8082"
"","17347"
"Samgpang",""
"Female","26"
"Male","17"
"","43"
"Sanyasi/Dasnami",""
"Female","431"
"Male","310"
"","741"
"Sarki",""
"Female","799"
"Male","639"
"","1438"
"Sherpa",""
"Female","227"
"Male","185"
"","412"
"Tamang",""
"Female","1092"
"Male","860"
"","1952"
"Teli",""
"Female","14"
"Male","31"
"","45"
"Tharu",""
"Female","28"
"Male","36"
"","64"
"Thulung",""
"Female","7"
"Male","7"
"","14"
"Undefined Others",""
"Female","16"
"Male","10"
"","26"
"Yadav",""
"Female","7"
"Male","18"
"","25"
"Yakkha",""
"Female","16"
"Male","5"
"","21"
