"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","68"
"Male","75"
"Bhote",""
"Female","15"
"Male","8"
"Brahman - Hill",""
"Female","26611"
"Male","23523"
"Brahman - Tarai",""
"Female","9"
"Male","10"
"Brahmu/ Baramo",""
"Female","167"
"Male","136"
"Chepang /Praja",""
"Female","7180"
"Male","7296"
"Chhetri",""
"Female","26145"
"Male","22641"
"Dalit Others",""
"Female","67"
"Male","67"
"Damai/Dholi",""
"Female","4551"
"Male","3963"
"Danuwar",""
"Female","500"
"Male","458"
"Darai",""
"Female","439"
"Male","368"
"Gaine",""
"Female","14"
"Male","14"
"Ghale",""
"Female","3768"
"Male","2975"
"Gharti/Bhujel",""
"Female","1741"
"Male","1631"
"Gurung",""
"Female","10329"
"Male","8246"
"Hajam/Thakur",""
"Female","36"
"Male","54"
"Halwai",""
"Female","7"
"Male","16"
"Jirel",""
"Female","8"
"Male","12"
"Kalwar",""
"Female","49"
"Male","59"
"Kamar",""
"Female","185"
"Male","186"
"Kami",""
"Female","7584"
"Male","6432"
"Kanu",""
"Female","6"
"Male","11"
"Kathabaniyan",""
"Female","9"
"Male","9"
"Kumal",""
"Female","2466"
"Male","2118"
"Limbu",""
"Female","33"
"Male","32"
"Magar",""
"Female","15492"
"Male","12982"
"Majhi",""
"Female","252"
"Male","278"
"Musalman",""
"Female","426"
"Male","585"
"Newar",""
"Female","16854"
"Male","14627"
"Nuniya",""
"Female","6"
"Male","10"
"Others",""
"Female","364"
"Male","438"
"Rai",""
"Female","1137"
"Male","1047"
"Rajput",""
"Female","5"
"Male","6"
"Sanyasi/Dasnami",""
"Female","1784"
"Male","1613"
"Sarki",""
"Female","8899"
"Male","7311"
"Sherpa",""
"Female","18"
"Male","28"
"Sonar",""
"Female","6"
"Male","7"
"Sunuwar",""
"Female","8"
"Male","7"
"Tamang",""
"Female","39068"
"Male","35063"
"Teli",""
"Female","51"
"Male","69"
"Terai Others",""
"Female","33"
"Male","33"
"Thakali",""
"Female","37"
"Male","29"
"Thakuri",""
"Female","1656"
"Male","1433"
"Tharu",""
"Female","72"
"Male","120"
"Undefined Others",""
"Female","29"
"Male","33"
"Yadav",""
"Female","8"
"Male","41"
