"Population by Caste Ethinicity","Number"
"Bangali",""
"Female","9"
"Male","9"
"","18"
"Baraee",""
"Female","96"
"Male","108"
"","204"
"Bin",""
"Female","152"
"Male","138"
"","290"
"Brahman - Hill",""
"Female","679"
"Male","678"
"","1357"
"Brahman - Tarai",""
"Female","67"
"Male","59"
"","126"
"Chamar/ Harijan/ Ram",""
"Female","946"
"Male","974"
"","1920"
"Chhetri",""
"Female","382"
"Male","390"
"","772"
"Dalit Others",""
"Female","20"
"Male","26"
"","46"
"Damai/Dholi",""
"Female","8"
"Male","9"
"","17"
"Danuwar",""
"Female","132"
"Male","125"
"","257"
"Dhanuk",""
"Female","5"
"Male","7"
"","12"
"Dhobi",""
"Female","30"
"Male","40"
"","70"
"Dusadh/ Pasawan/ Pasi",""
"Female","668"
"Male","651"
"","1319"
"Foreigner",""
"Female","9"
"Male","7"
"","16"
"Ghale",""
"Female","11"
"Male","6"
"","17"
"Gharti/Bhujel",""
"Female","62"
"Male","61"
"","123"
"Gurung",""
"Female","31"
"Male","32"
"","63"
"Hajam/Thakur",""
"Female","133"
"Male","120"
"","253"
"Kalwar",""
"Female","299"
"Male","294"
"","593"
"Kami",""
"Female","157"
"Male","163"
"","320"
"Kanu",""
"Female","298"
"Male","281"
"","579"
"Kathabaniyan",""
"Female","160"
"Male","154"
"","314"
"Kayastha",""
"Female","15"
"Male","13"
"","28"
"Koiri/Kushwaha",""
"Female","152"
"Male","160"
"","312"
"Kumhar",""
"Female","115"
"Male","117"
"","232"
"Kurmi",""
"Female","254"
"Male","240"
"","494"
"Lohar",""
"Female","151"
"Male","175"
"","326"
"Magar",""
"Female","345"
"Male","342"
"","687"
"Majhi",""
"Female","365"
"Male","349"
"","714"
"Mali",""
"Female","26"
"Male","27"
"","53"
"Mallaha",""
"Female","93"
"Male","103"
"","196"
"Musahar",""
"Female","1031"
"Male","1083"
"","2114"
"Musalman",""
"Female","7527"
"Male","7451"
"","14978"
"Newar",""
"Female","106"
"Male","110"
"","216"
"Nuniya",""
"Female","108"
"Male","114"
"","222"
"Others",""
"Female","30"
"Male","32"
"","62"
"Pahari",""
"Female","34"
"Male","31"
"","65"
"Rai",""
"Female","148"
"Male","144"
"","292"
"Rajput",""
"Female","41"
"Male","43"
"","84"
"Sanyasi/Dasnami",""
"Female","86"
"Male","96"
"","182"
"Sarki",""
"Female","12"
"Male","15"
"","27"
"Sonar",""
"Female","26"
"Male","37"
"","63"
"Sunuwar",""
"Female","90"
"Male","64"
"","154"
"Tamang",""
"Female","1154"
"Male","1196"
"","2350"
"Tatma/Tatwa",""
"Female","50"
"Male","72"
"","122"
"Teli",""
"Female","300"
"Male","349"
"","649"
"Terai Others",""
"Female","8"
"Male","10"
"","18"
"Thakuri",""
"Female","81"
"Male","80"
"","161"
"Tharu",""
"Female","6022"
"Male","6036"
"","12058"
"Yadav",""
"Female","488"
"Male","559"
"","1047"
