"Population by Mother tongue","Number"
"Achhami",""
"Female","47"
"Male","28"
"Assami",""
"Female","83"
"Male","68"
"Avadhi",""
"Female","241336"
"Male","256365"
"Bangla",""
"Female","219"
"Male","381"
"Bhojpuri",""
"Female","252652"
"Male","255978"
"Bhujel",""
"Female","385"
"Male","341"
"Bote",""
"Female","725"
"Male","555"
"Chepang",""
"Female","7"
"Male","24"
"Chhantyal",""
"Female","302"
"Male","268"
"Dailekhi",""
"Female","6"
"Male","8"
"Danuwar",""
"Female","20"
"Male","12"
"Darai",""
"Female","37"
"Male","24"
"Doteli",""
"Female","1452"
"Male","1469"
"English",""
"Female","30"
"Male","30"
"Ganagai",""
"Female","14"
"Male","8"
"Ghale",""
"Female","21"
"Male","19"
"Gurung",""
"Female","10874"
"Male","8646"
"Hindi",""
"Female","7052"
"Male","8160"
"Kham",""
"Female","9095"
"Male","7985"
"Kumal",""
"Female","1520"
"Male","1315"
"Limbu",""
"Female","100"
"Male","90"
"Magar",""
"Female","112237"
"Male","91797"
"Maithili",""
"Female","26191"
"Male","27944"
"Majhi",""
"Female","5"
"Male","10"
"Nepali",""
"Female","1248160"
"Male","1025820"
"Newar",""
"Female","14390"
"Male","13023"
"Not Reported",""
"Female","1310"
"Male","1357"
"Others",""
"Female","1816"
"Male","1666"
"Punjabi",""
"Female","88"
"Male","81"
"Rai",""
"Female","394"
"Male","389"
"Rajbanshi",""
"Female","12"
"Male","15"
"Raji",""
"Female","375"
"Male","373"
"Rajsthani",""
"Female","242"
"Male","262"
"Santhali",""
"Female","195"
"Male","217"
"Sherpa",""
"Female","408"
"Male","392"
"Sign Language",""
"Female","123"
"Male","156"
"Sindhi",""
"Female","12"
"Male","14"
"Sonaha",""
"Female","255"
"Male","248"
"Sunuwar",""
"Female","51"
"Male","47"
"Tamang",""
"Female","1584"
"Male","1423"
"Thakali",""
"Female","157"
"Male","147"
"Tharu",""
"Female","306542"
"Male","288762"
"Uranw/Urau",""
"Female","73"
"Male","84"
"Urdu",""
"Female","113885"
"Male","114486"
"Yakkha",""
"Female","105"
"Male","111"
