"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","5411"
"Male","5845"
"Badi",""
"Female","3596"
"Male","3047"
"Bangali",""
"Female","2229"
"Male","2570"
"Bantar/Sardar",""
"Female","74"
"Male","89"
"Baraee",""
"Female","6754"
"Male","7229"
"Bhote",""
"Female","78"
"Male","82"
"Bin",""
"Female","943"
"Male","983"
"Bote",""
"Female","1102"
"Male","927"
"Brahman - Hill",""
"Female","301876"
"Male","254567"
"Brahman - Tarai",""
"Female","8778"
"Male","9274"
"Brahmu/ Baramo",""
"Female","11"
"Male","14"
"Chamar/ Harijan/ Ram",""
"Female","44659"
"Male","47105"
"Chamling",""
"Female","8"
"Male","8"
"Chepang /Praja",""
"Female","51"
"Male","75"
"Chhantyal/Chhantel",""
"Female","754"
"Male","561"
"Chhetri",""
"Female","336332"
"Male","275762"
"Chidimar",""
"Female","572"
"Male","638"
"Dalit Others",""
"Female","9474"
"Male","9269"
"Damai/Dholi",""
"Female","46234"
"Male","38231"
"Danuwar",""
"Female","20"
"Male","13"
"Darai",""
"Female","263"
"Male","206"
"Dev",""
"Female","7"
"Male","5"
"Dhandi",""
"Female","899"
"Male","960"
"Dhankar/ Dharikar",""
"Female","795"
"Male","808"
"Dhanuk",""
"Female","366"
"Male","398"
"Dhimal",""
"Female","8"
"Male","5"
"Dhobi",""
"Female","20166"
"Male","20856"
"Dhunia",""
"Female","1415"
"Male","1374"
"Dom",""
"Female","120"
"Male","126"
"Dusadh/ Pasawan/ Pasi",""
"Female","22249"
"Male","23168"
"Foreigner",""
"Female","606"
"Male","618"
"Gaderi/Bhedihar",""
"Female","4791"
"Male","5155"
"Gaine",""
"Female","1570"
"Male","1353"
"Gangai",""
"Female","14"
"Male","8"
"Ghale",""
"Female","102"
"Male","92"
"Gharti/Bhujel",""
"Female","5098"
"Male","4082"
"Gurung",""
"Female","23098"
"Male","18639"
"Hajam/Thakur",""
"Female","10626"
"Male","10960"
"Halkhor",""
"Female","27"
"Male","28"
"Halwai",""
"Female","6605"
"Male","7067"
"Janajati Others",""
"Female","23"
"Male","22"
"Jhangad/ Dhagar",""
"Female","73"
"Male","84"
"Kahar",""
"Female","22498"
"Male","23306"
"Kalar",""
"Female","17"
"Male","16"
"Kalwar",""
"Female","5833"
"Male","6065"
"Kamar",""
"Female","29"
"Male","23"
"Kami",""
"Female","149042"
"Male","121060"
"Kanu",""
"Female","2017"
"Male","2235"
"Kathabaniyan",""
"Female","16830"
"Male","17995"
"Kayastha",""
"Female","3649"
"Male","3874"
"Kewat",""
"Female","23147"
"Male","23629"
"Khatwe",""
"Female","136"
"Male","132"
"Khawas",""
"Female","415"
"Male","370"
"Koche",""
"Female","8"
"Male","8"
"Koiri/Kushwaha",""
"Female","8477"
"Male","8912"
"Kori",""
"Female","5852"
"Male","6365"
"Kumal",""
"Female","22746"
"Male","20045"
"Kumhar",""
"Female","1331"
"Male","1463"
"Kurmi",""
"Female","34524"
"Male","36229"
"Kusunda",""
"Female","57"
"Male","53"
"Lhomi",""
"Female","160"
"Male","113"
"Limbu",""
"Female","221"
"Male","196"
"Lodh",""
"Female","15706"
"Male","16292"
"Lohar",""
"Female","5825"
"Male","6078"
"Magar",""
"Female","371495"
"Male","303678"
"Majhi",""
"Female","1261"
"Male","1295"
"Mali",""
"Female","1040"
"Male","995"
"Mallaha",""
"Female","14815"
"Male","15360"
"Marwadi",""
"Female","2480"
"Male","2779"
"Musahar",""
"Female","2944"
"Male","2929"
"Musalman",""
"Female","156130"
"Male","155858"
"Natuwa",""
"Female","308"
"Male","284"
"Newar",""
"Female","32592"
"Male","28338"
"Nuniya",""
"Female","50"
"Male","60"
"Others",""
"Female","3312"
"Male","2652"
"Pattharkatta/ Kushwadiya",""
"Female","623"
"Male","646"
"Punjabi/Sikh",""
"Female","84"
"Male","77"
"Rai",""
"Female","1199"
"Male","1071"
"Rajbansi",""
"Female","282"
"Male","293"
"Rajbhar",""
"Female","2646"
"Male","2710"
"Rajdhob",""
"Female","61"
"Male","78"
"Raji",""
"Female","422"
"Male","409"
"Rajput",""
"Female","1130"
"Male","1216"
"Sanyasi/Dasnami",""
"Female","27990"
"Male","23744"
"Sarki",""
"Female","37492"
"Male","29021"
"Satar/ Santhal",""
"Female","197"
"Male","221"
"Sherpa",""
"Female","495"
"Male","456"
"Sonar",""
"Female","1218"
"Male","1245"
"Sudhi",""
"Female","304"
"Male","319"
"Sunuwar",""
"Female","398"
"Male","340"
"Tamang",""
"Female","3633"
"Male","3076"
"Tatma/Tatwa",""
"Female","11"
"Male","4"
"Teli",""
"Female","18936"
"Male","19704"
"Terai Others",""
"Female","11950"
"Male","12288"
"Thakali",""
"Female","931"
"Male","822"
"Thakuri",""
"Female","32745"
"Male","27185"
"Thami",""
"Female","66"
"Male","48"
"Tharu",""
"Female","350523"
"Male","330782"
"Undefined Others",""
"Female","152"
"Male","166"
"Yadav",""
"Female","87882"
"Male","93284"
"Yakkha",""
"Female","393"
"Male","403"
