"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","76"
"Male","66"
"Bote",""
"Female","442"
"Male","359"
"Brahman - Hill",""
"Female","25302"
"Male","19902"
"Chhetri",""
"Female","11351"
"Male","8734"
"Dalit Others",""
"Female","393"
"Male","282"
"Damai/Dholi",""
"Female","2843"
"Male","2201"
"Darai",""
"Female","66"
"Male","62"
"Foreigner",""
"Female","21"
"Male","18"
"Gaine",""
"Female","125"
"Male","117"
"Gharti/Bhujel",""
"Female","920"
"Male","679"
"Gurung",""
"Female","258"
"Male","234"
"Hajam/Thakur",""
"Female","10"
"Male","31"
"Halwai",""
"Female","6"
"Male","16"
"Kalwar",""
"Female","4"
"Male","10"
"Kami",""
"Female","10014"
"Male","7440"
"Kathabaniyan",""
"Female","54"
"Male","94"
"Kayastha",""
"Female","4"
"Male","11"
"Kumal",""
"Female","3679"
"Male","3069"
"Limbu",""
"Female","7"
"Male","7"
"Magar",""
"Female","76086"
"Male","60132"
"Majhi",""
"Female","6"
"Male","7"
"Musalman",""
"Female","584"
"Male","569"
"Newar",""
"Female","4880"
"Male","4033"
"Others",""
"Female","272"
"Male","266"
"Rai",""
"Female","50"
"Male","43"
"Sanyasi/Dasnami",""
"Female","203"
"Male","176"
"Sarki",""
"Female","4762"
"Male","3507"
"Sunuwar",""
"Female","12"
"Male","10"
"Tamang",""
"Female","68"
"Male","56"
"Teli",""
"Female","10"
"Male","16"
"Terai Others",""
"Female","16"
"Male","19"
"Thakali",""
"Female","37"
"Male","31"
"Thakuri",""
"Female","2127"
"Male","1618"
"Tharu",""
"Female","121"
"Male","217"
"Undefined Others",""
"Female","15"
"Male","21"
"Yadav",""
"Female","6"
"Male","10"
