"Population by Single Year of Age","Number"
"0",""
"Female","150"
"Male","163"
"1",""
"Female","154"
"Male","116"
"10",""
"Female","194"
"Male","214"
"11",""
"Female","143"
"Male","169"
"12",""
"Female","195"
"Male","187"
"13",""
"Female","162"
"Male","159"
"14",""
"Female","198"
"Male","181"
"15",""
"Female","135"
"Male","136"
"16",""
"Female","189"
"Male","182"
"17",""
"Female","113"
"Male","110"
"18",""
"Female","191"
"Male","178"
"19",""
"Female","106"
"Male","112"
"2",""
"Female","193"
"Male","184"
"20",""
"Female","190"
"Male","162"
"21",""
"Female","119"
"Male","119"
"22",""
"Female","144"
"Male","163"
"23",""
"Female","101"
"Male","134"
"24",""
"Female","108"
"Male","86"
"25",""
"Female","145"
"Male","130"
"26",""
"Female","82"
"Male","88"
"27",""
"Female","66"
"Male","71"
"28",""
"Female","110"
"Male","93"
"29",""
"Female","53"
"Male","39"
"3",""
"Female","182"
"Male","157"
"30",""
"Female","129"
"Male","119"
"31",""
"Female","46"
"Male","48"
"32",""
"Female","89"
"Male","79"
"33",""
"Female","55"
"Male","49"
"34",""
"Female","58"
"Male","58"
"35",""
"Female","157"
"Male","118"
"36",""
"Female","68"
"Male","70"
"37",""
"Female","34"
"Male","52"
"38",""
"Female","62"
"Male","76"
"39",""
"Female","40"
"Male","46"
"4",""
"Female","229"
"Male","229"
"40",""
"Female","127"
"Male","114"
"41",""
"Female","39"
"Male","60"
"42",""
"Female","49"
"Male","63"
"43",""
"Female","47"
"Male","37"
"44",""
"Female","39"
"Male","38"
"45",""
"Female","96"
"Male","100"
"46",""
"Female","50"
"Male","57"
"47",""
"Female","23"
"Male","49"
"48",""
"Female","50"
"Male","68"
"49",""
"Female","22"
"Male","34"
"5",""
"Female","207"
"Male","178"
"50",""
"Female","114"
"Male","76"
"51",""
"Female","17"
"Male","43"
"52",""
"Female","49"
"Male","41"
"53",""
"Female","16"
"Male","30"
"54",""
"Female","14"
"Male","27"
"55",""
"Female","64"
"Male","75"
"56",""
"Female","32"
"Male","27"
"57",""
"Female","25"
"Male","29"
"58",""
"Female","33"
"Male","54"
"59",""
"Female","30"
"Male","35"
"6",""
"Female","197"
"Male","206"
"60",""
"Female","75"
"Male","57"
"61",""
"Female","31"
"Male","34"
"62",""
"Female","37"
"Male","36"
"63",""
"Female","44"
"Male","22"
"64",""
"Female","18"
"Male","23"
"65",""
"Female","54"
"Male","41"
"66",""
"Female","7"
"Male","20"
"67",""
"Female","13"
"Male","18"
"68",""
"Female","15"
"Male","27"
"69",""
"Female","9"
"Male","9"
"7",""
"Female","178"
"Male","150"
"70",""
"Female","13"
"Male","24"
"71",""
"Female","2"
"Male","6"
"72",""
"Female","5"
"Male","12"
"73",""
"Female","5"
"Male","11"
"74",""
"Female","4"
"Male","5"
"75",""
"Female","10"
"Male","6"
"76",""
"Female","5"
"Male","4"
"77",""
"Female","3"
"Male","5"
"78",""
"Female","2"
"Male","4"
"79",""
"Female","0"
"Male","2"
"8",""
"Female","182"
"Male","190"
"80",""
"Female","8"
"Male","4"
"81",""
"Female","1"
"Male","1"
"82",""
"Female","2"
"Male","4"
"83",""
"Female","1"
"Male","4"
"84",""
"Female","2"
"Male","1"
"85",""
"Female","8"
"Male","4"
"9",""
"Female","162"
"Male","148"
