"Population by Mother tongue","Number"
"Bahing",""
"Female","13"
"Male","6"
"Bantawa",""
"Female","70"
"Male","55"
"Bhujel",""
"Female","11"
"Male","11"
"Chamling",""
"Female","5840"
"Male","5026"
"Doteli",""
"Female","18"
"Male","9"
"Dumi",""
"Female","1167"
"Male","1023"
"Gurung",""
"Female","207"
"Male","157"
"Khaling",""
"Female","247"
"Male","248"
"Kulung",""
"Female","9"
"Male","6"
"Magar",""
"Female","102"
"Male","98"
"Maithili",""
"Female","48"
"Male","114"
"Nachhiring",""
"Female","114"
"Male","110"
"Nepali",""
"Female","13130"
"Male","11071"
"Newar",""
"Female","1278"
"Male","1074"
"Not Reported",""
"Female","64"
"Male","59"
"Others",""
"Female","60"
"Male","55"
"Rai",""
"Female","93"
"Male","75"
"Sampang",""
"Female","1240"
"Male","1030"
"Sherpa",""
"Female","193"
"Male","158"
"Tamang",""
"Female","1006"
"Male","805"
"Tharu",""
"Female","25"
"Male","18"
"Thulung",""
"Female","369"
"Male","391"
