"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","21"
"Male","26"
"","47"
"Bangali",""
"Female","25"
"Male","21"
"","46"
"Bantar/Sardar",""
"Female","47"
"Male","37"
"","84"
"Baraee",""
"Female","317"
"Male","331"
"","648"
"Bin",""
"Female","746"
"Male","764"
"","1510"
"Brahman - Hill",""
"Female","434"
"Male","432"
"","866"
"Brahman - Tarai",""
"Female","4764"
"Male","4873"
"","9637"
"Chamar/ Harijan/ Ram",""
"Female","886"
"Male","830"
"","1716"
"Chhetri",""
"Female","169"
"Male","155"
"","324"
"Dhanuk",""
"Female","1958"
"Male","1887"
"","3845"
"Dhobi",""
"Female","281"
"Male","292"
"","573"
"Dhunia",""
"Female","88"
"Male","69"
"","157"
"Dom",""
"Female","47"
"Male","34"
"","81"
"Dusadh/ Pasawan/ Pasi",""
"Female","1279"
"Male","1300"
"","2579"
"Gaderi/Bhedihar",""
"Female","63"
"Male","53"
"","116"
"Hajam/Thakur",""
"Female","412"
"Male","439"
"","851"
"Halkhor",""
"Female","81"
"Male","72"
"","153"
"Halwai",""
"Female","371"
"Male","364"
"","735"
"Kalwar",""
"Female","459"
"Male","539"
"","998"
"Kami",""
"Female","48"
"Male","44"
"","92"
"Kanu",""
"Female","560"
"Male","586"
"","1146"
"Kathabaniyan",""
"Female","314"
"Male","300"
"","614"
"Kayastha",""
"Female","531"
"Male","577"
"","1108"
"Kewat",""
"Female","1018"
"Male","905"
"","1923"
"Khatwe",""
"Female","780"
"Male","668"
"","1448"
"Koiri/Kushwaha",""
"Female","12"
"Male","13"
"","25"
"Kumhar",""
"Female","154"
"Male","158"
"","312"
"Kurmi",""
"Female","219"
"Male","201"
"","420"
"Lohar",""
"Female","324"
"Male","308"
"","632"
"Magar",""
"Female","11"
"Male","7"
"","18"
"Majhi",""
"Female","6"
"Male","5"
"","11"
"Mali",""
"Female","83"
"Male","75"
"","158"
"Mallaha",""
"Female","128"
"Male","139"
"","267"
"Marwadi",""
"Female","37"
"Male","30"
"","67"
"Musahar",""
"Female","266"
"Male","261"
"","527"
"Musalman",""
"Female","4899"
"Male","4628"
"","9527"
"Newar",""
"Female","102"
"Male","92"
"","194"
"Nuniya",""
"Female","1591"
"Male","1662"
"","3253"
"Others",""
"Female","52"
"Male","35"
"","87"
"Pahari",""
"Female","13"
"Male","14"
"","27"
"Rai",""
"Female","15"
"Male","8"
"","23"
"Rajput",""
"Female","540"
"Male","571"
"","1111"
"Sanyasi/Dasnami",""
"Female","21"
"Male","22"
"","43"
"Sonar",""
"Female","414"
"Male","418"
"","832"
"Sudhi",""
"Female","739"
"Male","790"
"","1529"
"Tatma/Tatwa",""
"Female","291"
"Male","276"
"","567"
"Teli",""
"Female","1025"
"Male","1003"
"","2028"
"Terai Others",""
"Female","166"
"Male","179"
"","345"
"Tharu",""
"Female","17"
"Male","12"
"","29"
"Undefined Others",""
"Female","49"
"Male","56"
"","105"
"Yadav",""
"Female","1971"
"Male","2127"
"","4098"
"Yakkha",""
"Female","9"
"Male","8"
"","17"
