"Population by Single Year of Age","Number"
"0",""
"Female","311"
"Male","383"
"1",""
"Female","266"
"Male","294"
"10",""
"Female","753"
"Male","839"
"11",""
"Female","272"
"Male","227"
"12",""
"Female","563"
"Male","614"
"13",""
"Female","253"
"Male","286"
"14",""
"Female","351"
"Male","401"
"15",""
"Female","348"
"Male","431"
"16",""
"Female","270"
"Male","378"
"17",""
"Female","149"
"Male","199"
"18",""
"Female","257"
"Male","384"
"19",""
"Female","105"
"Male","139"
"2",""
"Female","471"
"Male","489"
"20",""
"Female","427"
"Male","464"
"21",""
"Female","112"
"Male","110"
"22",""
"Female","275"
"Male","315"
"23",""
"Female","196"
"Male","138"
"24",""
"Female","156"
"Male","154"
"25",""
"Female","413"
"Male","514"
"26",""
"Female","154"
"Male","160"
"27",""
"Female","146"
"Male","154"
"28",""
"Female","343"
"Male","251"
"29",""
"Female","52"
"Male","75"
"3",""
"Female","484"
"Male","542"
"30",""
"Female","578"
"Male","578"
"31",""
"Female","52"
"Male","62"
"32",""
"Female","297"
"Male","228"
"33",""
"Female","139"
"Male","116"
"34",""
"Female","99"
"Male","70"
"35",""
"Female","487"
"Male","631"
"36",""
"Female","109"
"Male","111"
"37",""
"Female","79"
"Male","76"
"38",""
"Female","244"
"Male","170"
"39",""
"Female","37"
"Male","43"
"4",""
"Female","554"
"Male","535"
"40",""
"Female","478"
"Male","602"
"41",""
"Female","43"
"Male","30"
"42",""
"Female","153"
"Male","130"
"43",""
"Female","87"
"Male","53"
"44",""
"Female","28"
"Male","26"
"45",""
"Female","424"
"Male","479"
"46",""
"Female","52"
"Male","60"
"47",""
"Female","41"
"Male","54"
"48",""
"Female","116"
"Male","94"
"49",""
"Female","30"
"Male","24"
"5",""
"Female","551"
"Male","599"
"50",""
"Female","286"
"Male","434"
"51",""
"Female","20"
"Male","34"
"52",""
"Female","69"
"Male","69"
"53",""
"Female","41"
"Male","35"
"54",""
"Female","25"
"Male","25"
"55",""
"Female","262"
"Male","307"
"56",""
"Female","33"
"Male","43"
"57",""
"Female","17"
"Male","42"
"58",""
"Female","80"
"Male","47"
"59",""
"Female","22"
"Male","23"
"6",""
"Female","598"
"Male","590"
"60",""
"Female","275"
"Male","323"
"61",""
"Female","19"
"Male","10"
"62",""
"Female","82"
"Male","46"
"63",""
"Female","50"
"Male","24"
"64",""
"Female","30"
"Male","24"
"65",""
"Female","220"
"Male","266"
"66",""
"Female","26"
"Male","24"
"67",""
"Female","21"
"Male","28"
"68",""
"Female","57"
"Male","72"
"69",""
"Female","15"
"Male","21"
"7",""
"Female","416"
"Male","437"
"70",""
"Female","171"
"Male","206"
"71",""
"Female","11"
"Male","18"
"72",""
"Female","61"
"Male","49"
"73",""
"Female","16"
"Male","14"
"74",""
"Female","5"
"Male","12"
"75",""
"Female","136"
"Male","122"
"76",""
"Female","5"
"Male","6"
"77",""
"Female","4"
"Male","1"
"78",""
"Female","6"
"Male","13"
"79",""
"Female","2"
"Male","2"
"8",""
"Female","743"
"Male","784"
"80",""
"Female","42"
"Male","44"
"81",""
"Female","0"
"Male","3"
"82",""
"Female","1"
"Male","3"
"83",""
"Female","1"
"Male","0"
"84",""
"Female","1"
"Male","0"
"85",""
"Female","35"
"Male","28"
"9",""
"Female","305"
"Male","310"
