"Population by Single Year of Age","Number"
"0",""
"Female","381"
"Male","416"
"1",""
"Female","336"
"Male","308"
"10",""
"Female","821"
"Male","933"
"11",""
"Female","261"
"Male","249"
"12",""
"Female","613"
"Male","760"
"13",""
"Female","296"
"Male","302"
"14",""
"Female","372"
"Male","432"
"15",""
"Female","382"
"Male","488"
"16",""
"Female","357"
"Male","407"
"17",""
"Female","205"
"Male","251"
"18",""
"Female","400"
"Male","440"
"19",""
"Female","141"
"Male","135"
"2",""
"Female","593"
"Male","585"
"20",""
"Female","539"
"Male","545"
"21",""
"Female","128"
"Male","108"
"22",""
"Female","302"
"Male","343"
"23",""
"Female","246"
"Male","178"
"24",""
"Female","195"
"Male","188"
"25",""
"Female","540"
"Male","625"
"26",""
"Female","162"
"Male","164"
"27",""
"Female","149"
"Male","177"
"28",""
"Female","432"
"Male","279"
"29",""
"Female","62"
"Male","76"
"3",""
"Female","591"
"Male","600"
"30",""
"Female","595"
"Male","719"
"31",""
"Female","67"
"Male","50"
"32",""
"Female","334"
"Male","241"
"33",""
"Female","184"
"Male","85"
"34",""
"Female","89"
"Male","59"
"35",""
"Female","484"
"Male","757"
"36",""
"Female","122"
"Male","101"
"37",""
"Female","76"
"Male","53"
"38",""
"Female","308"
"Male","195"
"39",""
"Female","37"
"Male","35"
"4",""
"Female","603"
"Male","650"
"40",""
"Female","504"
"Male","656"
"41",""
"Female","32"
"Male","30"
"42",""
"Female","208"
"Male","128"
"43",""
"Female","102"
"Male","42"
"44",""
"Female","37"
"Male","28"
"45",""
"Female","404"
"Male","592"
"46",""
"Female","38"
"Male","39"
"47",""
"Female","36"
"Male","48"
"48",""
"Female","181"
"Male","85"
"49",""
"Female","18"
"Male","21"
"5",""
"Female","667"
"Male","704"
"50",""
"Female","398"
"Male","483"
"51",""
"Female","25"
"Male","22"
"52",""
"Female","68"
"Male","76"
"53",""
"Female","48"
"Male","23"
"54",""
"Female","22"
"Male","23"
"55",""
"Female","319"
"Male","372"
"56",""
"Female","32"
"Male","28"
"57",""
"Female","39"
"Male","25"
"58",""
"Female","112"
"Male","72"
"59",""
"Female","15"
"Male","21"
"6",""
"Female","672"
"Male","642"
"60",""
"Female","303"
"Male","412"
"61",""
"Female","11"
"Male","10"
"62",""
"Female","95"
"Male","49"
"63",""
"Female","35"
"Male","17"
"64",""
"Female","22"
"Male","23"
"65",""
"Female","265"
"Male","269"
"66",""
"Female","29"
"Male","33"
"67",""
"Female","16"
"Male","17"
"68",""
"Female","49"
"Male","74"
"69",""
"Female","10"
"Male","19"
"7",""
"Female","457"
"Male","496"
"70",""
"Female","179"
"Male","224"
"71",""
"Female","11"
"Male","16"
"72",""
"Female","46"
"Male","51"
"73",""
"Female","11"
"Male","11"
"74",""
"Female","6"
"Male","6"
"75",""
"Female","104"
"Male","105"
"76",""
"Female","2"
"Male","3"
"77",""
"Female","4"
"Male","4"
"78",""
"Female","3"
"Male","4"
"79",""
"Female","1"
"Male","3"
"8",""
"Female","769"
"Male","830"
"80",""
"Female","47"
"Male","51"
"81",""
"Female","0"
"Male","1"
"82",""
"Female","0"
"Male","2"
"83",""
"Female","1"
"Male","0"
"85",""
"Female","41"
"Male","44"
"9",""
"Female","347"
"Male","341"
