"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","19"
"Male","19"
"","38"
"Baraee",""
"Female","183"
"Male","192"
"","375"
"Bin",""
"Female","133"
"Male","144"
"","277"
"Brahman - Hill",""
"Female","208"
"Male","182"
"","390"
"Brahman - Tarai",""
"Female","135"
"Male","128"
"","263"
"Chamar/ Harijan/ Ram",""
"Female","407"
"Male","449"
"","856"
"Chhetri",""
"Female","8"
"Male","6"
"","14"
"Damai/Dholi",""
"Female","20"
"Male","22"
"","42"
"Dhobi",""
"Female","205"
"Male","222"
"","427"
"Dhunia",""
"Female","299"
"Male","305"
"","604"
"Dom",""
"Female","24"
"Male","28"
"","52"
"Dusadh/ Pasawan/ Pasi",""
"Female","421"
"Male","462"
"","883"
"Hajam/Thakur",""
"Female","187"
"Male","202"
"","389"
"Kahar",""
"Female","115"
"Male","128"
"","243"
"Kalwar",""
"Female","179"
"Male","222"
"","401"
"Kami",""
"Female","14"
"Male","18"
"","32"
"Kanu",""
"Female","2752"
"Male","2954"
"","5706"
"Kathabaniyan",""
"Female","86"
"Male","107"
"","193"
"Kayastha",""
"Female","39"
"Male","42"
"","81"
"Kewat",""
"Female","548"
"Male","546"
"","1094"
"Koiri/Kushwaha",""
"Female","723"
"Male","760"
"","1483"
"Kumhar",""
"Female","120"
"Male","127"
"","247"
"Kurmi",""
"Female","586"
"Male","621"
"","1207"
"Lohar",""
"Female","226"
"Male","233"
"","459"
"Magar",""
"Female","6"
"Male","5"
"","11"
"Mallaha",""
"Female","120"
"Male","140"
"","260"
"Marwadi",""
"Female","8"
"Male","7"
"","15"
"Musalman",""
"Female","2014"
"Male","2007"
"","4021"
"Nuniya",""
"Female","177"
"Male","188"
"","365"
"Others",""
"Female","66"
"Male","23"
"","89"
"Rajput",""
"Female","94"
"Male","96"
"","190"
"Sanyasi/Dasnami",""
"Female","133"
"Male","144"
"","277"
"Sonar",""
"Female","91"
"Male","94"
"","185"
"Tatma/Tatwa",""
"Female","305"
"Male","327"
"","632"
"Teli",""
"Female","590"
"Male","642"
"","1232"
"Terai Others",""
"Female","168"
"Male","163"
"","331"
"Tharu",""
"Female","10"
"Male","9"
"","19"
"Yadav",""
"Female","1553"
"Male","1613"
"","3166"
"Yakkha",""
"Female","65"
"Male","57"
"","122"
