"Population by Single Year of Age","Number"
"0",""
"Female","424"
"Male","471"
"1",""
"Female","329"
"Male","333"
"10",""
"Female","800"
"Male","745"
"11",""
"Female","602"
"Male","668"
"12",""
"Female","778"
"Male","860"
"13",""
"Female","732"
"Male","682"
"14",""
"Female","691"
"Male","717"
"15",""
"Female","696"
"Male","700"
"16",""
"Female","664"
"Male","659"
"17",""
"Female","636"
"Male","621"
"18",""
"Female","805"
"Male","711"
"19",""
"Female","594"
"Male","461"
"2",""
"Female","453"
"Male","509"
"20",""
"Female","689"
"Male","553"
"21",""
"Female","557"
"Male","360"
"22",""
"Female","711"
"Male","448"
"23",""
"Female","595"
"Male","309"
"24",""
"Female","588"
"Male","331"
"25",""
"Female","717"
"Male","461"
"26",""
"Female","545"
"Male","353"
"27",""
"Female","504"
"Male","301"
"28",""
"Female","637"
"Male","415"
"29",""
"Female","356"
"Male","234"
"3",""
"Female","485"
"Male","472"
"30",""
"Female","766"
"Male","509"
"31",""
"Female","278"
"Male","194"
"32",""
"Female","459"
"Male","314"
"33",""
"Female","302"
"Male","207"
"34",""
"Female","303"
"Male","199"
"35",""
"Female","693"
"Male","432"
"36",""
"Female","313"
"Male","228"
"37",""
"Female","267"
"Male","161"
"38",""
"Female","440"
"Male","286"
"39",""
"Female","228"
"Male","142"
"4",""
"Female","500"
"Male","546"
"40",""
"Female","652"
"Male","521"
"41",""
"Female","205"
"Male","137"
"42",""
"Female","310"
"Male","258"
"43",""
"Female","228"
"Male","167"
"44",""
"Female","168"
"Male","152"
"45",""
"Female","483"
"Male","411"
"46",""
"Female","198"
"Male","187"
"47",""
"Female","171"
"Male","132"
"48",""
"Female","262"
"Male","237"
"49",""
"Female","136"
"Male","121"
"5",""
"Female","532"
"Male","562"
"50",""
"Female","455"
"Male","400"
"51",""
"Female","145"
"Male","135"
"52",""
"Female","192"
"Male","199"
"53",""
"Female","140"
"Male","146"
"54",""
"Female","136"
"Male","103"
"55",""
"Female","329"
"Male","258"
"56",""
"Female","175"
"Male","150"
"57",""
"Female","110"
"Male","127"
"58",""
"Female","178"
"Male","144"
"59",""
"Female","87"
"Male","93"
"6",""
"Female","517"
"Male","576"
"60",""
"Female","353"
"Male","325"
"61",""
"Female","109"
"Male","113"
"62",""
"Female","118"
"Male","153"
"63",""
"Female","92"
"Male","93"
"64",""
"Female","80"
"Male","96"
"65",""
"Female","253"
"Male","236"
"66",""
"Female","67"
"Male","67"
"67",""
"Female","82"
"Male","82"
"68",""
"Female","93"
"Male","113"
"69",""
"Female","35"
"Male","66"
"7",""
"Female","570"
"Male","650"
"70",""
"Female","185"
"Male","157"
"71",""
"Female","40"
"Male","52"
"72",""
"Female","78"
"Male","78"
"73",""
"Female","36"
"Male","43"
"74",""
"Female","32"
"Male","41"
"75",""
"Female","102"
"Male","101"
"76",""
"Female","26"
"Male","30"
"77",""
"Female","34"
"Male","38"
"78",""
"Female","42"
"Male","45"
"79",""
"Female","20"
"Male","24"
"8",""
"Female","631"
"Male","667"
"80",""
"Female","55"
"Male","42"
"81",""
"Female","12"
"Male","14"
"82",""
"Female","23"
"Male","17"
"83",""
"Female","14"
"Male","12"
"84",""
"Female","20"
"Male","23"
"85",""
"Female","80"
"Male","85"
"9",""
"Female","531"
"Male","606"
