"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","22"
"Male","28"
"Badi",""
"Female","50"
"Male","45"
"Bangali",""
"Female","15"
"Male","15"
"Baraee",""
"Female","21"
"Male","17"
"Brahman - Hill",""
"Female","6407"
"Male","5332"
"Brahman - Tarai",""
"Female","7"
"Male","6"
"Chamar/ Harijan/ Ram",""
"Female","505"
"Male","469"
"Chhantyal/Chhantel",""
"Female","13"
"Male","4"
"Chhetri",""
"Female","2287"
"Male","1935"
"Dalit Others",""
"Female","75"
"Male","90"
"Damai/Dholi",""
"Female","668"
"Male","554"
"Dhankar/ Dharikar",""
"Female","6"
"Male","10"
"Dhanuk",""
"Female","8"
"Male","3"
"Dhobi",""
"Female","271"
"Male","260"
"Dusadh/ Pasawan/ Pasi",""
"Female","357"
"Male","348"
"Gaderi/Bhedihar",""
"Female","9"
"Male","6"
"Gaine",""
"Female","19"
"Male","14"
"Gharti/Bhujel",""
"Female","25"
"Male","25"
"Gurung",""
"Female","1511"
"Male","1226"
"Hajam/Thakur",""
"Female","74"
"Male","66"
"Halwai",""
"Female","6"
"Male","6"
"Kahar",""
"Female","99"
"Male","123"
"Kalwar",""
"Female","18"
"Male","26"
"Kamar",""
"Female","10"
"Male","6"
"Kami",""
"Female","1771"
"Male","1434"
"Kathabaniyan",""
"Female","182"
"Male","201"
"Kewat",""
"Female","536"
"Male","531"
"Khawas",""
"Female","60"
"Male","42"
"Kumal",""
"Female","321"
"Male","292"
"Kumhar",""
"Female","5"
"Male","6"
"Kurmi",""
"Female","125"
"Male","136"
"Lodh",""
"Female","54"
"Male","49"
"Lohar",""
"Female","14"
"Male","11"
"Magar",""
"Female","6539"
"Male","5361"
"Majhi",""
"Female","5"
"Male","6"
"Mallaha",""
"Female","448"
"Male","499"
"Musahar",""
"Female","170"
"Male","189"
"Musalman",""
"Female","534"
"Male","479"
"Newar",""
"Female","519"
"Male","488"
"Others",""
"Female","39"
"Male","30"
"Rai",""
"Female","26"
"Male","13"
"Rajbhar",""
"Female","7"
"Male","9"
"Sanyasi/Dasnami",""
"Female","420"
"Male","371"
"Sarki",""
"Female","341"
"Male","306"
"Sonar",""
"Female","6"
"Male","8"
"Sunuwar",""
"Female","81"
"Male","61"
"Tamang",""
"Female","222"
"Male","202"
"Teli",""
"Female","144"
"Male","140"
"Terai Others",""
"Female","38"
"Male","45"
"Thakali",""
"Female","19"
"Male","16"
"Thakuri",""
"Female","220"
"Male","189"
"Tharu",""
"Female","2861"
"Male","2605"
"Yadav",""
"Female","485"
"Male","502"
"Yakkha",""
"Female","7"
"Male","6"
