"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","115"
"Male","144"
"","259"
"Badi",""
"Female","15"
"Male","11"
"","26"
"Bangali",""
"Female","120"
"Male","144"
"","264"
"Bantar/Sardar",""
"Female","10"
"Male","6"
"","16"
"Baraee",""
"Female","159"
"Male","182"
"","341"
"Bin",""
"Female","2"
"Male","12"
"","14"
"Brahman - Hill",""
"Female","5842"
"Male","5816"
"","11658"
"Brahman - Tarai",""
"Female","239"
"Male","236"
"","475"
"Chamar/ Harijan/ Ram",""
"Female","875"
"Male","892"
"","1767"
"Chhetri",""
"Female","2817"
"Male","2647"
"","5464"
"Dalit Others",""
"Female","75"
"Male","55"
"","130"
"Damai/Dholi",""
"Female","164"
"Male","139"
"","303"
"Dhandi",""
"Female","80"
"Male","86"
"","166"
"Dhankar/ Dharikar",""
"Female","35"
"Male","48"
"","83"
"Dhanuk",""
"Female","13"
"Male","17"
"","30"
"Dhobi",""
"Female","495"
"Male","513"
"","1008"
"Dhunia",""
"Female","11"
"Male","7"
"","18"
"Dusadh/ Pasawan/ Pasi",""
"Female","223"
"Male","218"
"","441"
"Foreigner",""
"Female","24"
"Male","51"
"","75"
"Gaderi/Bhedihar",""
"Female","111"
"Male","108"
"","219"
"Gharti/Bhujel",""
"Female","3"
"Male","12"
"","15"
"Gurung",""
"Female","1630"
"Male","1378"
"","3008"
"Hajam/Thakur",""
"Female","330"
"Male","332"
"","662"
"Halkhor",""
"Female","14"
"Male","15"
"","29"
"Halwai",""
"Female","246"
"Male","276"
"","522"
"Kahar",""
"Female","851"
"Male","889"
"","1740"
"Kalwar",""
"Female","211"
"Male","220"
"","431"
"Kami",""
"Female","865"
"Male","859"
"","1724"
"Kanu",""
"Female","56"
"Male","73"
"","129"
"Kathabaniyan",""
"Female","1450"
"Male","1566"
"","3016"
"Kayastha",""
"Female","327"
"Male","358"
"","685"
"Kewat",""
"Female","250"
"Male","288"
"","538"
"Koiri/Kushwaha",""
"Female","375"
"Male","415"
"","790"
"Kumal",""
"Female","24"
"Male","26"
"","50"
"Kumhar",""
"Female","18"
"Male","26"
"","44"
"Kurmi",""
"Female","560"
"Male","607"
"","1167"
"Limbu",""
"Female","21"
"Male","11"
"","32"
"Lodh",""
"Female","71"
"Male","92"
"","163"
"Lohar",""
"Female","104"
"Male","118"
"","222"
"Magar",""
"Female","2823"
"Male","2388"
"","5211"
"Majhi",""
"Female","99"
"Male","125"
"","224"
"Mali",""
"Female","11"
"Male","4"
"","15"
"Mallaha",""
"Female","521"
"Male","575"
"","1096"
"Marwadi",""
"Female","243"
"Male","299"
"","542"
"Musahar",""
"Female","22"
"Male","19"
"","41"
"Musalman",""
"Female","3801"
"Male","3841"
"","7642"
"Newar",""
"Female","1275"
"Male","1154"
"","2429"
"Others",""
"Female","53"
"Male","43"
"","96"
"Pattharkatta/ Kushwadiya",""
"Female","6"
"Male","7"
"","13"
"Punjabi/Sikh",""
"Female","8"
"Male","9"
"","17"
"Rai",""
"Female","74"
"Male","61"
"","135"
"Rajbhar",""
"Female","60"
"Male","60"
"","120"
"Rajdhob",""
"Female","34"
"Male","37"
"","71"
"Rajput",""
"Female","45"
"Male","63"
"","108"
"Sanyasi/Dasnami",""
"Female","67"
"Male","80"
"","147"
"Sarki",""
"Female","42"
"Male","35"
"","77"
"Sherpa",""
"Female","25"
"Male","28"
"","53"
"Sudhi",""
"Female","5"
"Male","6"
"","11"
"Sunuwar",""
"Female","16"
"Male","23"
"","39"
"Tamang",""
"Female","104"
"Male","97"
"","201"
"Teli",""
"Female","667"
"Male","752"
"","1419"
"Terai Others",""
"Female","121"
"Male","161"
"","282"
"Thakali",""
"Female","80"
"Male","70"
"","150"
"Thakuri",""
"Female","449"
"Male","368"
"","817"
"Tharu",""
"Female","734"
"Male","757"
"","1491"
"Undefined Others",""
"Female","8"
"Male","15"
"","23"
"Yadav",""
"Female","1586"
"Male","1703"
"","3289"
