"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","11"
"Male","7"
"","18"
"Bangali",""
"Female","18"
"Male","20"
"","38"
"Baraee",""
"Female","27"
"Male","35"
"","62"
"Bhote",""
"Female","21"
"Male","16"
"","37"
"Bin",""
"Female","28"
"Male","26"
"","54"
"Brahman - Hill",""
"Female","245"
"Male","249"
"","494"
"Brahman - Tarai",""
"Female","6"
"Male","15"
"","21"
"Chamar/ Harijan/ Ram",""
"Female","1219"
"Male","1183"
"","2402"
"Chhetri",""
"Female","295"
"Male","273"
"","568"
"Damai/Dholi",""
"Female","21"
"Male","27"
"","48"
"Dhanuk",""
"Female","20"
"Male","24"
"","44"
"Dhobi",""
"Female","160"
"Male","201"
"","361"
"Dhunia",""
"Female","194"
"Male","186"
"","380"
"Dom",""
"Female","20"
"Male","23"
"","43"
"Dusadh/ Pasawan/ Pasi",""
"Female","794"
"Male","812"
"","1606"
"Hajam/Thakur",""
"Female","203"
"Male","224"
"","427"
"Jhangad/ Dhagar",""
"Female","389"
"Male","415"
"","804"
"Kahar",""
"Female","7"
"Male","16"
"","23"
"Kalwar",""
"Female","177"
"Male","213"
"","390"
"Kami",""
"Female","26"
"Male","25"
"","51"
"Kanu",""
"Female","669"
"Male","762"
"","1431"
"Kathabaniyan",""
"Female","123"
"Male","118"
"","241"
"Kayastha",""
"Female","25"
"Male","29"
"","54"
"Kewat",""
"Female","9"
"Male","8"
"","17"
"Koiri/Kushwaha",""
"Female","475"
"Male","475"
"","950"
"Kumal",""
"Female","49"
"Male","55"
"","104"
"Kumhar",""
"Female","37"
"Male","27"
"","64"
"Kurmi",""
"Female","871"
"Male","955"
"","1826"
"Lohar",""
"Female","178"
"Male","162"
"","340"
"Magar",""
"Female","12"
"Male","11"
"","23"
"Mallaha",""
"Female","588"
"Male","618"
"","1206"
"Musahar",""
"Female","722"
"Male","774"
"","1496"
"Musalman",""
"Female","2619"
"Male","2703"
"","5322"
"Newar",""
"Female","58"
"Male","52"
"","110"
"Nuniya",""
"Female","177"
"Male","190"
"","367"
"Others",""
"Female","16"
"Male","5"
"","21"
"Rai",""
"Female","8"
"Male","9"
"","17"
"Rajput",""
"Female","43"
"Male","42"
"","85"
"Sanyasi/Dasnami",""
"Female","150"
"Male","157"
"","307"
"Sarki",""
"Female","10"
"Male","6"
"","16"
"Sonar",""
"Female","47"
"Male","59"
"","106"
"Tamang",""
"Female","115"
"Male","103"
"","218"
"Tatma/Tatwa",""
"Female","52"
"Male","50"
"","102"
"Teli",""
"Female","689"
"Male","740"
"","1429"
"Terai Others",""
"Female","103"
"Male","112"
"","215"
"Tharu",""
"Female","3497"
"Male","3434"
"","6931"
"Yadav",""
"Female","891"
"Male","1003"
"","1894"
"Yakkha",""
"Female","136"
"Male","149"
"","285"
