"Population by Single Year of Age","Number"
"0",""
"Female","158"
"Male","165"
"1",""
"Female","141"
"Male","166"
"10",""
"Female","264"
"Male","251"
"11",""
"Female","160"
"Male","154"
"12",""
"Female","267"
"Male","286"
"13",""
"Female","172"
"Male","175"
"14",""
"Female","175"
"Male","203"
"15",""
"Female","180"
"Male","142"
"16",""
"Female","174"
"Male","171"
"17",""
"Female","100"
"Male","99"
"18",""
"Female","163"
"Male","198"
"19",""
"Female","93"
"Male","85"
"2",""
"Female","218"
"Male","210"
"20",""
"Female","170"
"Male","109"
"21",""
"Female","95"
"Male","78"
"22",""
"Female","123"
"Male","108"
"23",""
"Female","88"
"Male","48"
"24",""
"Female","120"
"Male","81"
"25",""
"Female","182"
"Male","137"
"26",""
"Female","92"
"Male","80"
"27",""
"Female","71"
"Male","79"
"28",""
"Female","147"
"Male","98"
"29",""
"Female","45"
"Male","51"
"3",""
"Female","242"
"Male","229"
"30",""
"Female","204"
"Male","124"
"31",""
"Female","42"
"Male","39"
"32",""
"Female","84"
"Male","97"
"33",""
"Female","59"
"Male","34"
"34",""
"Female","84"
"Male","45"
"35",""
"Female","195"
"Male","177"
"36",""
"Female","73"
"Male","60"
"37",""
"Female","51"
"Male","41"
"38",""
"Female","108"
"Male","74"
"39",""
"Female","40"
"Male","28"
"4",""
"Female","284"
"Male","279"
"40",""
"Female","170"
"Male","132"
"41",""
"Female","36"
"Male","38"
"42",""
"Female","51"
"Male","51"
"43",""
"Female","28"
"Male","19"
"44",""
"Female","44"
"Male","19"
"45",""
"Female","134"
"Male","111"
"46",""
"Female","43"
"Male","35"
"47",""
"Female","31"
"Male","35"
"48",""
"Female","69"
"Male","64"
"49",""
"Female","14"
"Male","19"
"5",""
"Female","241"
"Male","278"
"50",""
"Female","110"
"Male","89"
"51",""
"Female","21"
"Male","18"
"52",""
"Female","55"
"Male","61"
"53",""
"Female","10"
"Male","22"
"54",""
"Female","32"
"Male","27"
"55",""
"Female","80"
"Male","71"
"56",""
"Female","29"
"Male","21"
"57",""
"Female","19"
"Male","21"
"58",""
"Female","44"
"Male","45"
"59",""
"Female","15"
"Male","17"
"6",""
"Female","304"
"Male","298"
"60",""
"Female","122"
"Male","62"
"61",""
"Female","22"
"Male","20"
"62",""
"Female","36"
"Male","37"
"63",""
"Female","23"
"Male","20"
"64",""
"Female","26"
"Male","20"
"65",""
"Female","117"
"Male","81"
"66",""
"Female","21"
"Male","23"
"67",""
"Female","15"
"Male","21"
"68",""
"Female","33"
"Male","28"
"69",""
"Female","5"
"Male","6"
"7",""
"Female","243"
"Male","234"
"70",""
"Female","74"
"Male","58"
"71",""
"Female","12"
"Male","7"
"72",""
"Female","26"
"Male","16"
"73",""
"Female","4"
"Male","9"
"74",""
"Female","5"
"Male","2"
"75",""
"Female","40"
"Male","25"
"76",""
"Female","11"
"Male","9"
"77",""
"Female","7"
"Male","7"
"78",""
"Female","5"
"Male","8"
"79",""
"Female","0"
"Male","7"
"8",""
"Female","305"
"Male","283"
"80",""
"Female","22"
"Male","14"
"81",""
"Female","0"
"Male","3"
"82",""
"Female","5"
"Male","4"
"83",""
"Female","2"
"Male","0"
"84",""
"Female","1"
"Male","6"
"85",""
"Female","7"
"Male","6"
"9",""
"Female","207"
"Male","203"
