"Population by Single Year of Age","Number"
"0",""
"Female","141"
"Male","160"
"1",""
"Female","111"
"Male","132"
"10",""
"Female","260"
"Male","232"
"11",""
"Female","220"
"Male","214"
"12",""
"Female","308"
"Male","292"
"13",""
"Female","234"
"Male","204"
"14",""
"Female","279"
"Male","235"
"15",""
"Female","258"
"Male","250"
"16",""
"Female","224"
"Male","238"
"17",""
"Female","221"
"Male","175"
"18",""
"Female","233"
"Male","202"
"19",""
"Female","143"
"Male","112"
"2",""
"Female","153"
"Male","143"
"20",""
"Female","209"
"Male","103"
"21",""
"Female","138"
"Male","81"
"22",""
"Female","196"
"Male","67"
"23",""
"Female","130"
"Male","53"
"24",""
"Female","152"
"Male","59"
"25",""
"Female","208"
"Male","64"
"26",""
"Female","157"
"Male","65"
"27",""
"Female","140"
"Male","59"
"28",""
"Female","167"
"Male","76"
"29",""
"Female","89"
"Male","48"
"3",""
"Female","164"
"Male","161"
"30",""
"Female","252"
"Male","105"
"31",""
"Female","88"
"Male","52"
"32",""
"Female","149"
"Male","71"
"33",""
"Female","87"
"Male","48"
"34",""
"Female","90"
"Male","50"
"35",""
"Female","230"
"Male","102"
"36",""
"Female","121"
"Male","79"
"37",""
"Female","87"
"Male","42"
"38",""
"Female","139"
"Male","88"
"39",""
"Female","68"
"Male","63"
"4",""
"Female","188"
"Male","178"
"40",""
"Female","271"
"Male","141"
"41",""
"Female","70"
"Male","54"
"42",""
"Female","124"
"Male","85"
"43",""
"Female","117"
"Male","59"
"44",""
"Female","85"
"Male","62"
"45",""
"Female","188"
"Male","135"
"46",""
"Female","71"
"Male","67"
"47",""
"Female","93"
"Male","59"
"48",""
"Female","96"
"Male","111"
"49",""
"Female","70"
"Male","60"
"5",""
"Female","138"
"Male","160"
"50",""
"Female","225"
"Male","153"
"51",""
"Female","68"
"Male","68"
"52",""
"Female","100"
"Male","104"
"53",""
"Female","69"
"Male","72"
"54",""
"Female","80"
"Male","56"
"55",""
"Female","142"
"Male","131"
"56",""
"Female","94"
"Male","84"
"57",""
"Female","66"
"Male","81"
"58",""
"Female","85"
"Male","70"
"59",""
"Female","60"
"Male","50"
"6",""
"Female","189"
"Male","188"
"60",""
"Female","189"
"Male","128"
"61",""
"Female","51"
"Male","51"
"62",""
"Female","65"
"Male","75"
"63",""
"Female","50"
"Male","45"
"64",""
"Female","52"
"Male","45"
"65",""
"Female","109"
"Male","87"
"66",""
"Female","56"
"Male","39"
"67",""
"Female","46"
"Male","44"
"68",""
"Female","56"
"Male","62"
"69",""
"Female","28"
"Male","28"
"7",""
"Female","199"
"Male","183"
"70",""
"Female","103"
"Male","83"
"71",""
"Female","33"
"Male","24"
"72",""
"Female","42"
"Male","46"
"73",""
"Female","18"
"Male","31"
"74",""
"Female","23"
"Male","22"
"75",""
"Female","61"
"Male","46"
"76",""
"Female","27"
"Male","40"
"77",""
"Female","25"
"Male","27"
"78",""
"Female","46"
"Male","37"
"79",""
"Female","23"
"Male","15"
"8",""
"Female","206"
"Male","205"
"80",""
"Female","48"
"Male","28"
"81",""
"Female","12"
"Male","16"
"82",""
"Female","18"
"Male","18"
"83",""
"Female","6"
"Male","18"
"84",""
"Female","11"
"Male","14"
"85",""
"Female","69"
"Male","62"
"9",""
"Female","221"
"Male","227"
