"Population by Caste Ethinicity","Number"
"Bangali",""
"Female","63"
"Male","75"
"","138"
"Baraee",""
"Female","47"
"Male","46"
"","93"
"Brahman - Hill",""
"Female","2760"
"Male","2279"
"","5039"
"Brahman - Tarai",""
"Female","45"
"Male","41"
"","86"
"Chamar/ Harijan/ Ram",""
"Female","222"
"Male","239"
"","461"
"Chhetri",""
"Female","1370"
"Male","1131"
"","2501"
"Dalit Others",""
"Female","182"
"Male","160"
"","342"
"Damai/Dholi",""
"Female","100"
"Male","96"
"","196"
"Dhobi",""
"Female","155"
"Male","171"
"","326"
"Dusadh/ Pasawan/ Pasi",""
"Female","96"
"Male","111"
"","207"
"Foreigner",""
"Female","48"
"Male","47"
"","95"
"Gaderi/Bhedihar",""
"Female","36"
"Male","34"
"","70"
"Gharti/Bhujel",""
"Female","21"
"Male","13"
"","34"
"Gurung",""
"Female","102"
"Male","59"
"","161"
"Hajam/Thakur",""
"Female","100"
"Male","101"
"","201"
"Halwai",""
"Female","82"
"Male","91"
"","173"
"Kahar",""
"Female","104"
"Male","120"
"","224"
"Kalwar",""
"Female","7"
"Male","10"
"","17"
"Kami",""
"Female","435"
"Male","392"
"","827"
"Kathabaniyan",""
"Female","155"
"Male","167"
"","322"
"Kayastha",""
"Female","7"
"Male","7"
"","14"
"Kewat",""
"Female","437"
"Male","389"
"","826"
"Koiri/Kushwaha",""
"Female","66"
"Male","68"
"","134"
"Kumal",""
"Female","143"
"Male","153"
"","296"
"Kumhar",""
"Female","10"
"Male","7"
"","17"
"Kurmi",""
"Female","77"
"Male","78"
"","155"
"Lodh",""
"Female","1477"
"Male","1504"
"","2981"
"Lohar",""
"Female","33"
"Male","22"
"","55"
"Magar",""
"Female","852"
"Male","654"
"","1506"
"Mali",""
"Female","5"
"Male","8"
"","13"
"Mallaha",""
"Female","1180"
"Male","1203"
"","2383"
"Marwadi",""
"Female","130"
"Male","139"
"","269"
"Musahar",""
"Female","34"
"Male","22"
"","56"
"Musalman",""
"Female","450"
"Male","393"
"","843"
"Natuwa",""
"Female","7"
"Male","5"
"","12"
"Newar",""
"Female","87"
"Male","73"
"","160"
"Others",""
"Female","26"
"Male","16"
"","42"
"Sanyasi/Dasnami",""
"Female","53"
"Male","49"
"","102"
"Sarki",""
"Female","88"
"Male","93"
"","181"
"Tamang",""
"Female","10"
"Male","8"
"","18"
"Teli",""
"Female","116"
"Male","119"
"","235"
"Terai Others",""
"Female","404"
"Male","468"
"","872"
"Thakuri",""
"Female","33"
"Male","37"
"","70"
"Tharu",""
"Female","5044"
"Male","4611"
"","9655"
"Yadav",""
"Female","1087"
"Male","1143"
"","2230"
