"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","56"
"Male","56"
"","112"
"Badi",""
"Female","14"
"Male","14"
"","28"
"Bangali",""
"Female","110"
"Male","109"
"","219"
"Bantaba",""
"Female","20"
"Male","15"
"","35"
"Bantar/Sardar",""
"Female","1455"
"Male","1316"
"","2771"
"Bin",""
"Female","84"
"Male","87"
"","171"
"Brahman - Hill",""
"Female","2464"
"Male","2084"
"","4548"
"Brahman - Tarai",""
"Female","53"
"Male","67"
"","120"
"Chamar/ Harijan/ Ram",""
"Female","63"
"Male","66"
"","129"
"Chhetri",""
"Female","2372"
"Male","2042"
"","4414"
"Dalit Others",""
"Female","32"
"Male","29"
"","61"
"Damai/Dholi",""
"Female","83"
"Male","63"
"","146"
"Dhanuk",""
"Female","1536"
"Male","1609"
"","3145"
"Dhimal",""
"Female","102"
"Male","83"
"","185"
"Dhobi",""
"Female","14"
"Male","16"
"","30"
"Dom",""
"Female","40"
"Male","40"
"","80"
"Dusadh/ Pasawan/ Pasi",""
"Female","288"
"Male","270"
"","558"
"Gaderi/Bhedihar",""
"Female","8"
"Male","8"
"","16"
"Gangai",""
"Female","42"
"Male","41"
"","83"
"Gharti/Bhujel",""
"Female","130"
"Male","106"
"","236"
"Gurung",""
"Female","36"
"Male","33"
"","69"
"Hajam/Thakur",""
"Female","243"
"Male","253"
"","496"
"Halwai",""
"Female","252"
"Male","239"
"","491"
"Jhangad/ Dhagar",""
"Female","476"
"Male","434"
"","910"
"Kahar",""
"Female","24"
"Male","23"
"","47"
"Kalwar",""
"Female","54"
"Male","63"
"","117"
"Kamar",""
"Female","9"
"Male","8"
"","17"
"Kami",""
"Female","143"
"Male","120"
"","263"
"Kanu",""
"Female","18"
"Male","23"
"","41"
"Kathabaniyan",""
"Female","146"
"Male","135"
"","281"
"Kayastha",""
"Female","39"
"Male","23"
"","62"
"Kewat",""
"Female","3309"
"Male","3075"
"","6384"
"Khatwe",""
"Female","32"
"Male","29"
"","61"
"Khawas",""
"Female","619"
"Male","543"
"","1162"
"Koiri/Kushwaha",""
"Female","222"
"Male","208"
"","430"
"Kumal",""
"Female","67"
"Male","55"
"","122"
"Kumhar",""
"Female","79"
"Male","77"
"","156"
"Kurmi",""
"Female","102"
"Male","101"
"","203"
"Limbu",""
"Female","120"
"Male","101"
"","221"
"Magar",""
"Female","364"
"Male","287"
"","651"
"Majhi",""
"Female","131"
"Male","114"
"","245"
"Mali",""
"Female","19"
"Male","13"
"","32"
"Mallaha",""
"Female","375"
"Male","413"
"","788"
"Marwadi",""
"Female","443"
"Male","422"
"","865"
"Musahar",""
"Female","1838"
"Male","1789"
"","3627"
"Musalman",""
"Female","575"
"Male","651"
"","1226"
"Newar",""
"Female","218"
"Male","187"
"","405"
"Nuniya",""
"Female","147"
"Male","136"
"","283"
"Others",""
"Female","43"
"Male","39"
"","82"
"Pattharkatta/ Kushwadiya",""
"Female","16"
"Male","9"
"","25"
"Punjabi/Sikh",""
"Female","8"
"Male","6"
"","14"
"Rai",""
"Female","189"
"Male","170"
"","359"
"Rajbansi",""
"Female","1589"
"Male","1433"
"","3022"
"Rajput",""
"Female","57"
"Male","63"
"","120"
"Raute",""
"Female","5"
"Male","8"
"","13"
"Samgpang",""
"Female","7"
"Male","10"
"","17"
"Sanyasi/Dasnami",""
"Female","109"
"Male","87"
"","196"
"Sarki",""
"Female","247"
"Male","241"
"","488"
"Satar/ Santhal",""
"Female","1816"
"Male","1744"
"","3560"
"Sonar",""
"Female","92"
"Male","115"
"","207"
"Sudhi",""
"Female","283"
"Male","279"
"","562"
"Tajpuriya",""
"Female","643"
"Male","554"
"","1197"
"Tamang",""
"Female","128"
"Male","107"
"","235"
"Tatma/Tatwa",""
"Female","26"
"Male","28"
"","54"
"Teli",""
"Female","735"
"Male","766"
"","1501"
"Terai Others",""
"Female","173"
"Male","153"
"","326"
"Thakuri",""
"Female","59"
"Male","54"
"","113"
"Thami",""
"Female","19"
"Male","18"
"","37"
"Tharu",""
"Female","919"
"Male","801"
"","1720"
"Undefined Others",""
"Female","62"
"Male","54"
"","116"
"Yadav",""
"Female","641"
"Male","666"
"","1307"
