"Population by Single Year of Age","Number"
"0",""
"Female","160"
"Male","147"
"1",""
"Female","186"
"Male","174"
"10",""
"Female","301"
"Male","301"
"11",""
"Female","248"
"Male","252"
"12",""
"Female","327"
"Male","328"
"13",""
"Female","292"
"Male","264"
"14",""
"Female","314"
"Male","303"
"15",""
"Female","281"
"Male","279"
"16",""
"Female","291"
"Male","257"
"17",""
"Female","326"
"Male","231"
"18",""
"Female","302"
"Male","185"
"19",""
"Female","241"
"Male","146"
"2",""
"Female","202"
"Male","204"
"20",""
"Female","255"
"Male","96"
"21",""
"Female","219"
"Male","119"
"22",""
"Female","262"
"Male","114"
"23",""
"Female","194"
"Male","78"
"24",""
"Female","191"
"Male","63"
"25",""
"Female","222"
"Male","74"
"26",""
"Female","161"
"Male","54"
"27",""
"Female","167"
"Male","70"
"28",""
"Female","183"
"Male","58"
"29",""
"Female","118"
"Male","67"
"3",""
"Female","180"
"Male","157"
"30",""
"Female","201"
"Male","76"
"31",""
"Female","118"
"Male","37"
"32",""
"Female","132"
"Male","60"
"33",""
"Female","109"
"Male","60"
"34",""
"Female","120"
"Male","49"
"35",""
"Female","199"
"Male","80"
"36",""
"Female","118"
"Male","49"
"37",""
"Female","115"
"Male","62"
"38",""
"Female","119"
"Male","53"
"39",""
"Female","96"
"Male","55"
"4",""
"Female","206"
"Male","195"
"40",""
"Female","253"
"Male","88"
"41",""
"Female","97"
"Male","42"
"42",""
"Female","145"
"Male","75"
"43",""
"Female","124"
"Male","54"
"44",""
"Female","84"
"Male","52"
"45",""
"Female","171"
"Male","109"
"46",""
"Female","97"
"Male","61"
"47",""
"Female","107"
"Male","67"
"48",""
"Female","110"
"Male","78"
"49",""
"Female","89"
"Male","66"
"5",""
"Female","194"
"Male","216"
"50",""
"Female","175"
"Male","97"
"51",""
"Female","75"
"Male","60"
"52",""
"Female","101"
"Male","91"
"53",""
"Female","74"
"Male","86"
"54",""
"Female","85"
"Male","58"
"55",""
"Female","138"
"Male","100"
"56",""
"Female","81"
"Male","63"
"57",""
"Female","90"
"Male","73"
"58",""
"Female","85"
"Male","82"
"59",""
"Female","87"
"Male","65"
"6",""
"Female","181"
"Male","199"
"60",""
"Female","145"
"Male","114"
"61",""
"Female","89"
"Male","66"
"62",""
"Female","84"
"Male","60"
"63",""
"Female","57"
"Male","54"
"64",""
"Female","62"
"Male","49"
"65",""
"Female","83"
"Male","52"
"66",""
"Female","57"
"Male","35"
"67",""
"Female","61"
"Male","59"
"68",""
"Female","72"
"Male","55"
"69",""
"Female","26"
"Male","36"
"7",""
"Female","245"
"Male","254"
"70",""
"Female","83"
"Male","67"
"71",""
"Female","28"
"Male","35"
"72",""
"Female","51"
"Male","42"
"73",""
"Female","37"
"Male","33"
"74",""
"Female","21"
"Male","22"
"75",""
"Female","48"
"Male","34"
"76",""
"Female","25"
"Male","32"
"77",""
"Female","32"
"Male","37"
"78",""
"Female","33"
"Male","24"
"79",""
"Female","16"
"Male","16"
"8",""
"Female","240"
"Male","256"
"80",""
"Female","30"
"Male","20"
"81",""
"Female","12"
"Male","7"
"82",""
"Female","16"
"Male","14"
"83",""
"Female","7"
"Male","16"
"84",""
"Female","10"
"Male","6"
"85",""
"Female","52"
"Male","39"
"9",""
"Female","217"
"Male","239"
