"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","11"
"Male","10"
"","21"
"Baraee",""
"Female","133"
"Male","132"
"","265"
"Bhote",""
"Female","109"
"Male","110"
"","219"
"Bin",""
"Female","586"
"Male","589"
"","1175"
"Brahman - Hill",""
"Female","126"
"Male","112"
"","238"
"Brahman - Tarai",""
"Female","125"
"Male","160"
"","285"
"Chamar/ Harijan/ Ram",""
"Female","452"
"Male","523"
"","975"
"Dalit Others",""
"Female","24"
"Male","22"
"","46"
"Dhobi",""
"Female","673"
"Male","698"
"","1371"
"Dom",""
"Female","34"
"Male","30"
"","64"
"Dusadh/ Pasawan/ Pasi",""
"Female","229"
"Male","234"
"","463"
"Hajam/Thakur",""
"Female","210"
"Male","236"
"","446"
"Kahar",""
"Female","34"
"Male","35"
"","69"
"Kalwar",""
"Female","686"
"Male","738"
"","1424"
"Kanu",""
"Female","1581"
"Male","1629"
"","3210"
"Kathabaniyan",""
"Female","78"
"Male","77"
"","155"
"Kayastha",""
"Female","50"
"Male","56"
"","106"
"Koiri/Kushwaha",""
"Female","654"
"Male","654"
"","1308"
"Kumhar",""
"Female","394"
"Male","407"
"","801"
"Kurmi",""
"Female","1064"
"Male","1175"
"","2239"
"Lohar",""
"Female","458"
"Male","497"
"","955"
"Mali",""
"Female","105"
"Male","113"
"","218"
"Mallaha",""
"Female","23"
"Male","26"
"","49"
"Musalman",""
"Female","217"
"Male","233"
"","450"
"Nuniya",""
"Female","283"
"Male","315"
"","598"
"Others",""
"Female","21"
"Male","8"
"","29"
"Sanyasi/Dasnami",""
"Female","31"
"Male","39"
"","70"
"Sonar",""
"Female","75"
"Male","90"
"","165"
"Sunuwar",""
"Female","8"
"Male","11"
"","19"
"Tamang",""
"Female","10"
"Male","9"
"","19"
"Tatma/Tatwa",""
"Female","212"
"Male","199"
"","411"
"Teli",""
"Female","945"
"Male","1038"
"","1983"
"Terai Others",""
"Female","40"
"Male","54"
"","94"
"Tharu",""
"Female","9"
"Male","9"
"","18"
"Yadav",""
"Female","3083"
"Male","3383"
"","6466"
