"Population by Single Year of Age","Number"
"0",""
"Female","356"
"Male","353"
"1",""
"Female","290"
"Male","303"
"10",""
"Female","685"
"Male","701"
"11",""
"Female","531"
"Male","507"
"12",""
"Female","685"
"Male","670"
"13",""
"Female","580"
"Male","545"
"14",""
"Female","594"
"Male","536"
"15",""
"Female","588"
"Male","550"
"16",""
"Female","517"
"Male","513"
"17",""
"Female","441"
"Male","429"
"18",""
"Female","477"
"Male","437"
"19",""
"Female","307"
"Male","262"
"2",""
"Female","368"
"Male","409"
"20",""
"Female","446"
"Male","367"
"21",""
"Female","269"
"Male","250"
"22",""
"Female","401"
"Male","303"
"23",""
"Female","272"
"Male","210"
"24",""
"Female","332"
"Male","290"
"25",""
"Female","406"
"Male","420"
"26",""
"Female","314"
"Male","310"
"27",""
"Female","284"
"Male","292"
"28",""
"Female","366"
"Male","332"
"29",""
"Female","192"
"Male","226"
"3",""
"Female","372"
"Male","425"
"30",""
"Female","472"
"Male","426"
"31",""
"Female","171"
"Male","175"
"32",""
"Female","303"
"Male","272"
"33",""
"Female","185"
"Male","207"
"34",""
"Female","187"
"Male","165"
"35",""
"Female","477"
"Male","436"
"36",""
"Female","261"
"Male","242"
"37",""
"Female","191"
"Male","179"
"38",""
"Female","228"
"Male","224"
"39",""
"Female","140"
"Male","121"
"4",""
"Female","459"
"Male","420"
"40",""
"Female","555"
"Male","493"
"41",""
"Female","153"
"Male","150"
"42",""
"Female","268"
"Male","268"
"43",""
"Female","158"
"Male","175"
"44",""
"Female","124"
"Male","144"
"45",""
"Female","416"
"Male","400"
"46",""
"Female","152"
"Male","156"
"47",""
"Female","132"
"Male","148"
"48",""
"Female","212"
"Male","301"
"49",""
"Female","117"
"Male","136"
"5",""
"Female","474"
"Male","422"
"50",""
"Female","497"
"Male","514"
"51",""
"Female","137"
"Male","131"
"52",""
"Female","158"
"Male","189"
"53",""
"Female","112"
"Male","136"
"54",""
"Female","103"
"Male","122"
"55",""
"Female","268"
"Male","321"
"56",""
"Female","113"
"Male","129"
"57",""
"Female","85"
"Male","110"
"58",""
"Female","122"
"Male","150"
"59",""
"Female","89"
"Male","95"
"6",""
"Female","496"
"Male","459"
"60",""
"Female","373"
"Male","421"
"61",""
"Female","87"
"Male","99"
"62",""
"Female","91"
"Male","79"
"63",""
"Female","62"
"Male","86"
"64",""
"Female","61"
"Male","62"
"65",""
"Female","227"
"Male","221"
"66",""
"Female","84"
"Male","61"
"67",""
"Female","74"
"Male","81"
"68",""
"Female","69"
"Male","103"
"69",""
"Female","62"
"Male","59"
"7",""
"Female","487"
"Male","490"
"70",""
"Female","198"
"Male","240"
"71",""
"Female","33"
"Male","52"
"72",""
"Female","92"
"Male","92"
"73",""
"Female","52"
"Male","48"
"74",""
"Female","31"
"Male","20"
"75",""
"Female","137"
"Male","136"
"76",""
"Female","37"
"Male","37"
"77",""
"Female","29"
"Male","42"
"78",""
"Female","59"
"Male","52"
"79",""
"Female","23"
"Male","33"
"8",""
"Female","571"
"Male","483"
"80",""
"Female","89"
"Male","89"
"81",""
"Female","17"
"Male","19"
"82",""
"Female","18"
"Male","21"
"83",""
"Female","15"
"Male","11"
"84",""
"Female","22"
"Male","33"
"85",""
"Female","107"
"Male","117"
"9",""
"Female","530"
"Male","532"
