"Population by Single Year of Age","Number"
"0",""
"Female","384"
"Male","440"
"1",""
"Female","363"
"Male","387"
"10",""
"Female","628"
"Male","689"
"11",""
"Female","499"
"Male","564"
"12",""
"Female","673"
"Male","728"
"13",""
"Female","680"
"Male","627"
"14",""
"Female","721"
"Male","665"
"15",""
"Female","667"
"Male","601"
"16",""
"Female","696"
"Male","624"
"17",""
"Female","615"
"Male","521"
"18",""
"Female","751"
"Male","607"
"19",""
"Female","458"
"Male","324"
"2",""
"Female","435"
"Male","445"
"20",""
"Female","652"
"Male","417"
"21",""
"Female","489"
"Male","306"
"22",""
"Female","628"
"Male","353"
"23",""
"Female","431"
"Male","290"
"24",""
"Female","462"
"Male","252"
"25",""
"Female","642"
"Male","357"
"26",""
"Female","405"
"Male","282"
"27",""
"Female","458"
"Male","282"
"28",""
"Female","479"
"Male","333"
"29",""
"Female","256"
"Male","175"
"3",""
"Female","463"
"Male","452"
"30",""
"Female","608"
"Male","393"
"31",""
"Female","224"
"Male","156"
"32",""
"Female","347"
"Male","276"
"33",""
"Female","224"
"Male","155"
"34",""
"Female","222"
"Male","158"
"35",""
"Female","635"
"Male","427"
"36",""
"Female","274"
"Male","230"
"37",""
"Female","228"
"Male","141"
"38",""
"Female","299"
"Male","232"
"39",""
"Female","208"
"Male","148"
"4",""
"Female","523"
"Male","531"
"40",""
"Female","542"
"Male","491"
"41",""
"Female","162"
"Male","159"
"42",""
"Female","209"
"Male","197"
"43",""
"Female","175"
"Male","165"
"44",""
"Female","162"
"Male","157"
"45",""
"Female","417"
"Male","393"
"46",""
"Female","176"
"Male","152"
"47",""
"Female","125"
"Male","111"
"48",""
"Female","205"
"Male","165"
"49",""
"Female","127"
"Male","124"
"5",""
"Female","521"
"Male","589"
"50",""
"Female","375"
"Male","347"
"51",""
"Female","95"
"Male","95"
"52",""
"Female","154"
"Male","153"
"53",""
"Female","96"
"Male","113"
"54",""
"Female","110"
"Male","73"
"55",""
"Female","277"
"Male","247"
"56",""
"Female","130"
"Male","112"
"57",""
"Female","106"
"Male","90"
"58",""
"Female","143"
"Male","135"
"59",""
"Female","99"
"Male","90"
"6",""
"Female","515"
"Male","494"
"60",""
"Female","320"
"Male","310"
"61",""
"Female","87"
"Male","89"
"62",""
"Female","112"
"Male","106"
"63",""
"Female","118"
"Male","65"
"64",""
"Female","69"
"Male","78"
"65",""
"Female","219"
"Male","189"
"66",""
"Female","71"
"Male","61"
"67",""
"Female","60"
"Male","89"
"68",""
"Female","76"
"Male","119"
"69",""
"Female","39"
"Male","52"
"7",""
"Female","570"
"Male","586"
"70",""
"Female","165"
"Male","141"
"71",""
"Female","33"
"Male","35"
"72",""
"Female","44"
"Male","40"
"73",""
"Female","25"
"Male","45"
"74",""
"Female","29"
"Male","38"
"75",""
"Female","80"
"Male","67"
"76",""
"Female","19"
"Male","22"
"77",""
"Female","11"
"Male","26"
"78",""
"Female","25"
"Male","34"
"79",""
"Female","16"
"Male","12"
"8",""
"Female","546"
"Male","583"
"80",""
"Female","39"
"Male","42"
"81",""
"Female","8"
"Male","10"
"82",""
"Female","8"
"Male","11"
"83",""
"Female","12"
"Male","14"
"84",""
"Female","8"
"Male","14"
"85",""
"Female","52"
"Male","55"
"9",""
"Female","517"
"Male","503"
