"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","119"
"Male","101"
"Badhaee",""
"Female","72"
"Male","99"
"Badi",""
"Female","127"
"Male","134"
"Bangali",""
"Female","1937"
"Male","2123"
"Bantaba",""
"Female","192"
"Male","189"
"Bantar/Sardar",""
"Female","178"
"Male","190"
"Baraee",""
"Female","500"
"Male","525"
"Bhote",""
"Female","57"
"Male","60"
"Bote",""
"Female","13"
"Male","12"
"Brahman - Hill",""
"Female","102846"
"Male","89372"
"Brahman - Tarai",""
"Female","1739"
"Male","1659"
"Byasi/Sauka",""
"Female","7"
"Male","12"
"Chamar/ Harijan/ Ram",""
"Female","459"
"Male","436"
"Chamling",""
"Female","218"
"Male","187"
"Chepang /Praja",""
"Female","6"
"Male","5"
"Chhetri",""
"Female","68691"
"Male","58201"
"Dalit Others",""
"Female","508"
"Male","416"
"Damai/Dholi",""
"Female","8112"
"Male","7016"
"Danuwar",""
"Female","1251"
"Male","1196"
"Dev",""
"Female","26"
"Male","24"
"Dhanuk",""
"Female","1102"
"Male","1128"
"Dhimal",""
"Female","4771"
"Male","4167"
"Dhobi",""
"Female","178"
"Male","190"
"Dhunia",""
"Female","19"
"Male","11"
"Dom",""
"Female","237"
"Male","225"
"Dusadh/ Pasawan/ Pasi",""
"Female","262"
"Male","281"
"Foreigner",""
"Female","33"
"Male","33"
"Gaderi/Bhedihar",""
"Female","15"
"Male","12"
"Gaine",""
"Female","90"
"Male","85"
"Gangai",""
"Female","4969"
"Male","4771"
"Ghale",""
"Female","17"
"Male","17"
"Gharti/Bhujel",""
"Female","3741"
"Male","3200"
"Gurung",""
"Female","4159"
"Male","3463"
"Hajam/Thakur",""
"Female","1369"
"Male","1459"
"Halkhor",""
"Female","20"
"Male","17"
"Halwai",""
"Female","1171"
"Male","1190"
"Janajati Others",""
"Female","229"
"Male","214"
"Jhangad/ Dhagar",""
"Female","854"
"Male","848"
"Kahar",""
"Female","30"
"Male","25"
"Kalar",""
"Female","7"
"Male","4"
"Kalwar",""
"Female","510"
"Male","541"
"Kamar",""
"Female","74"
"Male","82"
"Kami",""
"Female","12692"
"Male","11163"
"Kanu",""
"Female","133"
"Male","149"
"Kathabaniyan",""
"Female","924"
"Male","1082"
"Kayastha",""
"Female","481"
"Male","507"
"Kewat",""
"Female","438"
"Male","422"
"Khatwe",""
"Female","56"
"Male","57"
"Khawas",""
"Female","338"
"Male","293"
"Kisan",""
"Female","501"
"Male","523"
"Koche",""
"Female","515"
"Male","515"
"Koiri/Kushwaha",""
"Female","605"
"Male","596"
"Kulung",""
"Female","230"
"Male","181"
"Kumal",""
"Female","1177"
"Male","1172"
"Kumhar",""
"Female","31"
"Male","34"
"Kurmi",""
"Female","807"
"Male","819"
"Lepcha",""
"Female","68"
"Male","75"
"Limbu",""
"Female","29047"
"Male","24386"
"Lodh",""
"Female","5"
"Male","6"
"Lohar",""
"Female","129"
"Male","128"
"Magar",""
"Female","9372"
"Male","8207"
"Majhi",""
"Female","3673"
"Male","3388"
"Mali",""
"Female","136"
"Male","150"
"Mallaha",""
"Female","968"
"Male","1038"
"Marwadi",""
"Female","2014"
"Male","2238"
"Meche",""
"Female","2187"
"Male","1861"
"Munda",""
"Female","241"
"Male","249"
"Musahar",""
"Female","1606"
"Male","1525"
"Musalman",""
"Female","13172"
"Male","12770"
"Natuwa",""
"Female","9"
"Male","6"
"Newar",""
"Female","13976"
"Male","12447"
"Nuniya",""
"Female","615"
"Male","590"
"Others",""
"Female","818"
"Male","692"
"Pattharkatta/ Kushwadiya",""
"Female","146"
"Male","147"
"Punjabi/Sikh",""
"Female","299"
"Male","272"
"Rai",""
"Female","20331"
"Male","17314"
"Rajbansi",""
"Female","37876"
"Male","35365"
"Rajput",""
"Female","237"
"Male","278"
"Raute",""
"Female","6"
"Male","10"
"Samgpang",""
"Female","72"
"Male","61"
"Sanyasi/Dasnami",""
"Female","5617"
"Male","4885"
"Sarbaria",""
"Female","144"
"Male","143"
"Sarki",""
"Female","2705"
"Male","2482"
"Satar/ Santhal",""
"Female","15550"
"Male","15058"
"Sherpa",""
"Female","667"
"Male","595"
"Sonar",""
"Female","444"
"Male","397"
"Sudhi",""
"Female","517"
"Male","544"
"Sunuwar",""
"Female","1232"
"Male","1145"
"Tajpuriya",""
"Female","6334"
"Male","5895"
"Tamang",""
"Female","12399"
"Male","10783"
"Tatma/Tatwa",""
"Female","224"
"Male","236"
"Teli",""
"Female","2847"
"Male","3000"
"Terai Others",""
"Female","1856"
"Male","1988"
"Thakali",""
"Female","6"
"Male","5"
"Thakuri",""
"Female","358"
"Male","280"
"Thami",""
"Female","90"
"Male","76"
"Tharu",""
"Female","5073"
"Male","4744"
"Thulung",""
"Female","75"
"Male","60"
"Undefined Others",""
"Female","1293"
"Male","1243"
"Yadav",""
"Female","2320"
"Male","2600"
"Yakkha",""
"Female","241"
"Male","244"
"Yamphu",""
"Female","28"
"Male","29"
