"Population by Single Year of Age","Number"
"0",""
"Female","263"
"Male","285"
"1",""
"Female","291"
"Male","327"
"10",""
"Female","478"
"Male","515"
"11",""
"Female","403"
"Male","382"
"12",""
"Female","500"
"Male","483"
"13",""
"Female","392"
"Male","443"
"14",""
"Female","427"
"Male","365"
"15",""
"Female","398"
"Male","329"
"16",""
"Female","352"
"Male","253"
"17",""
"Female","350"
"Male","250"
"18",""
"Female","376"
"Male","238"
"19",""
"Female","208"
"Male","137"
"2",""
"Female","324"
"Male","378"
"20",""
"Female","353"
"Male","183"
"21",""
"Female","238"
"Male","125"
"22",""
"Female","308"
"Male","181"
"23",""
"Female","219"
"Male","111"
"24",""
"Female","277"
"Male","127"
"25",""
"Female","329"
"Male","153"
"26",""
"Female","196"
"Male","101"
"27",""
"Female","189"
"Male","104"
"28",""
"Female","272"
"Male","163"
"29",""
"Female","109"
"Male","68"
"3",""
"Female","413"
"Male","411"
"30",""
"Female","359"
"Male","187"
"31",""
"Female","112"
"Male","46"
"32",""
"Female","208"
"Male","131"
"33",""
"Female","129"
"Male","65"
"34",""
"Female","118"
"Male","64"
"35",""
"Female","297"
"Male","153"
"36",""
"Female","161"
"Male","90"
"37",""
"Female","134"
"Male","68"
"38",""
"Female","160"
"Male","121"
"39",""
"Female","100"
"Male","78"
"4",""
"Female","451"
"Male","461"
"40",""
"Female","381"
"Male","232"
"41",""
"Female","74"
"Male","79"
"42",""
"Female","134"
"Male","98"
"43",""
"Female","109"
"Male","88"
"44",""
"Female","85"
"Male","62"
"45",""
"Female","206"
"Male","169"
"46",""
"Female","87"
"Male","71"
"47",""
"Female","75"
"Male","59"
"48",""
"Female","132"
"Male","114"
"49",""
"Female","86"
"Male","64"
"5",""
"Female","419"
"Male","427"
"50",""
"Female","301"
"Male","252"
"51",""
"Female","60"
"Male","72"
"52",""
"Female","91"
"Male","101"
"53",""
"Female","60"
"Male","63"
"54",""
"Female","51"
"Male","34"
"55",""
"Female","146"
"Male","113"
"56",""
"Female","72"
"Male","84"
"57",""
"Female","57"
"Male","62"
"58",""
"Female","91"
"Male","81"
"59",""
"Female","39"
"Male","53"
"6",""
"Female","407"
"Male","418"
"60",""
"Female","198"
"Male","178"
"61",""
"Female","47"
"Male","51"
"62",""
"Female","79"
"Male","70"
"63",""
"Female","46"
"Male","41"
"64",""
"Female","43"
"Male","45"
"65",""
"Female","113"
"Male","97"
"66",""
"Female","46"
"Male","34"
"67",""
"Female","47"
"Male","46"
"68",""
"Female","51"
"Male","58"
"69",""
"Female","21"
"Male","29"
"7",""
"Female","446"
"Male","415"
"70",""
"Female","135"
"Male","99"
"71",""
"Female","17"
"Male","30"
"72",""
"Female","47"
"Male","46"
"73",""
"Female","26"
"Male","23"
"74",""
"Female","18"
"Male","19"
"75",""
"Female","52"
"Male","50"
"76",""
"Female","12"
"Male","22"
"77",""
"Female","18"
"Male","13"
"78",""
"Female","24"
"Male","16"
"79",""
"Female","16"
"Male","5"
"8",""
"Female","414"
"Male","458"
"80",""
"Female","38"
"Male","30"
"81",""
"Female","10"
"Male","8"
"82",""
"Female","14"
"Male","7"
"83",""
"Female","13"
"Male","11"
"84",""
"Female","10"
"Male","10"
"85",""
"Female","19"
"Male","33"
"9",""
"Female","421"
"Male","399"
