"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","113"
"Male","110"
"","223"
"Badi",""
"Female","17"
"Male","16"
"","33"
"Bangali",""
"Female","21"
"Male","24"
"","45"
"Brahman - Hill",""
"Female","1918"
"Male","1587"
"","3505"
"Brahman - Tarai",""
"Female","26"
"Male","23"
"","49"
"Chamar/ Harijan/ Ram",""
"Female","374"
"Male","380"
"","754"
"Chamling",""
"Female","8"
"Male","8"
"","16"
"Chepang /Praja",""
"Female","21"
"Male","28"
"","49"
"Chhetri",""
"Female","4504"
"Male","3454"
"","7958"
"Dalit Others",""
"Female","211"
"Male","219"
"","430"
"Damai/Dholi",""
"Female","423"
"Male","339"
"","762"
"Darai",""
"Female","10"
"Male","8"
"","18"
"Dhobi",""
"Female","270"
"Male","256"
"","526"
"Dusadh/ Pasawan/ Pasi",""
"Female","256"
"Male","234"
"","490"
"Gaderi/Bhedihar",""
"Female","7"
"Male","8"
"","15"
"Gaine",""
"Female","18"
"Male","6"
"","24"
"Gharti/Bhujel",""
"Female","8"
"Male","7"
"","15"
"Gurung",""
"Female","698"
"Male","535"
"","1233"
"Hajam/Thakur",""
"Female","77"
"Male","78"
"","155"
"Halwai",""
"Female","55"
"Male","60"
"","115"
"Kahar",""
"Female","9"
"Male","12"
"","21"
"Kalwar",""
"Female","16"
"Male","9"
"","25"
"Kami",""
"Female","2855"
"Male","2193"
"","5048"
"Kanu",""
"Female","84"
"Male","101"
"","185"
"Kathabaniyan",""
"Female","95"
"Male","93"
"","188"
"Kayastha",""
"Female","61"
"Male","64"
"","125"
"Koiri/Kushwaha",""
"Female","21"
"Male","14"
"","35"
"Kori",""
"Female","158"
"Male","170"
"","328"
"Kumal",""
"Female","66"
"Male","57"
"","123"
"Kumhar",""
"Female","55"
"Male","40"
"","95"
"Kurmi",""
"Female","264"
"Male","254"
"","518"
"Lohar",""
"Female","37"
"Male","49"
"","86"
"Magar",""
"Female","3355"
"Male","2639"
"","5994"
"Majhi",""
"Female","18"
"Male","10"
"","28"
"Musalman",""
"Female","6970"
"Male","6651"
"","13621"
"Natuwa",""
"Female","20"
"Male","18"
"","38"
"Newar",""
"Female","259"
"Male","206"
"","465"
"Others",""
"Female","36"
"Male","25"
"","61"
"Rai",""
"Female","12"
"Male","11"
"","23"
"Sanyasi/Dasnami",""
"Female","434"
"Male","350"
"","784"
"Sarki",""
"Female","270"
"Male","205"
"","475"
"Tamang",""
"Female","98"
"Male","68"
"","166"
"Teli",""
"Female","57"
"Male","47"
"","104"
"Terai Others",""
"Female","45"
"Male","44"
"","89"
"Thakuri",""
"Female","1154"
"Male","878"
"","2032"
"Tharu",""
"Female","960"
"Male","854"
"","1814"
"Yadav",""
"Female","1013"
"Male","1062"
"","2075"
