"Population by Single Year of Age","Number"
"0",""
"Female","105"
"Male","98"
"1",""
"Female","93"
"Male","81"
"10",""
"Female","179"
"Male","171"
"11",""
"Female","151"
"Male","143"
"12",""
"Female","205"
"Male","200"
"13",""
"Female","179"
"Male","183"
"14",""
"Female","183"
"Male","161"
"15",""
"Female","205"
"Male","185"
"16",""
"Female","215"
"Male","156"
"17",""
"Female","177"
"Male","130"
"18",""
"Female","208"
"Male","145"
"19",""
"Female","122"
"Male","86"
"2",""
"Female","119"
"Male","109"
"20",""
"Female","146"
"Male","74"
"21",""
"Female","122"
"Male","57"
"22",""
"Female","135"
"Male","53"
"23",""
"Female","110"
"Male","31"
"24",""
"Female","105"
"Male","55"
"25",""
"Female","121"
"Male","69"
"26",""
"Female","89"
"Male","37"
"27",""
"Female","89"
"Male","32"
"28",""
"Female","106"
"Male","38"
"29",""
"Female","43"
"Male","40"
"3",""
"Female","95"
"Male","106"
"30",""
"Female","178"
"Male","55"
"31",""
"Female","46"
"Male","15"
"32",""
"Female","83"
"Male","39"
"33",""
"Female","55"
"Male","18"
"34",""
"Female","51"
"Male","39"
"35",""
"Female","130"
"Male","78"
"36",""
"Female","73"
"Male","29"
"37",""
"Female","65"
"Male","31"
"38",""
"Female","62"
"Male","44"
"39",""
"Female","65"
"Male","32"
"4",""
"Female","91"
"Male","114"
"40",""
"Female","193"
"Male","91"
"41",""
"Female","47"
"Male","34"
"42",""
"Female","71"
"Male","56"
"43",""
"Female","63"
"Male","45"
"44",""
"Female","39"
"Male","33"
"45",""
"Female","145"
"Male","93"
"46",""
"Female","44"
"Male","40"
"47",""
"Female","60"
"Male","35"
"48",""
"Female","74"
"Male","64"
"49",""
"Female","56"
"Male","42"
"5",""
"Female","121"
"Male","120"
"50",""
"Female","149"
"Male","120"
"51",""
"Female","42"
"Male","40"
"52",""
"Female","72"
"Male","58"
"53",""
"Female","43"
"Male","42"
"54",""
"Female","49"
"Male","45"
"55",""
"Female","106"
"Male","93"
"56",""
"Female","52"
"Male","51"
"57",""
"Female","41"
"Male","46"
"58",""
"Female","54"
"Male","35"
"59",""
"Female","44"
"Male","34"
"6",""
"Female","118"
"Male","116"
"60",""
"Female","163"
"Male","132"
"61",""
"Female","38"
"Male","47"
"62",""
"Female","46"
"Male","46"
"63",""
"Female","29"
"Male","36"
"64",""
"Female","28"
"Male","43"
"65",""
"Female","73"
"Male","79"
"66",""
"Female","31"
"Male","42"
"67",""
"Female","32"
"Male","41"
"68",""
"Female","47"
"Male","60"
"69",""
"Female","27"
"Male","17"
"7",""
"Female","136"
"Male","102"
"70",""
"Female","80"
"Male","82"
"71",""
"Female","19"
"Male","14"
"72",""
"Female","42"
"Male","27"
"73",""
"Female","31"
"Male","24"
"74",""
"Female","22"
"Male","12"
"75",""
"Female","54"
"Male","42"
"76",""
"Female","18"
"Male","11"
"77",""
"Female","19"
"Male","19"
"78",""
"Female","28"
"Male","28"
"79",""
"Female","11"
"Male","15"
"8",""
"Female","117"
"Male","123"
"80",""
"Female","46"
"Male","40"
"81",""
"Female","14"
"Male","13"
"82",""
"Female","16"
"Male","13"
"83",""
"Female","7"
"Male","14"
"84",""
"Female","14"
"Male","13"
"85",""
"Female","44"
"Male","58"
"9",""
"Female","151"
"Male","143"
