"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","11"
"Male","42"
"Badi",""
"Female","2005"
"Male","1757"
"Bangali",""
"Female","75"
"Male","225"
"Bantaba",""
"Female","12"
"Male","10"
"Baraee",""
"Female","30"
"Male","62"
"Bhote",""
"Female","23"
"Male","25"
"Bote",""
"Female","11"
"Male","4"
"Brahman - Hill",""
"Female","57759"
"Male","54945"
"Brahman - Tarai",""
"Female","85"
"Male","101"
"Brahmu/ Baramo",""
"Female","13"
"Male","11"
"Chamar/ Harijan/ Ram",""
"Female","50"
"Male","111"
"Chamling",""
"Female","5"
"Male","10"
"Chepang /Praja",""
"Female","30"
"Male","38"
"Chhantyal/Chhantel",""
"Female","397"
"Male","365"
"Chhetri",""
"Female","32680"
"Male","29330"
"Dalit Others",""
"Female","423"
"Male","426"
"Damai/Dholi",""
"Female","7075"
"Male","6064"
"Danuwar",""
"Female","25"
"Male","37"
"Darai",""
"Female","39"
"Male","39"
"Dhanuk",""
"Female","21"
"Male","60"
"Dhimal",""
"Female","13"
"Male","15"
"Dhobi",""
"Female","13"
"Male","33"
"Dura",""
"Female","207"
"Male","167"
"Dusadh/ Pasawan/ Pasi",""
"Female","15"
"Male","46"
"Foreigner",""
"Female","108"
"Male","210"
"Gaine",""
"Female","323"
"Male","276"
"Ghale",""
"Female","266"
"Male","251"
"Gharti/Bhujel",""
"Female","3009"
"Male","2706"
"Gurung",""
"Female","36200"
"Male","28578"
"Hajam/Thakur",""
"Female","139"
"Male","357"
"Halwai",""
"Female","193"
"Male","309"
"Hyolmo",""
"Female","93"
"Male","63"
"Jhangad/ Dhagar",""
"Female","4"
"Male","8"
"Jirel",""
"Female","19"
"Male","13"
"Kahar",""
"Female","5"
"Male","16"
"Kalwar",""
"Female","295"
"Male","537"
"Kamar",""
"Female","6"
"Male","7"
"Kami",""
"Female","14866"
"Male","12565"
"Kanu",""
"Female","16"
"Male","84"
"Kathabaniyan",""
"Female","232"
"Male","386"
"Kayastha",""
"Female","33"
"Male","60"
"Kewat",""
"Female","12"
"Male","20"
"Khatwe",""
"Female","6"
"Male","9"
"Khawas",""
"Female","93"
"Male","81"
"Kisan",""
"Female","5"
"Male","12"
"Koiri/Kushwaha",""
"Female","85"
"Male","188"
"Kumal",""
"Female","900"
"Male","930"
"Kumhar",""
"Female","3"
"Male","22"
"Kurmi",""
"Female","38"
"Male","104"
"Lhomi",""
"Female","9"
"Male","5"
"Limbu",""
"Female","283"
"Male","307"
"Lodh",""
"Female","14"
"Male","7"
"Lohar",""
"Female","11"
"Male","41"
"Magar",""
"Female","19275"
"Male","17478"
"Majhi",""
"Female","120"
"Male","199"
"Mali",""
"Female","17"
"Male","18"
"Mallaha",""
"Female","19"
"Male","51"
"Marwadi",""
"Female","73"
"Male","101"
"Musahar",""
"Female","16"
"Male","11"
"Musalman",""
"Female","1347"
"Male","2422"
"Newar",""
"Female","11237"
"Male","10712"
"Nuniya",""
"Female","15"
"Male","39"
"Others",""
"Female","57"
"Male","66"
"Pahari",""
"Female","4"
"Male","7"
"Pattharkatta/ Kushwadiya",""
"Female","6"
"Male","5"
"Punjabi/Sikh",""
"Female","10"
"Male","15"
"Rai",""
"Female","1511"
"Male","1599"
"Rajbansi",""
"Female","11"
"Male","25"
"Rajdhob",""
"Female","4"
"Male","25"
"Rajput",""
"Female","28"
"Male","38"
"Sanyasi/Dasnami",""
"Female","1810"
"Male","1779"
"Sarki",""
"Female","4283"
"Male","3776"
"Satar/ Santhal",""
"Female","28"
"Male","26"
"Sherpa",""
"Female","224"
"Male","235"
"Sonar",""
"Female","445"
"Male","400"
"Sudhi",""
"Female","10"
"Male","29"
"Sunuwar",""
"Female","101"
"Male","102"
"Tamang",""
"Female","5644"
"Male","5529"
"Tatma/Tatwa",""
"Female","14"
"Male","24"
"Teli",""
"Female","188"
"Male","476"
"Terai Others",""
"Female","157"
"Male","224"
"Thakali",""
"Female","1150"
"Male","920"
"Thakuri",""
"Female","2939"
"Male","2604"
"Thami",""
"Female","6"
"Male","7"
"Tharu",""
"Female","821"
"Male","1606"
"Undefined Others",""
"Female","59"
"Male","63"
"Yadav",""
"Female","90"
"Male","264"
"Yakkha",""
"Female","16"
"Male","27"
