"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","28"
"Male","29"
"Badi",""
"Female","101"
"Male","100"
"Bangali",""
"Female","23"
"Male","21"
"Bantar/Sardar",""
"Female","8"
"Male","7"
"Bhote",""
"Female","5"
"Male","8"
"Brahman - Hill",""
"Female","12939"
"Male","12772"
"Brahman - Tarai",""
"Female","370"
"Male","426"
"Chhetri",""
"Female","15300"
"Male","15030"
"Dalit Others",""
"Female","394"
"Male","353"
"Damai/Dholi",""
"Female","1249"
"Male","1061"
"Dhanuk",""
"Female","41"
"Male","42"
"Dhobi",""
"Female","17"
"Male","17"
"Foreigner",""
"Female","17"
"Male","18"
"Ghale",""
"Female","7"
"Male","4"
"Gharti/Bhujel",""
"Female","16"
"Male","13"
"Gurung",""
"Female","218"
"Male","166"
"Hajam/Thakur",""
"Female","50"
"Male","54"
"Halwai",""
"Female","148"
"Male","190"
"Kalwar",""
"Female","33"
"Male","51"
"Kami",""
"Female","4553"
"Male","3893"
"Kanu",""
"Female","6"
"Male","5"
"Kathabaniyan",""
"Female","253"
"Male","300"
"Kayastha",""
"Female","58"
"Male","75"
"Koiri/Kushwaha",""
"Female","7"
"Male","9"
"Kumal",""
"Female","27"
"Male","36"
"Kurmi",""
"Female","39"
"Male","47"
"Limbu",""
"Female","40"
"Male","34"
"Lohar",""
"Female","152"
"Male","136"
"Magar",""
"Female","1938"
"Male","1940"
"Majhi",""
"Female","32"
"Male","31"
"Mallaha",""
"Female","11"
"Male","16"
"Marwadi",""
"Female","139"
"Male","179"
"Musahar",""
"Female","58"
"Male","57"
"Musalman",""
"Female","1035"
"Male","1204"
"Newar",""
"Female","861"
"Male","833"
"Others",""
"Female","48"
"Male","43"
"Punjabi/Sikh",""
"Female","8"
"Male","10"
"Rai",""
"Female","144"
"Male","141"
"Raji",""
"Female","20"
"Male","21"
"Rajput",""
"Female","32"
"Male","40"
"Sanyasi/Dasnami",""
"Female","361"
"Male","337"
"Sarki",""
"Female","951"
"Male","782"
"Sherpa",""
"Female","7"
"Male","10"
"Sonar",""
"Female","5"
"Male","8"
"Sudhi",""
"Female","12"
"Male","27"
"Sunuwar",""
"Female","7"
"Male","9"
"Tamang",""
"Female","699"
"Male","616"
"Teli",""
"Female","40"
"Male","59"
"Terai Others",""
"Female","165"
"Male","151"
"Thakali",""
"Female","9"
"Male","10"
"Thakuri",""
"Female","4585"
"Male","4489"
"Tharu",""
"Female","26939"
"Male","27447"
"Yadav",""
"Female","74"
"Male","105"
