"Population by Mother tongue","Number"
"Achhami",""
"Female","566"
"Male","595"
"Avadhi",""
"Female","10"
"Male","11"
"Baitadeli",""
"Female","335"
"Male","374"
"Bajhangi",""
"Female","761"
"Male","802"
"Bajureli",""
"Female","307"
"Male","315"
"Bangla",""
"Female","16"
"Male","20"
"Bhojpuri",""
"Female","110"
"Male","140"
"Chamling",""
"Female","26"
"Male","19"
"Dadeldhuri",""
"Female","45"
"Male","41"
"Dailekhi",""
"Female","19"
"Male","19"
"Darchuleli",""
"Female","61"
"Male","62"
"Doteli",""
"Female","23797"
"Male","22486"
"Gurung",""
"Female","96"
"Male","84"
"Hindi",""
"Female","1123"
"Male","1377"
"Kham",""
"Female","155"
"Male","178"
"Limbu",""
"Female","17"
"Male","17"
"Magar",""
"Female","1054"
"Male","1084"
"Maithili",""
"Female","1096"
"Male","1322"
"Nepali",""
"Female","16690"
"Male","16028"
"Newar",""
"Female","307"
"Male","295"
"Not Reported",""
"Female","16"
"Male","18"
"Others",""
"Female","57"
"Male","51"
"Punjabi",""
"Female","12"
"Male","12"
"Rai",""
"Female","50"
"Male","47"
"Raji",""
"Female","18"
"Male","19"
"Rajsthani",""
"Female","37"
"Male","52"
"Sherpa",""
"Female","4"
"Male","7"
"Tamang",""
"Female","576"
"Male","505"
"Tharu",""
"Female","26601"
"Male","27138"
"Urdu",""
"Female","317"
"Male","344"
