"Population by Single Year of Age","Number"
"0",""
"Female","347"
"Male","302"
"1",""
"Female","295"
"Male","348"
"10",""
"Female","393"
"Male","443"
"11",""
"Female","358"
"Male","338"
"12",""
"Female","418"
"Male","404"
"13",""
"Female","394"
"Male","308"
"14",""
"Female","301"
"Male","284"
"15",""
"Female","338"
"Male","261"
"16",""
"Female","299"
"Male","198"
"17",""
"Female","331"
"Male","153"
"18",""
"Female","322"
"Male","185"
"19",""
"Female","225"
"Male","119"
"2",""
"Female","322"
"Male","332"
"20",""
"Female","307"
"Male","152"
"21",""
"Female","196"
"Male","113"
"22",""
"Female","283"
"Male","145"
"23",""
"Female","204"
"Male","92"
"24",""
"Female","231"
"Male","92"
"25",""
"Female","275"
"Male","129"
"26",""
"Female","203"
"Male","100"
"27",""
"Female","173"
"Male","85"
"28",""
"Female","232"
"Male","141"
"29",""
"Female","108"
"Male","60"
"3",""
"Female","365"
"Male","360"
"30",""
"Female","254"
"Male","160"
"31",""
"Female","98"
"Male","73"
"32",""
"Female","152"
"Male","120"
"33",""
"Female","122"
"Male","86"
"34",""
"Female","114"
"Male","63"
"35",""
"Female","218"
"Male","139"
"36",""
"Female","118"
"Male","95"
"37",""
"Female","93"
"Male","73"
"38",""
"Female","141"
"Male","86"
"39",""
"Female","83"
"Male","70"
"4",""
"Female","389"
"Male","385"
"40",""
"Female","250"
"Male","147"
"41",""
"Female","95"
"Male","73"
"42",""
"Female","143"
"Male","84"
"43",""
"Female","74"
"Male","74"
"44",""
"Female","81"
"Male","57"
"45",""
"Female","172"
"Male","138"
"46",""
"Female","75"
"Male","81"
"47",""
"Female","65"
"Male","59"
"48",""
"Female","102"
"Male","96"
"49",""
"Female","85"
"Male","75"
"5",""
"Female","384"
"Male","391"
"50",""
"Female","160"
"Male","147"
"51",""
"Female","58"
"Male","79"
"52",""
"Female","103"
"Male","94"
"53",""
"Female","51"
"Male","59"
"54",""
"Female","59"
"Male","36"
"55",""
"Female","91"
"Male","98"
"56",""
"Female","70"
"Male","70"
"57",""
"Female","59"
"Male","61"
"58",""
"Female","61"
"Male","78"
"59",""
"Female","54"
"Male","48"
"6",""
"Female","398"
"Male","393"
"60",""
"Female","150"
"Male","106"
"61",""
"Female","49"
"Male","66"
"62",""
"Female","59"
"Male","65"
"63",""
"Female","41"
"Male","34"
"64",""
"Female","48"
"Male","62"
"65",""
"Female","69"
"Male","82"
"66",""
"Female","36"
"Male","45"
"67",""
"Female","37"
"Male","41"
"68",""
"Female","38"
"Male","38"
"69",""
"Female","14"
"Male","38"
"7",""
"Female","398"
"Male","381"
"70",""
"Female","72"
"Male","66"
"71",""
"Female","16"
"Male","18"
"72",""
"Female","29"
"Male","35"
"73",""
"Female","12"
"Male","22"
"74",""
"Female","8"
"Male","12"
"75",""
"Female","29"
"Male","19"
"76",""
"Female","13"
"Male","15"
"77",""
"Female","7"
"Male","7"
"78",""
"Female","14"
"Male","20"
"79",""
"Female","2"
"Male","6"
"8",""
"Female","394"
"Male","385"
"80",""
"Female","17"
"Male","15"
"81",""
"Female","4"
"Male","7"
"82",""
"Female","6"
"Male","5"
"83",""
"Female","6"
"Male","5"
"84",""
"Female","10"
"Male","4"
"85",""
"Female","16"
"Male","16"
"9",""
"Female","380"
"Male","332"
