"Population by Single Year of Age","Number"
"0",""
"Female","149"
"Male","182"
"1",""
"Female","123"
"Male","147"
"10",""
"Female","198"
"Male","215"
"11",""
"Female","111"
"Male","159"
"12",""
"Female","163"
"Male","187"
"13",""
"Female","180"
"Male","165"
"14",""
"Female","144"
"Male","177"
"15",""
"Female","143"
"Male","133"
"16",""
"Female","175"
"Male","156"
"17",""
"Female","89"
"Male","81"
"18",""
"Female","184"
"Male","177"
"19",""
"Female","92"
"Male","87"
"2",""
"Female","158"
"Male","177"
"20",""
"Female","139"
"Male","95"
"21",""
"Female","98"
"Male","105"
"22",""
"Female","130"
"Male","120"
"23",""
"Female","111"
"Male","78"
"24",""
"Female","94"
"Male","89"
"25",""
"Female","122"
"Male","109"
"26",""
"Female","85"
"Male","83"
"27",""
"Female","67"
"Male","84"
"28",""
"Female","98"
"Male","84"
"29",""
"Female","40"
"Male","48"
"3",""
"Female","193"
"Male","176"
"30",""
"Female","124"
"Male","95"
"31",""
"Female","54"
"Male","61"
"32",""
"Female","73"
"Male","79"
"33",""
"Female","40"
"Male","37"
"34",""
"Female","39"
"Male","58"
"35",""
"Female","148"
"Male","96"
"36",""
"Female","63"
"Male","64"
"37",""
"Female","36"
"Male","37"
"38",""
"Female","70"
"Male","75"
"39",""
"Female","25"
"Male","38"
"4",""
"Female","223"
"Male","211"
"40",""
"Female","104"
"Male","89"
"41",""
"Female","30"
"Male","42"
"42",""
"Female","38"
"Male","66"
"43",""
"Female","30"
"Male","35"
"44",""
"Female","26"
"Male","35"
"45",""
"Female","98"
"Male","94"
"46",""
"Female","36"
"Male","37"
"47",""
"Female","23"
"Male","32"
"48",""
"Female","40"
"Male","47"
"49",""
"Female","23"
"Male","23"
"5",""
"Female","173"
"Male","162"
"50",""
"Female","81"
"Male","87"
"51",""
"Female","19"
"Male","31"
"52",""
"Female","24"
"Male","33"
"53",""
"Female","21"
"Male","31"
"54",""
"Female","19"
"Male","28"
"55",""
"Female","46"
"Male","50"
"56",""
"Female","22"
"Male","31"
"57",""
"Female","28"
"Male","27"
"58",""
"Female","29"
"Male","33"
"59",""
"Female","24"
"Male","22"
"6",""
"Female","207"
"Male","203"
"60",""
"Female","70"
"Male","60"
"61",""
"Female","52"
"Male","44"
"62",""
"Female","36"
"Male","34"
"63",""
"Female","49"
"Male","31"
"64",""
"Female","19"
"Male","17"
"65",""
"Female","47"
"Male","42"
"66",""
"Female","12"
"Male","12"
"67",""
"Female","5"
"Male","6"
"68",""
"Female","14"
"Male","21"
"69",""
"Female","3"
"Male","9"
"7",""
"Female","140"
"Male","176"
"70",""
"Female","20"
"Male","17"
"71",""
"Female","4"
"Male","4"
"72",""
"Female","6"
"Male","12"
"73",""
"Female","3"
"Male","7"
"74",""
"Female","3"
"Male","2"
"75",""
"Female","11"
"Male","6"
"76",""
"Female","2"
"Male","2"
"77",""
"Female","2"
"Male","4"
"78",""
"Female","2"
"Male","5"
"79",""
"Female","0"
"Male","2"
"8",""
"Female","180"
"Male","186"
"80",""
"Female","4"
"Male","6"
"81",""
"Female","1"
"Male","2"
"82",""
"Female","0"
"Male","1"
"83",""
"Female","1"
"Male","2"
"84",""
"Female","1"
"Male","1"
"85",""
"Female","3"
"Male","4"
"9",""
"Female","139"
"Male","139"
