"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","6"
"Male","8"
"Bangali",""
"Female","185"
"Male","188"
"Bantaba",""
"Female","22"
"Male","21"
"Bantar/Sardar",""
"Female","148"
"Male","147"
"Baraee",""
"Female","7"
"Male","10"
"Bhote",""
"Female","27"
"Male","22"
"Brahman - Hill",""
"Female","9294"
"Male","8082"
"Brahman - Tarai",""
"Female","46"
"Male","42"
"Chamar/ Harijan/ Ram",""
"Female","18"
"Male","19"
"Chamling",""
"Female","43"
"Male","34"
"Chhetri",""
"Female","8263"
"Male","6906"
"Dalit Others",""
"Female","13"
"Male","10"
"Damai/Dholi",""
"Female","951"
"Male","776"
"Danuwar",""
"Female","422"
"Male","395"
"Dev",""
"Female","7"
"Male","6"
"Dhandi",""
"Female","5"
"Male","6"
"Dhanuk",""
"Female","79"
"Male","74"
"Dhimal",""
"Female","153"
"Male","122"
"Dhobi",""
"Female","4"
"Male","8"
"Dom",""
"Female","46"
"Male","28"
"Dusadh/ Pasawan/ Pasi",""
"Female","18"
"Male","15"
"Gaderi/Bhedihar",""
"Female","11"
"Male","8"
"Gharti/Bhujel",""
"Female","234"
"Male","235"
"Gurung",""
"Female","604"
"Male","506"
"Hajam/Thakur",""
"Female","68"
"Male","89"
"Halwai",""
"Female","122"
"Male","105"
"Jhangad/ Dhagar",""
"Female","1091"
"Male","955"
"Kalwar",""
"Female","15"
"Male","10"
"Kami",""
"Female","1407"
"Male","1257"
"Kathabaniyan",""
"Female","46"
"Male","38"
"Kayastha",""
"Female","27"
"Male","24"
"Kewat",""
"Female","18"
"Male","25"
"Khawas",""
"Female","1980"
"Male","1813"
"Koche",""
"Female","5"
"Male","6"
"Koiri/Kushwaha",""
"Female","75"
"Male","94"
"Kulung",""
"Female","12"
"Male","10"
"Kumal",""
"Female","33"
"Male","34"
"Kurmi",""
"Female","8"
"Male","10"
"Limbu",""
"Female","1520"
"Male","1319"
"Lohar",""
"Female","11"
"Male","16"
"Magar",""
"Female","891"
"Male","763"
"Majhi",""
"Female","199"
"Male","176"
"Mallaha",""
"Female","30"
"Male","24"
"Marwadi",""
"Female","19"
"Male","12"
"Mewahang Bala",""
"Female","10"
"Male","7"
"Musahar",""
"Female","497"
"Male","561"
"Musalman",""
"Female","623"
"Male","714"
"Newar",""
"Female","2309"
"Male","2016"
"Others",""
"Female","42"
"Male","43"
"Pattharkatta/ Kushwadiya",""
"Female","18"
"Male","14"
"Punjabi/Sikh",""
"Female","10"
"Male","7"
"Rai",""
"Female","2786"
"Male","2384"
"Rajbansi",""
"Female","69"
"Male","71"
"Rajput",""
"Female","6"
"Male","7"
"Samgpang",""
"Female","15"
"Male","12"
"Sanyasi/Dasnami",""
"Female","297"
"Male","263"
"Sarki",""
"Female","398"
"Male","362"
"Satar/ Santhal",""
"Female","66"
"Male","73"
"Sherpa",""
"Female","45"
"Male","46"
"Sonar",""
"Female","12"
"Male","7"
"Sudhi",""
"Female","24"
"Male","23"
"Sunuwar",""
"Female","29"
"Male","27"
"Tamang",""
"Female","1562"
"Male","1367"
"Teli",""
"Female","341"
"Male","348"
"Terai Others",""
"Female","63"
"Male","60"
"Thakuri",""
"Female","57"
"Male","56"
"Thami",""
"Female","9"
"Male","7"
"Tharu",""
"Female","5184"
"Male","4622"
"Undefined Others",""
"Female","52"
"Male","52"
"Yadav",""
"Female","67"
"Male","57"
"Yakkha",""
"Female","41"
"Male","36"
"Yamphu",""
"Female","9"
"Male","4"
