"Population by Caste Ethinicity","Number"
"Bhote",""
"Female","18"
"Male","22"
"","40"
"Brahman - Hill",""
"Female","1048"
"Male","848"
"","1896"
"Chhetri",""
"Female","2312"
"Male","1997"
"","4309"
"Damai/Dholi",""
"Female","152"
"Male","138"
"","290"
"Gharti/Bhujel",""
"Female","142"
"Male","121"
"","263"
"Hajam/Thakur",""
"Female","4"
"Male","8"
"","12"
"Kami",""
"Female","395"
"Male","362"
"","757"
"Kayastha",""
"Female","9"
"Male","5"
"","14"
"Magar",""
"Female","13"
"Male","7"
"","20"
"Majhi",""
"Female","671"
"Male","630"
"","1301"
"Newar",""
"Female","746"
"Male","621"
"","1367"
"Others",""
"Female","39"
"Male","42"
"","81"
"Pahari",""
"Female","1271"
"Male","1187"
"","2458"
"Sanyasi/Dasnami",""
"Female","412"
"Male","347"
"","759"
"Sarki",""
"Female","173"
"Male","139"
"","312"
"Tamang",""
"Female","2568"
"Male","2217"
"","4785"
"Terai Others",""
"Female","10"
"Male","9"
"","19"
"Thakuri",""
"Female","117"
"Male","116"
"","233"
