"Population by Single Year of Age","Number"
"0",""
"Female","288"
"Male","290"
"1",""
"Female","216"
"Male","214"
"10",""
"Female","630"
"Male","722"
"11",""
"Female","183"
"Male","222"
"12",""
"Female","459"
"Male","551"
"13",""
"Female","223"
"Male","215"
"14",""
"Female","307"
"Male","325"
"15",""
"Female","277"
"Male","332"
"16",""
"Female","234"
"Male","348"
"17",""
"Female","127"
"Male","183"
"18",""
"Female","288"
"Male","403"
"19",""
"Female","111"
"Male","106"
"2",""
"Female","424"
"Male","471"
"20",""
"Female","320"
"Male","348"
"21",""
"Female","151"
"Male","96"
"22",""
"Female","233"
"Male","216"
"23",""
"Female","255"
"Male","150"
"24",""
"Female","173"
"Male","182"
"25",""
"Female","334"
"Male","426"
"26",""
"Female","198"
"Male","161"
"27",""
"Female","137"
"Male","126"
"28",""
"Female","424"
"Male","293"
"29",""
"Female","60"
"Male","61"
"3",""
"Female","493"
"Male","510"
"30",""
"Female","436"
"Male","524"
"31",""
"Female","73"
"Male","62"
"32",""
"Female","222"
"Male","201"
"33",""
"Female","227"
"Male","98"
"34",""
"Female","117"
"Male","85"
"35",""
"Female","312"
"Male","536"
"36",""
"Female","107"
"Male","115"
"37",""
"Female","76"
"Male","65"
"38",""
"Female","256"
"Male","152"
"39",""
"Female","35"
"Male","33"
"4",""
"Female","483"
"Male","520"
"40",""
"Female","327"
"Male","476"
"41",""
"Female","39"
"Male","33"
"42",""
"Female","109"
"Male","113"
"43",""
"Female","138"
"Male","44"
"44",""
"Female","41"
"Male","34"
"45",""
"Female","244"
"Male","373"
"46",""
"Female","53"
"Male","47"
"47",""
"Female","33"
"Male","35"
"48",""
"Female","167"
"Male","70"
"49",""
"Female","35"
"Male","28"
"5",""
"Female","559"
"Male","623"
"50",""
"Female","278"
"Male","374"
"51",""
"Female","25"
"Male","29"
"52",""
"Female","56"
"Male","56"
"53",""
"Female","85"
"Male","48"
"54",""
"Female","28"
"Male","21"
"55",""
"Female","202"
"Male","306"
"56",""
"Female","36"
"Male","40"
"57",""
"Female","24"
"Male","26"
"58",""
"Female","120"
"Male","56"
"59",""
"Female","24"
"Male","19"
"6",""
"Female","540"
"Male","587"
"60",""
"Female","192"
"Male","352"
"61",""
"Female","21"
"Male","20"
"62",""
"Female","39"
"Male","32"
"63",""
"Female","41"
"Male","16"
"64",""
"Female","29"
"Male","15"
"65",""
"Female","196"
"Male","216"
"66",""
"Female","23"
"Male","21"
"67",""
"Female","23"
"Male","13"
"68",""
"Female","47"
"Male","41"
"69",""
"Female","8"
"Male","12"
"7",""
"Female","386"
"Male","420"
"70",""
"Female","147"
"Male","186"
"71",""
"Female","11"
"Male","14"
"72",""
"Female","15"
"Male","29"
"73",""
"Female","17"
"Male","8"
"74",""
"Female","6"
"Male","1"
"75",""
"Female","51"
"Male","96"
"76",""
"Female","3"
"Male","7"
"77",""
"Female","2"
"Male","6"
"78",""
"Female","5"
"Male","5"
"79",""
"Female","0"
"Male","3"
"8",""
"Female","633"
"Male","677"
"80",""
"Female","41"
"Male","54"
"81",""
"Female","2"
"Male","4"
"82",""
"Female","2"
"Male","1"
"83",""
"Female","2"
"Male","0"
"85",""
"Female","20"
"Male","20"
"9",""
"Female","243"
"Male","231"
