"Population by Single Year of Age","Number"
"0",""
"Female","116"
"Male","111"
"1",""
"Female","100"
"Male","107"
"10",""
"Female","222"
"Male","204"
"11",""
"Female","206"
"Male","174"
"12",""
"Female","246"
"Male","216"
"13",""
"Female","226"
"Male","183"
"14",""
"Female","228"
"Male","235"
"15",""
"Female","202"
"Male","242"
"16",""
"Female","244"
"Male","236"
"17",""
"Female","239"
"Male","162"
"18",""
"Female","243"
"Male","240"
"19",""
"Female","151"
"Male","114"
"2",""
"Female","96"
"Male","128"
"20",""
"Female","201"
"Male","165"
"21",""
"Female","127"
"Male","120"
"22",""
"Female","157"
"Male","104"
"23",""
"Female","111"
"Male","90"
"24",""
"Female","139"
"Male","83"
"25",""
"Female","160"
"Male","125"
"26",""
"Female","126"
"Male","98"
"27",""
"Female","96"
"Male","63"
"28",""
"Female","152"
"Male","121"
"29",""
"Female","58"
"Male","68"
"3",""
"Female","129"
"Male","116"
"30",""
"Female","198"
"Male","163"
"31",""
"Female","56"
"Male","46"
"32",""
"Female","118"
"Male","97"
"33",""
"Female","77"
"Male","59"
"34",""
"Female","66"
"Male","61"
"35",""
"Female","195"
"Male","133"
"36",""
"Female","81"
"Male","74"
"37",""
"Female","55"
"Male","65"
"38",""
"Female","115"
"Male","104"
"39",""
"Female","53"
"Male","48"
"4",""
"Female","114"
"Male","139"
"40",""
"Female","223"
"Male","197"
"41",""
"Female","67"
"Male","44"
"42",""
"Female","101"
"Male","78"
"43",""
"Female","41"
"Male","53"
"44",""
"Female","53"
"Male","54"
"45",""
"Female","136"
"Male","142"
"46",""
"Female","61"
"Male","63"
"47",""
"Female","38"
"Male","46"
"48",""
"Female","78"
"Male","105"
"49",""
"Female","44"
"Male","35"
"5",""
"Female","155"
"Male","145"
"50",""
"Female","159"
"Male","168"
"51",""
"Female","30"
"Male","34"
"52",""
"Female","75"
"Male","78"
"53",""
"Female","42"
"Male","61"
"54",""
"Female","42"
"Male","43"
"55",""
"Female","105"
"Male","84"
"56",""
"Female","47"
"Male","49"
"57",""
"Female","43"
"Male","50"
"58",""
"Female","48"
"Male","53"
"59",""
"Female","42"
"Male","30"
"6",""
"Female","147"
"Male","172"
"60",""
"Female","126"
"Male","116"
"61",""
"Female","32"
"Male","38"
"62",""
"Female","53"
"Male","39"
"63",""
"Female","35"
"Male","29"
"64",""
"Female","31"
"Male","30"
"65",""
"Female","78"
"Male","79"
"66",""
"Female","31"
"Male","35"
"67",""
"Female","26"
"Male","47"
"68",""
"Female","45"
"Male","49"
"69",""
"Female","9"
"Male","20"
"7",""
"Female","155"
"Male","155"
"70",""
"Female","80"
"Male","71"
"71",""
"Female","15"
"Male","24"
"72",""
"Female","31"
"Male","37"
"73",""
"Female","18"
"Male","26"
"74",""
"Female","14"
"Male","23"
"75",""
"Female","60"
"Male","54"
"76",""
"Female","21"
"Male","25"
"77",""
"Female","21"
"Male","19"
"78",""
"Female","29"
"Male","28"
"79",""
"Female","13"
"Male","8"
"8",""
"Female","159"
"Male","187"
"80",""
"Female","29"
"Male","21"
"81",""
"Female","10"
"Male","14"
"82",""
"Female","13"
"Male","8"
"83",""
"Female","4"
"Male","13"
"84",""
"Female","9"
"Male","13"
"85",""
"Female","42"
"Male","54"
"9",""
"Female","165"
"Male","171"
