"Population by Caste Ethinicity","Number"
"Badi",""
"Female","21"
"Male","28"
"","49"
"Bangali",""
"Female","103"
"Male","107"
"","210"
"Baraee",""
"Female","44"
"Male","40"
"","84"
"Brahman - Hill",""
"Female","1269"
"Male","1193"
"","2462"
"Brahman - Tarai",""
"Female","99"
"Male","91"
"","190"
"Chamar/ Harijan/ Ram",""
"Female","1309"
"Male","1319"
"","2628"
"Chhetri",""
"Female","488"
"Male","429"
"","917"
"Dhandi",""
"Female","30"
"Male","31"
"","61"
"Dhankar/ Dharikar",""
"Female","50"
"Male","41"
"","91"
"Dhobi",""
"Female","326"
"Male","330"
"","656"
"Dhunia",""
"Female","52"
"Male","44"
"","96"
"Dusadh/ Pasawan/ Pasi",""
"Female","428"
"Male","438"
"","866"
"Foreigner",""
"Female","4"
"Male","7"
"","11"
"Gaderi/Bhedihar",""
"Female","81"
"Male","96"
"","177"
"Gaine",""
"Female","7"
"Male","11"
"","18"
"Gharti/Bhujel",""
"Female","51"
"Male","38"
"","89"
"Gurung",""
"Female","456"
"Male","360"
"","816"
"Hajam/Thakur",""
"Female","250"
"Male","264"
"","514"
"Halwai",""
"Female","60"
"Male","58"
"","118"
"Kahar",""
"Female","493"
"Male","494"
"","987"
"Kalwar",""
"Female","107"
"Male","120"
"","227"
"Kami",""
"Female","147"
"Male","144"
"","291"
"Kanu",""
"Female","7"
"Male","6"
"","13"
"Kathabaniyan",""
"Female","295"
"Male","331"
"","626"
"Kayastha",""
"Female","33"
"Male","45"
"","78"
"Kewat",""
"Female","1320"
"Male","1311"
"","2631"
"Khawas",""
"Female","8"
"Male","8"
"","16"
"Koiri/Kushwaha",""
"Female","103"
"Male","81"
"","184"
"Kurmi",""
"Female","464"
"Male","476"
"","940"
"Lodh",""
"Female","249"
"Male","258"
"","507"
"Lohar",""
"Female","102"
"Male","98"
"","200"
"Magar",""
"Female","1433"
"Male","1268"
"","2701"
"Mali",""
"Female","50"
"Male","60"
"","110"
"Mallaha",""
"Female","404"
"Male","392"
"","796"
"Marwadi",""
"Female","25"
"Male","31"
"","56"
"Musahar",""
"Female","12"
"Male","8"
"","20"
"Musalman",""
"Female","1218"
"Male","1272"
"","2490"
"Newar",""
"Female","104"
"Male","92"
"","196"
"Others",""
"Female","33"
"Male","29"
"","62"
"Pattharkatta/ Kushwadiya",""
"Female","33"
"Male","38"
"","71"
"Rai",""
"Female","3"
"Male","9"
"","12"
"Rajbhar",""
"Female","9"
"Male","7"
"","16"
"Rajput",""
"Female","8"
"Male","6"
"","14"
"Sanyasi/Dasnami",""
"Female","24"
"Male","23"
"","47"
"Sarki",""
"Female","26"
"Male","25"
"","51"
"Satar/ Santhal",""
"Female","8"
"Male","9"
"","17"
"Sonar",""
"Female","17"
"Male","18"
"","35"
"Sudhi",""
"Female","19"
"Male","21"
"","40"
"Sunuwar",""
"Female","9"
"Male","7"
"","16"
"Tamang",""
"Female","15"
"Male","12"
"","27"
"Teli",""
"Female","456"
"Male","496"
"","952"
"Terai Others",""
"Female","39"
"Male","36"
"","75"
"Thakuri",""
"Female","112"
"Male","96"
"","208"
"Tharu",""
"Female","2956"
"Male","2718"
"","5674"
"Yadav",""
"Female","1873"
"Male","1879"
"","3752"
