"Population by Caste/Ethinicity","Number"
"Amat",""
"Female","5"
"Male","8"
"Badhaee",""
"Female","63"
"Male","77"
"Badi",""
"Female","39"
"Male","44"
"Bangali",""
"Female","140"
"Male","157"
"Bantaba",""
"Female","18"
"Male","15"
"Bantar/Sardar",""
"Female","142"
"Male","141"
"Baraee",""
"Female","9"
"Male","11"
"Bin",""
"Female","10"
"Male","10"
"Brahman - Hill",""
"Female","1431"
"Male","1404"
"Brahman - Tarai",""
"Female","222"
"Male","270"
"Chamar/ Harijan/ Ram",""
"Female","268"
"Male","286"
"Chamling",""
"Female","19"
"Male","18"
"Chhetri",""
"Female","1049"
"Male","982"
"Damai/Dholi",""
"Female","79"
"Male","65"
"Danuwar",""
"Female","33"
"Male","35"
"Dev",""
"Female","9"
"Male","11"
"Dhanuk",""
"Female","453"
"Male","491"
"Dhimal",""
"Female","9"
"Male","5"
"Dhobi",""
"Female","29"
"Male","26"
"Dom",""
"Female","58"
"Male","68"
"Dusadh/ Pasawan/ Pasi",""
"Female","649"
"Male","694"
"Foreigner",""
"Female","7"
"Male","9"
"Gharti/Bhujel",""
"Female","51"
"Male","48"
"Gurung",""
"Female","23"
"Male","30"
"Hajam/Thakur",""
"Female","134"
"Male","142"
"Halwai",""
"Female","691"
"Male","714"
"Jhangad/ Dhagar",""
"Female","2075"
"Male","1915"
"Kalwar",""
"Female","92"
"Male","87"
"Kami",""
"Female","229"
"Male","247"
"Kathabaniyan",""
"Female","623"
"Male","690"
"Kayastha",""
"Female","82"
"Male","102"
"Kewat",""
"Female","13"
"Male","15"
"Khatwe",""
"Female","129"
"Male","139"
"Khawas",""
"Female","6"
"Male","5"
"Koiri/Kushwaha",""
"Female","144"
"Male","190"
"Kumal",""
"Female","12"
"Male","13"
"Kumhar",""
"Female","13"
"Male","7"
"Kurmi",""
"Female","40"
"Male","54"
"Limbu",""
"Female","52"
"Male","71"
"Lohar",""
"Female","24"
"Male","38"
"Magar",""
"Female","317"
"Male","302"
"Majhi",""
"Female","22"
"Male","26"
"Mali",""
"Female","20"
"Male","23"
"Mallaha",""
"Female","140"
"Male","120"
"Marwadi",""
"Female","157"
"Male","191"
"Musahar",""
"Female","2474"
"Male","2492"
"Musalman",""
"Female","4885"
"Male","4710"
"Newar",""
"Female","362"
"Male","360"
"Others",""
"Female","39"
"Male","39"
"Pattharkatta/ Kushwadiya",""
"Female","12"
"Male","10"
"Punjabi/Sikh",""
"Female","30"
"Male","29"
"Rai",""
"Female","226"
"Male","213"
"Rajbansi",""
"Female","543"
"Male","545"
"Rajbhar",""
"Female","18"
"Male","17"
"Rajput",""
"Female","87"
"Male","114"
"Sanyasi/Dasnami",""
"Female","114"
"Male","130"
"Sarbaria",""
"Female","247"
"Male","250"
"Sarki",""
"Female","28"
"Male","26"
"Sonar",""
"Female","42"
"Male","70"
"Sudhi",""
"Female","41"
"Male","36"
"Sunuwar",""
"Female","11"
"Male","17"
"Tamang",""
"Female","152"
"Male","159"
"Tatma/Tatwa",""
"Female","7"
"Male","5"
"Teli",""
"Female","1039"
"Male","1040"
"Terai Others",""
"Female","137"
"Male","156"
"Thakuri",""
"Female","36"
"Male","31"
"Tharu",""
"Female","7011"
"Male","6771"
"Thulung",""
"Female","11"
"Male","7"
"Undefined Others",""
"Female","120"
"Male","135"
"Yadav",""
"Female","607"
"Male","749"
