"Population by Mother tongue","Number"
"Achhami",""
"Female","924"
"Male","765"
"Baitadeli",""
"Female","5278"
"Male","4831"
"Bajhangi",""
"Female","2301"
"Male","1982"
"Bajureli",""
"Female","223"
"Male","204"
"Bangla",""
"Female","27"
"Male","39"
"Bhojpuri",""
"Female","30"
"Male","30"
"Dadeldhuri",""
"Female","35"
"Male","35"
"Dailekhi",""
"Female","23"
"Male","23"
"Darchuleli",""
"Female","710"
"Male","672"
"Doteli",""
"Female","31365"
"Male","29905"
"English",""
"Female","6"
"Male","5"
"Gurung",""
"Female","15"
"Male","9"
"Hindi",""
"Female","512"
"Male","712"
"Magar",""
"Female","154"
"Male","135"
"Maithili",""
"Female","338"
"Male","363"
"Nepali",""
"Female","7031"
"Male","6857"
"Newar",""
"Female","48"
"Male","42"
"Not Reported",""
"Female","70"
"Male","54"
"Others",""
"Female","82"
"Male","68"
"Pahari",""
"Female","13"
"Male","9"
"Rai",""
"Female","8"
"Male","8"
"Rajbanshi",""
"Female","11"
"Male","10"
"Sherpa",""
"Female","7"
"Male","4"
"Sonaha",""
"Female","32"
"Male","30"
"Tamang",""
"Female","29"
"Male","28"
"Tharu",""
"Female","4169"
"Male","4193"
"Uranw/Urau",""
"Female","61"
"Male","60"
"Urdu",""
"Female","10"
"Male","14"
