"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","95"
"Male","88"
"Bangali",""
"Female","27"
"Male","39"
"Bhote",""
"Female","9"
"Male","8"
"Brahman - Hill",""
"Female","13266"
"Male","13214"
"Brahman - Tarai",""
"Female","49"
"Male","62"
"Chhetri",""
"Female","17593"
"Male","16309"
"Dalit Others",""
"Female","3258"
"Male","3205"
"Damai/Dholi",""
"Female","1496"
"Male","1357"
"Dhanuk",""
"Female","11"
"Male","12"
"Dhobi",""
"Female","15"
"Male","13"
"Foreigner",""
"Female","56"
"Male","74"
"Gurung",""
"Female","137"
"Male","150"
"Hajam/Thakur",""
"Female","125"
"Male","133"
"Halwai",""
"Female","24"
"Male","34"
"Janajati Others",""
"Female","17"
"Male","25"
"Jhangad/ Dhagar",""
"Female","80"
"Male","80"
"Kalwar",""
"Female","5"
"Male","7"
"Kami",""
"Female","3537"
"Male","3332"
"Kathabaniyan",""
"Female","183"
"Male","259"
"Kayastha",""
"Female","7"
"Male","9"
"Kumal",""
"Female","20"
"Male","28"
"Kurmi",""
"Female","17"
"Male","21"
"Limbu",""
"Female","34"
"Male","26"
"Lohar",""
"Female","390"
"Male","349"
"Magar",""
"Female","617"
"Male","556"
"Majhi",""
"Female","17"
"Male","24"
"Marwadi",""
"Female","16"
"Male","15"
"Musahar",""
"Female","16"
"Male","17"
"Musalman",""
"Female","78"
"Male","135"
"Newar",""
"Female","201"
"Male","183"
"Others",""
"Female","37"
"Male","25"
"Pahari",""
"Female","8"
"Male","3"
"Rai",""
"Female","37"
"Male","34"
"Rajbansi",""
"Female","15"
"Male","12"
"Rajput",""
"Female","9"
"Male","12"
"Raute",""
"Female","3"
"Male","8"
"Sanyasi/Dasnami",""
"Female","1280"
"Male","1142"
"Sarki",""
"Female","941"
"Male","867"
"Sunuwar",""
"Female","30"
"Male","16"
"Tamang",""
"Female","55"
"Male","50"
"Teli",""
"Female","43"
"Male","44"
"Terai Others",""
"Female","62"
"Male","55"
"Thakuri",""
"Female","5296"
"Male","4718"
"Tharu",""
"Female","4293"
"Male","4320"
"Yadav",""
"Female","7"
"Male","17"
