"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","45"
"Male","30"
"Badhaee",""
"Female","31"
"Male","39"
"Badi",""
"Female","42"
"Male","46"
"Bahing",""
"Female","40"
"Male","39"
"Bangali",""
"Female","127"
"Male","162"
"Bantaba",""
"Female","509"
"Male","468"
"Bantar/Sardar",""
"Female","10"
"Male","6"
"Baraee",""
"Female","30"
"Male","65"
"Bhote",""
"Female","48"
"Male","49"
"Brahman - Hill",""
"Female","4967"
"Male","4797"
"Brahman - Tarai",""
"Female","142"
"Male","161"
"Chamar/ Harijan/ Ram",""
"Female","71"
"Male","65"
"Chamling",""
"Female","281"
"Male","288"
"Chhetri",""
"Female","7860"
"Male","6832"
"Dalit Others",""
"Female","46"
"Male","43"
"Damai/Dholi",""
"Female","1600"
"Male","1368"
"Danuwar",""
"Female","25"
"Male","15"
"Dev",""
"Female","17"
"Male","20"
"Dhanuk",""
"Female","65"
"Male","93"
"Dhimal",""
"Female","85"
"Male","79"
"Dhobi",""
"Female","24"
"Male","25"
"Dhunia",""
"Female","7"
"Male","5"
"Dom",""
"Female","135"
"Male","112"
"Dusadh/ Pasawan/ Pasi",""
"Female","7"
"Male","9"
"Foreigner",""
"Female","10"
"Male","15"
"Ghale",""
"Female","19"
"Male","14"
"Gharti/Bhujel",""
"Female","958"
"Male","908"
"Gurung",""
"Female","1490"
"Male","1185"
"Hajam/Thakur",""
"Female","153"
"Male","195"
"Halkhor",""
"Female","7"
"Male","11"
"Halwai",""
"Female","299"
"Male","321"
"Janajati Others",""
"Female","9"
"Male","10"
"Jhangad/ Dhagar",""
"Female","110"
"Male","91"
"Kalwar",""
"Female","150"
"Male","197"
"Kami",""
"Female","4480"
"Male","4046"
"Kanu",""
"Female","9"
"Male","12"
"Kathabaniyan",""
"Female","207"
"Male","258"
"Kayastha",""
"Female","45"
"Male","56"
"Kewat",""
"Female","15"
"Male","21"
"Khatwe",""
"Female","12"
"Male","2"
"Khawas",""
"Female","32"
"Male","46"
"Koiri/Kushwaha",""
"Female","24"
"Male","42"
"Kulung",""
"Female","1107"
"Male","929"
"Kumal",""
"Female","17"
"Male","10"
"Kumhar",""
"Female","5"
"Male","10"
"Lepcha",""
"Female","6"
"Male","6"
"Limbu",""
"Female","8870"
"Male","7191"
"Lohar",""
"Female","8"
"Male","13"
"Magar",""
"Female","3118"
"Male","2692"
"Majhi",""
"Female","255"
"Male","234"
"Mallaha",""
"Female","37"
"Male","40"
"Marwadi",""
"Female","813"
"Male","871"
"Mewahang Bala",""
"Female","29"
"Male","13"
"Munda",""
"Female","7"
"Male","4"
"Musahar",""
"Female","15"
"Male","12"
"Musalman",""
"Female","758"
"Male","1055"
"Nachhiring",""
"Female","10"
"Male","11"
"Newar",""
"Female","8146"
"Male","7091"
"Others",""
"Female","57"
"Male","65"
"Punjabi/Sikh",""
"Female","48"
"Male","58"
"Rai",""
"Female","15588"
"Male","12948"
"Rajbansi",""
"Female","50"
"Male","69"
"Rajdhob",""
"Female","5"
"Male","10"
"Rajput",""
"Female","99"
"Male","114"
"Samgpang",""
"Female","74"
"Male","63"
"Sanyasi/Dasnami",""
"Female","316"
"Male","303"
"Sarki",""
"Female","802"
"Male","687"
"Satar/ Santhal",""
"Female","32"
"Male","18"
"Sherpa",""
"Female","489"
"Male","452"
"Sonar",""
"Female","46"
"Male","41"
"Sudhi",""
"Female","18"
"Male","22"
"Sunuwar",""
"Female","305"
"Male","276"
"Tamang",""
"Female","5388"
"Male","4615"
"Tatma/Tatwa",""
"Female","10"
"Male","21"
"Teli",""
"Female","567"
"Male","666"
"Terai Others",""
"Female","87"
"Male","88"
"Thakuri",""
"Female","86"
"Male","68"
"Thami",""
"Female","26"
"Male","15"
"Tharu",""
"Female","684"
"Male","884"
"Thulung",""
"Female","68"
"Male","71"
"Undefined Others",""
"Female","137"
"Male","121"
"Yadav",""
"Female","161"
"Male","237"
"Yakkha",""
"Female","425"
"Male","309"
"Yamphu",""
"Female","22"
"Male","22"
