"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","175"
"Male","162"
"Bangali",""
"Female","206"
"Male","154"
"Baraee",""
"Female","945"
"Male","878"
"Brahman - Hill",""
"Female","167"
"Male","162"
"Brahman - Tarai",""
"Female","388"
"Male","385"
"Chamar/ Harijan/ Ram",""
"Female","2084"
"Male","1786"
"Chamling",""
"Female","12"
"Male","8"
"Chhetri",""
"Female","80"
"Male","61"
"Damai/Dholi",""
"Female","14"
"Male","10"
"Danuwar",""
"Female","39"
"Male","33"
"Dhandi",""
"Female","6"
"Male","6"
"Dhanuk",""
"Female","2223"
"Male","1973"
"Dhobi",""
"Female","295"
"Male","289"
"Dhunia",""
"Female","70"
"Male","55"
"Dom",""
"Female","90"
"Male","97"
"Dusadh/ Pasawan/ Pasi",""
"Female","1655"
"Male","1578"
"Gaderi/Bhedihar",""
"Female","25"
"Male","31"
"Gharti/Bhujel",""
"Female","84"
"Male","64"
"Hajam/Thakur",""
"Female","769"
"Male","716"
"Halkhor",""
"Female","76"
"Male","62"
"Halwai",""
"Female","718"
"Male","704"
"Hyolmo",""
"Female","9"
"Male","3"
"Kalwar",""
"Female","43"
"Male","45"
"Kami",""
"Female","163"
"Male","144"
"Kathabaniyan",""
"Female","646"
"Male","646"
"Kayastha",""
"Female","220"
"Male","182"
"Kewat",""
"Female","1262"
"Male","1073"
"Khatwe",""
"Female","920"
"Male","793"
"Koiri/Kushwaha",""
"Female","931"
"Male","850"
"Kumhar",""
"Female","125"
"Male","100"
"Kurmi",""
"Female","568"
"Male","535"
"Lepcha",""
"Female","13"
"Male","14"
"Lohar",""
"Female","36"
"Male","34"
"Magar",""
"Female","13"
"Male","10"
"Majhi",""
"Female","16"
"Male","11"
"Mali",""
"Female","95"
"Male","83"
"Mallaha",""
"Female","2269"
"Male","2029"
"Marwadi",""
"Female","184"
"Male","175"
"Munda",""
"Female","11"
"Male","6"
"Musahar",""
"Female","1567"
"Male","1528"
"Musalman",""
"Female","5676"
"Male","4627"
"Newar",""
"Female","92"
"Male","83"
"Others",""
"Female","48"
"Male","34"
"Punjabi/Sikh",""
"Female","107"
"Male","103"
"Rai",""
"Female","19"
"Male","11"
"Rajput",""
"Female","69"
"Male","85"
"Sarki",""
"Female","22"
"Male","14"
"Sonar",""
"Female","352"
"Male","393"
"Sudhi",""
"Female","878"
"Male","871"
"Sunuwar",""
"Female","92"
"Male","85"
"Tamang",""
"Female","17"
"Male","17"
"Tatma/Tatwa",""
"Female","1661"
"Male","1535"
"Teli",""
"Female","810"
"Male","789"
"Terai Others",""
"Female","123"
"Male","127"
"Thakuri",""
"Female","13"
"Male","9"
"Tharu",""
"Female","14"
"Male","12"
"Undefined Others",""
"Female","24"
"Male","17"
"Yadav",""
"Female","13596"
"Male","13419"
