"Population by Single Year of Age","Number"
"0",""
"Female","219"
"Male","242"
"1",""
"Female","181"
"Male","205"
"10",""
"Female","272"
"Male","270"
"11",""
"Female","169"
"Male","218"
"12",""
"Female","320"
"Male","329"
"13",""
"Female","218"
"Male","221"
"14",""
"Female","230"
"Male","259"
"15",""
"Female","245"
"Male","241"
"16",""
"Female","207"
"Male","235"
"17",""
"Female","137"
"Male","153"
"18",""
"Female","300"
"Male","271"
"19",""
"Female","105"
"Male","121"
"2",""
"Female","278"
"Male","290"
"20",""
"Female","201"
"Male","203"
"21",""
"Female","124"
"Male","109"
"22",""
"Female","162"
"Male","151"
"23",""
"Female","110"
"Male","89"
"24",""
"Female","130"
"Male","105"
"25",""
"Female","265"
"Male","206"
"26",""
"Female","127"
"Male","117"
"27",""
"Female","100"
"Male","119"
"28",""
"Female","159"
"Male","175"
"29",""
"Female","55"
"Male","68"
"3",""
"Female","271"
"Male","280"
"30",""
"Female","249"
"Male","197"
"31",""
"Female","54"
"Male","52"
"32",""
"Female","134"
"Male","114"
"33",""
"Female","56"
"Male","50"
"34",""
"Female","75"
"Male","61"
"35",""
"Female","273"
"Male","218"
"36",""
"Female","83"
"Male","92"
"37",""
"Female","40"
"Male","47"
"38",""
"Female","110"
"Male","119"
"39",""
"Female","38"
"Male","41"
"4",""
"Female","296"
"Male","320"
"40",""
"Female","209"
"Male","179"
"41",""
"Female","42"
"Male","64"
"42",""
"Female","60"
"Male","74"
"43",""
"Female","39"
"Male","44"
"44",""
"Female","31"
"Male","38"
"45",""
"Female","199"
"Male","140"
"46",""
"Female","53"
"Male","59"
"47",""
"Female","24"
"Male","43"
"48",""
"Female","87"
"Male","97"
"49",""
"Female","29"
"Male","30"
"5",""
"Female","308"
"Male","316"
"50",""
"Female","195"
"Male","159"
"51",""
"Female","26"
"Male","47"
"52",""
"Female","46"
"Male","79"
"53",""
"Female","23"
"Male","36"
"54",""
"Female","25"
"Male","32"
"55",""
"Female","108"
"Male","124"
"56",""
"Female","32"
"Male","46"
"57",""
"Female","15"
"Male","41"
"58",""
"Female","37"
"Male","60"
"59",""
"Female","30"
"Male","21"
"6",""
"Female","312"
"Male","273"
"60",""
"Female","183"
"Male","138"
"61",""
"Female","31"
"Male","38"
"62",""
"Female","48"
"Male","47"
"63",""
"Female","27"
"Male","25"
"64",""
"Female","23"
"Male","19"
"65",""
"Female","107"
"Male","100"
"66",""
"Female","24"
"Male","25"
"67",""
"Female","14"
"Male","13"
"68",""
"Female","35"
"Male","46"
"69",""
"Female","11"
"Male","16"
"7",""
"Female","262"
"Male","236"
"70",""
"Female","78"
"Male","63"
"71",""
"Female","17"
"Male","17"
"72",""
"Female","21"
"Male","21"
"73",""
"Female","4"
"Male","6"
"74",""
"Female","5"
"Male","9"
"75",""
"Female","55"
"Male","34"
"76",""
"Female","4"
"Male","11"
"77",""
"Female","5"
"Male","7"
"78",""
"Female","7"
"Male","9"
"79",""
"Female","3"
"Male","2"
"8",""
"Female","275"
"Male","330"
"80",""
"Female","14"
"Male","25"
"81",""
"Female","2"
"Male","3"
"82",""
"Female","3"
"Male","0"
"83",""
"Female","1"
"Male","2"
"84",""
"Female","5"
"Male","4"
"85",""
"Female","11"
"Male","14"
"9",""
"Female","228"
"Male","207"
