"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","58"
"Male","59"
"","117"
"Badi",""
"Female","8"
"Male","6"
"","14"
"Baraee",""
"Female","61"
"Male","59"
"","120"
"Bin",""
"Female","41"
"Male","46"
"","87"
"Brahman - Hill",""
"Female","985"
"Male","811"
"","1796"
"Brahman - Tarai",""
"Female","99"
"Male","116"
"","215"
"Chamar/ Harijan/ Ram",""
"Female","1928"
"Male","2014"
"","3942"
"Chhetri",""
"Female","184"
"Male","171"
"","355"
"Damai/Dholi",""
"Female","109"
"Male","130"
"","239"
"Dhankar/ Dharikar",""
"Female","15"
"Male","14"
"","29"
"Dhobi",""
"Female","279"
"Male","279"
"","558"
"Dhunia",""
"Female","49"
"Male","32"
"","81"
"Dom",""
"Female","11"
"Male","18"
"","29"
"Dusadh/ Pasawan/ Pasi",""
"Female","143"
"Male","164"
"","307"
"Gurung",""
"Female","20"
"Male","11"
"","31"
"Hajam/Thakur",""
"Female","212"
"Male","179"
"","391"
"Halwai",""
"Female","123"
"Male","123"
"","246"
"Kahar",""
"Female","371"
"Male","405"
"","776"
"Kalwar",""
"Female","59"
"Male","56"
"","115"
"Kami",""
"Female","140"
"Male","153"
"","293"
"Kathabaniyan",""
"Female","166"
"Male","143"
"","309"
"Kayastha",""
"Female","8"
"Male","5"
"","13"
"Kewat",""
"Female","1223"
"Male","1199"
"","2422"
"Khawas",""
"Female","11"
"Male","13"
"","24"
"Koiri/Kushwaha",""
"Female","255"
"Male","270"
"","525"
"Kumal",""
"Female","19"
"Male","20"
"","39"
"Kumhar",""
"Female","24"
"Male","25"
"","49"
"Kurmi",""
"Female","208"
"Male","192"
"","400"
"Lohar",""
"Female","174"
"Male","179"
"","353"
"Magar",""
"Female","138"
"Male","130"
"","268"
"Mali",""
"Female","18"
"Male","11"
"","29"
"Mallaha",""
"Female","284"
"Male","284"
"","568"
"Musahar",""
"Female","78"
"Male","81"
"","159"
"Musalman",""
"Female","1915"
"Male","1884"
"","3799"
"Newar",""
"Female","40"
"Male","35"
"","75"
"Others",""
"Female","25"
"Male","14"
"","39"
"Pattharkatta/ Kushwadiya",""
"Female","9"
"Male","12"
"","21"
"Rajbhar",""
"Female","209"
"Male","240"
"","449"
"Rajput",""
"Female","96"
"Male","88"
"","184"
"Sanyasi/Dasnami",""
"Female","54"
"Male","41"
"","95"
"Sarki",""
"Female","64"
"Male","53"
"","117"
"Sonar",""
"Female","23"
"Male","22"
"","45"
"Teli",""
"Female","644"
"Male","669"
"","1313"
"Terai Others",""
"Female","132"
"Male","127"
"","259"
"Thakuri",""
"Female","31"
"Male","28"
"","59"
"Tharu",""
"Female","6841"
"Male","6213"
"","13054"
"Yadav",""
"Female","1498"
"Male","1498"
"","2996"
"Yakkha",""
"Female","9"
"Male","5"
"","14"
