"Population by Single Year of Age","Number"
"0",""
"Female","188"
"Male","207"
"1",""
"Female","182"
"Male","207"
"10",""
"Female","253"
"Male","271"
"11",""
"Female","280"
"Male","264"
"12",""
"Female","282"
"Male","297"
"13",""
"Female","300"
"Male","294"
"14",""
"Female","317"
"Male","292"
"15",""
"Female","311"
"Male","301"
"16",""
"Female","258"
"Male","208"
"17",""
"Female","289"
"Male","252"
"18",""
"Female","284"
"Male","179"
"19",""
"Female","233"
"Male","140"
"2",""
"Female","220"
"Male","202"
"20",""
"Female","270"
"Male","116"
"21",""
"Female","193"
"Male","91"
"22",""
"Female","258"
"Male","90"
"23",""
"Female","181"
"Male","95"
"24",""
"Female","190"
"Male","65"
"25",""
"Female","200"
"Male","63"
"26",""
"Female","137"
"Male","54"
"27",""
"Female","161"
"Male","49"
"28",""
"Female","165"
"Male","74"
"29",""
"Female","115"
"Male","58"
"3",""
"Female","211"
"Male","221"
"30",""
"Female","185"
"Male","61"
"31",""
"Female","106"
"Male","58"
"32",""
"Female","139"
"Male","63"
"33",""
"Female","111"
"Male","50"
"34",""
"Female","73"
"Male","47"
"35",""
"Female","212"
"Male","76"
"36",""
"Female","113"
"Male","53"
"37",""
"Female","99"
"Male","58"
"38",""
"Female","98"
"Male","55"
"39",""
"Female","120"
"Male","69"
"4",""
"Female","205"
"Male","206"
"40",""
"Female","172"
"Male","83"
"41",""
"Female","90"
"Male","52"
"42",""
"Female","123"
"Male","74"
"43",""
"Female","108"
"Male","75"
"44",""
"Female","82"
"Male","60"
"45",""
"Female","126"
"Male","84"
"46",""
"Female","93"
"Male","68"
"47",""
"Female","93"
"Male","55"
"48",""
"Female","108"
"Male","73"
"49",""
"Female","82"
"Male","57"
"5",""
"Female","222"
"Male","222"
"50",""
"Female","151"
"Male","88"
"51",""
"Female","87"
"Male","60"
"52",""
"Female","84"
"Male","93"
"53",""
"Female","75"
"Male","68"
"54",""
"Female","74"
"Male","72"
"55",""
"Female","110"
"Male","92"
"56",""
"Female","77"
"Male","71"
"57",""
"Female","65"
"Male","76"
"58",""
"Female","87"
"Male","86"
"59",""
"Female","91"
"Male","78"
"6",""
"Female","227"
"Male","244"
"60",""
"Female","120"
"Male","88"
"61",""
"Female","67"
"Male","68"
"62",""
"Female","71"
"Male","53"
"63",""
"Female","62"
"Male","48"
"64",""
"Female","42"
"Male","43"
"65",""
"Female","69"
"Male","62"
"66",""
"Female","40"
"Male","33"
"67",""
"Female","67"
"Male","58"
"68",""
"Female","39"
"Male","52"
"69",""
"Female","24"
"Male","24"
"7",""
"Female","249"
"Male","259"
"70",""
"Female","60"
"Male","46"
"71",""
"Female","25"
"Male","28"
"72",""
"Female","37"
"Male","47"
"73",""
"Female","21"
"Male","29"
"74",""
"Female","16"
"Male","27"
"75",""
"Female","38"
"Male","23"
"76",""
"Female","13"
"Male","29"
"77",""
"Female","16"
"Male","33"
"78",""
"Female","20"
"Male","29"
"79",""
"Female","10"
"Male","11"
"8",""
"Female","214"
"Male","268"
"80",""
"Female","22"
"Male","9"
"81",""
"Female","7"
"Male","13"
"82",""
"Female","14"
"Male","14"
"83",""
"Female","10"
"Male","17"
"84",""
"Female","5"
"Male","9"
"85",""
"Female","23"
"Male","40"
"9",""
"Female","260"
"Male","286"
