"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","138"
"Male","121"
"Brahman - Hill",""
"Female","36801"
"Male","27877"
"Brahman - Tarai",""
"Female","173"
"Male","128"
"Chhetri",""
"Female","20529"
"Male","15209"
"Dalit Others",""
"Female","10"
"Male","5"
"Damai/Dholi",""
"Female","3590"
"Male","2706"
"Gaine",""
"Female","148"
"Male","127"
"Gharti/Bhujel",""
"Female","924"
"Male","750"
"Gurung",""
"Female","468"
"Male","411"
"Hajam/Thakur",""
"Female","9"
"Male","13"
"Halwai",""
"Female","14"
"Male","25"
"Kami",""
"Female","12574"
"Male","9749"
"Kathabaniyan",""
"Female","25"
"Male","23"
"Kayastha",""
"Female","5"
"Male","8"
"Kumal",""
"Female","3674"
"Male","3076"
"Kurmi",""
"Female","5"
"Male","7"
"Lohar",""
"Female","12"
"Male","11"
"Magar",""
"Female","19745"
"Male","15738"
"Majhi",""
"Female","13"
"Male","8"
"Musalman",""
"Female","952"
"Male","811"
"Newar",""
"Female","3167"
"Male","2337"
"Others",""
"Female","183"
"Male","108"
"Sanyasi/Dasnami",""
"Female","566"
"Male","436"
"Sarki",""
"Female","6854"
"Male","5211"
"Tamang",""
"Female","29"
"Male","5"
"Terai Others",""
"Female","57"
"Male","37"
"Thakuri",""
"Female","622"
"Male","485"
"Tharu",""
"Female","58"
"Male","128"
