"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","25"
"Male","22"
"Baraee",""
"Female","370"
"Male","381"
"Bin",""
"Female","220"
"Male","233"
"Brahman - Hill",""
"Female","14"
"Male","17"
"Brahman - Tarai",""
"Female","121"
"Male","95"
"Chamar/ Harijan/ Ram",""
"Female","420"
"Male","341"
"Chhetri",""
"Female","69"
"Male","66"
"Dhanuk",""
"Female","268"
"Male","240"
"Dhobi",""
"Female","148"
"Male","145"
"Dhunia",""
"Female","96"
"Male","83"
"Dom",""
"Female","24"
"Male","20"
"Dusadh/ Pasawan/ Pasi",""
"Female","430"
"Male","428"
"Gharti/Bhujel",""
"Female","18"
"Male","14"
"Hajam/Thakur",""
"Female","222"
"Male","253"
"Halkhor",""
"Female","6"
"Male","7"
"Halwai",""
"Female","158"
"Male","149"
"Jhangad/ Dhagar",""
"Female","11"
"Male","11"
"Kahar",""
"Female","8"
"Male","4"
"Kami",""
"Female","17"
"Male","10"
"Kathabaniyan",""
"Female","346"
"Male","357"
"Kayastha",""
"Female","7"
"Male","18"
"Kewat",""
"Female","2095"
"Male","1922"
"Khatwe",""
"Female","638"
"Male","607"
"Koiri/Kushwaha",""
"Female","48"
"Male","39"
"Kumal",""
"Female","233"
"Male","205"
"Kumhar",""
"Female","67"
"Male","56"
"Kurmi",""
"Female","88"
"Male","79"
"Lohar",""
"Female","31"
"Male","35"
"Mali",""
"Female","27"
"Male","23"
"Mallaha",""
"Female","782"
"Male","715"
"Musahar",""
"Female","368"
"Male","355"
"Musalman",""
"Female","1948"
"Male","1843"
"Nuniya",""
"Female","282"
"Male","239"
"Others",""
"Female","14"
"Male","13"
"Punjabi/Sikh",""
"Female","47"
"Male","34"
"Rajput",""
"Female","16"
"Male","21"
"Sanyasi/Dasnami",""
"Female","38"
"Male","39"
"Sonar",""
"Female","93"
"Male","85"
"Sudhi",""
"Female","191"
"Male","180"
"Sunuwar",""
"Female","19"
"Male","17"
"Tamang",""
"Female","67"
"Male","63"
"Tatma/Tatwa",""
"Female","551"
"Male","457"
"Teli",""
"Female","384"
"Male","419"
"Terai Others",""
"Female","16"
"Male","15"
"Thakuri",""
"Female","6"
"Male","5"
"Yadav",""
"Female","1982"
"Male","1949"
