"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","160"
"Male","163"
"Bangali",""
"Female","5"
"Male","7"
"Bhote",""
"Female","30"
"Male","24"
"Brahman - Hill",""
"Female","27494"
"Male","24869"
"Chamar/ Harijan/ Ram",""
"Female","7"
"Male","5"
"Chhetri",""
"Female","17993"
"Male","16421"
"Dalit Others",""
"Female","402"
"Male","342"
"Damai/Dholi",""
"Female","2550"
"Male","2231"
"Danuwar",""
"Female","148"
"Male","163"
"Ghale",""
"Female","588"
"Male","502"
"Gharti/Bhujel",""
"Female","775"
"Male","697"
"Gurung",""
"Female","1495"
"Male","1320"
"Hajam/Thakur",""
"Female","15"
"Male","34"
"Hyolmo",""
"Female","178"
"Male","180"
"Kalwar",""
"Female","21"
"Male","42"
"Kamar",""
"Female","32"
"Male","27"
"Kami",""
"Female","4753"
"Male","3977"
"Kanu",""
"Female","5"
"Male","6"
"Kathabaniyan",""
"Female","7"
"Male","17"
"Kumal",""
"Female","1267"
"Male","1141"
"Magar",""
"Female","3348"
"Male","2918"
"Majhi",""
"Female","241"
"Male","206"
"Mallaha",""
"Female","4"
"Male","11"
"Musalman",""
"Female","162"
"Male","165"
"Newar",""
"Female","10738"
"Male","9799"
"Others",""
"Female","289"
"Male","313"
"Rai",""
"Female","5329"
"Male","4534"
"Sanyasi/Dasnami",""
"Female","801"
"Male","799"
"Sarki",""
"Female","2486"
"Male","2261"
"Sherpa",""
"Female","215"
"Male","236"
"Sonar",""
"Female","140"
"Male","129"
"Sunuwar",""
"Female","128"
"Male","123"
"Tamang",""
"Female","61637"
"Male","56937"
"Teli",""
"Female","46"
"Male","81"
"Terai Others",""
"Female","52"
"Male","51"
"Thakuri",""
"Female","527"
"Male","409"
"Tharu",""
"Female","29"
"Male","41"
"Undefined Others",""
"Female","233"
"Male","243"
"Yadav",""
"Female","8"
"Male","13"
