"Population by Single Year of Age","Number"
"0",""
"Female","321"
"Male","317"
"1",""
"Female","289"
"Male","326"
"10",""
"Female","459"
"Male","441"
"11",""
"Female","358"
"Male","385"
"12",""
"Female","480"
"Male","493"
"13",""
"Female","425"
"Male","419"
"14",""
"Female","422"
"Male","421"
"15",""
"Female","397"
"Male","381"
"16",""
"Female","349"
"Male","309"
"17",""
"Female","398"
"Male","303"
"18",""
"Female","342"
"Male","344"
"19",""
"Female","221"
"Male","167"
"2",""
"Female","366"
"Male","372"
"20",""
"Female","289"
"Male","179"
"21",""
"Female","260"
"Male","158"
"22",""
"Female","316"
"Male","183"
"23",""
"Female","193"
"Male","131"
"24",""
"Female","228"
"Male","142"
"25",""
"Female","282"
"Male","184"
"26",""
"Female","247"
"Male","126"
"27",""
"Female","227"
"Male","136"
"28",""
"Female","205"
"Male","164"
"29",""
"Female","118"
"Male","89"
"3",""
"Female","320"
"Male","364"
"30",""
"Female","328"
"Male","210"
"31",""
"Female","105"
"Male","87"
"32",""
"Female","183"
"Male","123"
"33",""
"Female","111"
"Male","94"
"34",""
"Female","97"
"Male","88"
"35",""
"Female","282"
"Male","197"
"36",""
"Female","138"
"Male","116"
"37",""
"Female","119"
"Male","106"
"38",""
"Female","118"
"Male","143"
"39",""
"Female","100"
"Male","103"
"4",""
"Female","398"
"Male","363"
"40",""
"Female","306"
"Male","246"
"41",""
"Female","72"
"Male","73"
"42",""
"Female","153"
"Male","128"
"43",""
"Female","83"
"Male","94"
"44",""
"Female","74"
"Male","63"
"45",""
"Female","212"
"Male","228"
"46",""
"Female","87"
"Male","92"
"47",""
"Female","72"
"Male","80"
"48",""
"Female","83"
"Male","116"
"49",""
"Female","61"
"Male","70"
"5",""
"Female","417"
"Male","436"
"50",""
"Female","201"
"Male","182"
"51",""
"Female","74"
"Male","68"
"52",""
"Female","78"
"Male","81"
"53",""
"Female","66"
"Male","62"
"54",""
"Female","56"
"Male","68"
"55",""
"Female","106"
"Male","133"
"56",""
"Female","64"
"Male","61"
"57",""
"Female","50"
"Male","53"
"58",""
"Female","63"
"Male","77"
"59",""
"Female","47"
"Male","51"
"6",""
"Female","426"
"Male","428"
"60",""
"Female","146"
"Male","122"
"61",""
"Female","39"
"Male","49"
"62",""
"Female","56"
"Male","60"
"63",""
"Female","53"
"Male","36"
"64",""
"Female","34"
"Male","47"
"65",""
"Female","81"
"Male","83"
"66",""
"Female","32"
"Male","31"
"67",""
"Female","37"
"Male","32"
"68",""
"Female","36"
"Male","49"
"69",""
"Female","23"
"Male","28"
"7",""
"Female","422"
"Male","431"
"70",""
"Female","73"
"Male","77"
"71",""
"Female","12"
"Male","15"
"72",""
"Female","35"
"Male","37"
"73",""
"Female","24"
"Male","23"
"74",""
"Female","19"
"Male","15"
"75",""
"Female","37"
"Male","27"
"76",""
"Female","13"
"Male","22"
"77",""
"Female","22"
"Male","17"
"78",""
"Female","23"
"Male","19"
"79",""
"Female","11"
"Male","9"
"8",""
"Female","428"
"Male","486"
"80",""
"Female","41"
"Male","33"
"81",""
"Female","5"
"Male","8"
"82",""
"Female","7"
"Male","7"
"83",""
"Female","6"
"Male","8"
"84",""
"Female","6"
"Male","3"
"85",""
"Female","39"
"Male","24"
"9",""
"Female","438"
"Male","430"
