"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","72"
"Male","99"
"","171"
"Badi",""
"Female","127"
"Male","134"
"","261"
"Bangali",""
"Female","1937"
"Male","2123"
"","4060"
"Bantaba",""
"Female","192"
"Male","189"
"","381"
"Bantar/Sardar",""
"Female","178"
"Male","190"
"","368"
"Baraee",""
"Female","500"
"Male","525"
"","1025"
"Bhote",""
"Female","57"
"Male","60"
"","117"
"Bote",""
"Female","13"
"Male","12"
"","25"
"Brahman - Hill",""
"Female","102846"
"Male","89372"
"","192218"
"Brahman - Tarai",""
"Female","1739"
"Male","1659"
"","3398"
"Byasi/Sauka",""
"Female","7"
"Male","12"
"","19"
"Chamar/ Harijan/ Ram",""
"Female","459"
"Male","436"
"","895"
"Chamling",""
"Female","218"
"Male","187"
"","405"
"Chepang /Praja",""
"Female","6"
"Male","5"
"","11"
"Chhetri",""
"Female","68691"
"Male","58201"
"","126892"
"Dalit Others",""
"Female","508"
"Male","416"
"","924"
"Damai/Dholi",""
"Female","8112"
"Male","7016"
"","15128"
"Danuwar",""
"Female","1251"
"Male","1196"
"","2447"
"Dev",""
"Female","26"
"Male","24"
"","50"
"Dhanuk",""
"Female","1102"
"Male","1128"
"","2230"
"Dhimal",""
"Female","4771"
"Male","4167"
"","8938"
"Dhobi",""
"Female","178"
"Male","190"
"","368"
"Dhunia",""
"Female","19"
"Male","11"
"","30"
"Dom",""
"Female","237"
"Male","225"
"","462"
"Dusadh/ Pasawan/ Pasi",""
"Female","262"
"Male","281"
"","543"
"Foreigner",""
"Female","33"
"Male","33"
"","66"
"Gaderi/Bhedihar",""
"Female","15"
"Male","12"
"","27"
"Gaine",""
"Female","90"
"Male","85"
"","175"
"Gangai",""
"Female","4969"
"Male","4771"
"","9740"
"Ghale",""
"Female","17"
"Male","17"
"","34"
"Gharti/Bhujel",""
"Female","3741"
"Male","3200"
"","6941"
"Gurung",""
"Female","4159"
"Male","3463"
"","7622"
"Hajam/Thakur",""
"Female","1369"
"Male","1459"
"","2828"
"Halkhor",""
"Female","20"
"Male","17"
"","37"
"Halwai",""
"Female","1171"
"Male","1190"
"","2361"
"Janajati Others",""
"Female","229"
"Male","214"
"","443"
"Jhangad/ Dhagar",""
"Female","854"
"Male","848"
"","1702"
"Kahar",""
"Female","30"
"Male","25"
"","55"
"Kalar",""
"Female","7"
"Male","4"
"","11"
"Kalwar",""
"Female","510"
"Male","541"
"","1051"
"Kamar",""
"Female","74"
"Male","82"
"","156"
"Kami",""
"Female","12692"
"Male","11163"
"","23855"
"Kanu",""
"Female","133"
"Male","149"
"","282"
"Kathabaniyan",""
"Female","924"
"Male","1082"
"","2006"
"Kayastha",""
"Female","481"
"Male","507"
"","988"
"Kewat",""
"Female","438"
"Male","422"
"","860"
"Khaling",""
"Female","119"
"Male","101"
"","220"
"Khatwe",""
"Female","56"
"Male","57"
"","113"
"Khawas",""
"Female","338"
"Male","293"
"","631"
"Kisan",""
"Female","501"
"Male","523"
"","1024"
"Koche",""
"Female","515"
"Male","515"
"","1030"
"Koiri/Kushwaha",""
"Female","605"
"Male","596"
"","1201"
"Kulung",""
"Female","230"
"Male","181"
"","411"
"Kumal",""
"Female","1177"
"Male","1172"
"","2349"
"Kumhar",""
"Female","31"
"Male","34"
"","65"
"Kurmi",""
"Female","807"
"Male","819"
"","1626"
"Lepcha",""
"Female","68"
"Male","75"
"","143"
"Limbu",""
"Female","29047"
"Male","24386"
"","53433"
"Lodh",""
"Female","5"
"Male","6"
"","11"
"Lohar",""
"Female","129"
"Male","128"
"","257"
"Magar",""
"Female","9372"
"Male","8207"
"","17579"
"Majhi",""
"Female","3673"
"Male","3388"
"","7061"
"Mali",""
"Female","136"
"Male","150"
"","286"
"Mallaha",""
"Female","968"
"Male","1038"
"","2006"
"Marwadi",""
"Female","2014"
"Male","2238"
"","4252"
"Meche",""
"Female","2187"
"Male","1861"
"","4048"
"Munda",""
"Female","241"
"Male","249"
"","490"
"Musahar",""
"Female","1606"
"Male","1525"
"","3131"
"Musalman",""
"Female","13172"
"Male","12770"
"","25942"
"Natuwa",""
"Female","9"
"Male","6"
"","15"
"Newar",""
"Female","13976"
"Male","12447"
"","26423"
"Nuniya",""
"Female","615"
"Male","590"
"","1205"
"Others",""
"Female","818"
"Male","692"
"","1510"
"Pattharkatta/ Kushwadiya",""
"Female","146"
"Male","147"
"","293"
"Punjabi/Sikh",""
"Female","299"
"Male","272"
"","571"
"Rai",""
"Female","20331"
"Male","17314"
"","37645"
"Rajbansi",""
"Female","37876"
"Male","35365"
"","73241"
"Rajput",""
"Female","237"
"Male","278"
"","515"
"Raute",""
"Female","6"
"Male","10"
"","16"
"Samgpang",""
"Female","72"
"Male","61"
"","133"
"Sanyasi/Dasnami",""
"Female","5617"
"Male","4885"
"","10502"
"Sarbaria",""
"Female","144"
"Male","143"
"","287"
"Sarki",""
"Female","2705"
"Male","2482"
"","5187"
"Satar/ Santhal",""
"Female","15550"
"Male","15058"
"","30608"
"Sherpa",""
"Female","667"
"Male","595"
"","1262"
"Sonar",""
"Female","444"
"Male","397"
"","841"
"Sudhi",""
"Female","517"
"Male","544"
"","1061"
"Sunuwar",""
"Female","1232"
"Male","1145"
"","2377"
"Tajpuriya",""
"Female","6334"
"Male","5895"
"","12229"
"Tamang",""
"Female","12399"
"Male","10783"
"","23182"
"Tatma/Tatwa",""
"Female","224"
"Male","236"
"","460"
"Teli",""
"Female","2847"
"Male","3000"
"","5847"
"Terai Others",""
"Female","1856"
"Male","1988"
"","3844"
"Thakali",""
"Female","6"
"Male","5"
"","11"
"Thakuri",""
"Female","358"
"Male","280"
"","638"
"Thami",""
"Female","90"
"Male","76"
"","166"
"Tharu",""
"Female","5073"
"Male","4744"
"","9817"
"Thulung",""
"Female","75"
"Male","60"
"","135"
"Undefined Others",""
"Female","1293"
"Male","1243"
"","2536"
"Yadav",""
"Female","2320"
"Male","2600"
"","4920"
"Yakkha",""
"Female","241"
"Male","244"
"","485"
"Yamphu",""
"Female","28"
"Male","29"
"","57"
