"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","7"
"Male","6"
"Amat",""
"Female","7"
"Male","7"
"Badhaee",""
"Female","16"
"Male","13"
"Bahing",""
"Female","14"
"Male","17"
"Bangali",""
"Female","266"
"Male","253"
"Bantaba",""
"Female","9"
"Male","10"
"Bantar/Sardar",""
"Female","318"
"Male","315"
"Baraee",""
"Female","62"
"Male","55"
"Brahman - Hill",""
"Female","130"
"Male","119"
"Brahman - Tarai",""
"Female","270"
"Male","274"
"Chamar/ Harijan/ Ram",""
"Female","1093"
"Male","1107"
"Chhetri",""
"Female","77"
"Male","70"
"Dhanuk",""
"Female","837"
"Male","851"
"Dhobi",""
"Female","81"
"Male","84"
"Dom",""
"Female","31"
"Male","26"
"Dusadh/ Pasawan/ Pasi",""
"Female","25"
"Male","30"
"Gharti/Bhujel",""
"Female","23"
"Male","34"
"Gurung",""
"Female","8"
"Male","6"
"Hajam/Thakur",""
"Female","146"
"Male","126"
"Halwai",""
"Female","233"
"Male","248"
"Jhangad/ Dhagar",""
"Female","1176"
"Male","1190"
"Kalwar",""
"Female","29"
"Male","30"
"Kamar",""
"Female","82"
"Male","79"
"Kami",""
"Female","23"
"Male","20"
"Kathabaniyan",""
"Female","312"
"Male","310"
"Kayastha",""
"Female","60"
"Male","71"
"Kewat",""
"Female","231"
"Male","213"
"Khatwe",""
"Female","487"
"Male","505"
"Koiri/Kushwaha",""
"Female","570"
"Male","637"
"Kumal",""
"Female","16"
"Male","16"
"Kumhar",""
"Female","116"
"Male","127"
"Kurmi",""
"Female","57"
"Male","58"
"Limbu",""
"Female","28"
"Male","23"
"Lohar",""
"Female","7"
"Male","7"
"Magar",""
"Female","33"
"Male","35"
"Mali",""
"Female","4"
"Male","7"
"Mallaha",""
"Female","409"
"Male","425"
"Marwadi",""
"Female","37"
"Male","32"
"Meche",""
"Female","44"
"Male","28"
"Musahar",""
"Female","2023"
"Male","2061"
"Musalman",""
"Female","5857"
"Male","5765"
"Newar",""
"Female","79"
"Male","81"
"Nuniya",""
"Female","9"
"Male","9"
"Others",""
"Female","37"
"Male","23"
"Punjabi/Sikh",""
"Female","68"
"Male","67"
"Rai",""
"Female","12"
"Male","7"
"Rajbhar",""
"Female","33"
"Male","33"
"Rajdhob",""
"Female","224"
"Male","228"
"Rajput",""
"Female","106"
"Male","108"
"Sanyasi/Dasnami",""
"Female","99"
"Male","104"
"Sarki",""
"Female","7"
"Male","9"
"Sherpa",""
"Female","8"
"Male","6"
"Sonar",""
"Female","6"
"Male","8"
"Sudhi",""
"Female","52"
"Male","38"
"Sunuwar",""
"Female","3"
"Male","8"
"Tamang",""
"Female","42"
"Male","29"
"Tatma/Tatwa",""
"Female","68"
"Male","79"
"Teli",""
"Female","807"
"Male","838"
"Terai Others",""
"Female","42"
"Male","41"
"Thakuri",""
"Female","12"
"Male","7"
"Tharu",""
"Female","12"
"Male","11"
"Undefined Others",""
"Female","46"
"Male","37"
"Yadav",""
"Female","4635"
"Male","4884"
"Yakkha",""
"Female","11"
"Male","9"
