"Population by Single Year of Age","Number"
"0",""
"Female","129"
"Male","110"
"1",""
"Female","157"
"Male","154"
"10",""
"Female","183"
"Male","200"
"11",""
"Female","145"
"Male","158"
"12",""
"Female","228"
"Male","243"
"13",""
"Female","173"
"Male","183"
"14",""
"Female","192"
"Male","187"
"15",""
"Female","161"
"Male","162"
"16",""
"Female","175"
"Male","179"
"17",""
"Female","158"
"Male","157"
"18",""
"Female","158"
"Male","157"
"19",""
"Female","114"
"Male","116"
"2",""
"Female","136"
"Male","149"
"20",""
"Female","133"
"Male","132"
"21",""
"Female","101"
"Male","87"
"22",""
"Female","116"
"Male","101"
"23",""
"Female","95"
"Male","81"
"24",""
"Female","111"
"Male","103"
"25",""
"Female","131"
"Male","109"
"26",""
"Female","110"
"Male","79"
"27",""
"Female","96"
"Male","93"
"28",""
"Female","103"
"Male","103"
"29",""
"Female","55"
"Male","55"
"3",""
"Female","138"
"Male","156"
"30",""
"Female","151"
"Male","130"
"31",""
"Female","57"
"Male","65"
"32",""
"Female","95"
"Male","85"
"33",""
"Female","37"
"Male","49"
"34",""
"Female","65"
"Male","55"
"35",""
"Female","113"
"Male","121"
"36",""
"Female","85"
"Male","67"
"37",""
"Female","42"
"Male","53"
"38",""
"Female","74"
"Male","60"
"39",""
"Female","34"
"Male","42"
"4",""
"Female","167"
"Male","172"
"40",""
"Female","121"
"Male","115"
"41",""
"Female","55"
"Male","61"
"42",""
"Female","63"
"Male","59"
"43",""
"Female","45"
"Male","47"
"44",""
"Female","46"
"Male","29"
"45",""
"Female","83"
"Male","88"
"46",""
"Female","61"
"Male","42"
"47",""
"Female","42"
"Male","39"
"48",""
"Female","64"
"Male","70"
"49",""
"Female","36"
"Male","46"
"5",""
"Female","168"
"Male","212"
"50",""
"Female","108"
"Male","102"
"51",""
"Female","51"
"Male","53"
"52",""
"Female","49"
"Male","54"
"53",""
"Female","54"
"Male","42"
"54",""
"Female","38"
"Male","25"
"55",""
"Female","68"
"Male","62"
"56",""
"Female","29"
"Male","36"
"57",""
"Female","34"
"Male","39"
"58",""
"Female","42"
"Male","45"
"59",""
"Female","38"
"Male","32"
"6",""
"Female","204"
"Male","192"
"60",""
"Female","70"
"Male","84"
"61",""
"Female","25"
"Male","40"
"62",""
"Female","40"
"Male","30"
"63",""
"Female","21"
"Male","31"
"64",""
"Female","19"
"Male","21"
"65",""
"Female","47"
"Male","39"
"66",""
"Female","14"
"Male","22"
"67",""
"Female","21"
"Male","33"
"68",""
"Female","21"
"Male","27"
"69",""
"Female","18"
"Male","15"
"7",""
"Female","193"
"Male","187"
"70",""
"Female","45"
"Male","46"
"71",""
"Female","11"
"Male","17"
"72",""
"Female","28"
"Male","18"
"73",""
"Female","8"
"Male","20"
"74",""
"Female","5"
"Male","15"
"75",""
"Female","27"
"Male","23"
"76",""
"Female","8"
"Male","17"
"77",""
"Female","13"
"Male","10"
"78",""
"Female","3"
"Male","11"
"79",""
"Female","2"
"Male","4"
"8",""
"Female","190"
"Male","198"
"80",""
"Female","19"
"Male","7"
"81",""
"Female","8"
"Male","5"
"82",""
"Female","6"
"Male","7"
"83",""
"Female","3"
"Male","6"
"84",""
"Female","4"
"Male","6"
"85",""
"Female","27"
"Male","20"
"9",""
"Female","169"
"Male","188"
