"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","7"
"Male","4"
"","11"
"Badi",""
"Female","48"
"Male","42"
"","90"
"Bhote",""
"Female","40"
"Male","42"
"","82"
"Bote",""
"Female","619"
"Male","533"
"","1152"
"Brahman - Hill",""
"Female","5407"
"Male","4092"
"","9499"
"Chamar/ Harijan/ Ram",""
"Female","14"
"Male","22"
"","36"
"Chepang /Praja",""
"Female","592"
"Male","570"
"","1162"
"Chhetri",""
"Female","1558"
"Male","1211"
"","2769"
"Damai/Dholi",""
"Female","657"
"Male","524"
"","1181"
"Darai",""
"Female","251"
"Male","221"
"","472"
"Dura",""
"Female","133"
"Male","103"
"","236"
"Gaine",""
"Female","129"
"Male","115"
"","244"
"Gharti/Bhujel",""
"Female","292"
"Male","219"
"","511"
"Gurung",""
"Female","721"
"Male","601"
"","1322"
"Hajam/Thakur",""
"Female","4"
"Male","13"
"","17"
"Kalwar",""
"Female","39"
"Male","49"
"","88"
"Kami",""
"Female","2063"
"Male","1667"
"","3730"
"Kanu",""
"Female","38"
"Male","38"
"","76"
"Kathabaniyan",""
"Female","37"
"Male","38"
"","75"
"Kayastha",""
"Female","9"
"Male","8"
"","17"
"Koiri/Kushwaha",""
"Female","14"
"Male","19"
"","33"
"Kumal",""
"Female","76"
"Male","60"
"","136"
"Kurmi",""
"Female","5"
"Male","10"
"","15"
"Magar",""
"Female","613"
"Male","518"
"","1131"
"Majhi",""
"Female","49"
"Male","38"
"","87"
"Mallaha",""
"Female","97"
"Male","75"
"","172"
"Musalman",""
"Female","174"
"Male","163"
"","337"
"Newar",""
"Female","206"
"Male","156"
"","362"
"Others",""
"Female","37"
"Male","39"
"","76"
"Rai",""
"Female","239"
"Male","213"
"","452"
"Sanyasi/Dasnami",""
"Female","44"
"Male","29"
"","73"
"Sarki",""
"Female","315"
"Male","251"
"","566"
"Sonar",""
"Female","70"
"Male","42"
"","112"
"Tamang",""
"Female","790"
"Male","742"
"","1532"
"Teli",""
"Female","93"
"Male","120"
"","213"
"Terai Others",""
"Female","12"
"Male","12"
"","24"
"Thakuri",""
"Female","72"
"Male","62"
"","134"
"Tharu",""
"Female","5226"
"Male","4200"
"","9426"
"Undefined Others",""
"Female","9"
"Male","6"
"","15"
"Yadav",""
"Female","8"
"Male","9"
"","17"
