"Population by Single Year of Age","Number"
"0",""
"Female","148"
"Male","178"
"1",""
"Female","130"
"Male","135"
"10",""
"Female","326"
"Male","384"
"11",""
"Female","350"
"Male","299"
"12",""
"Female","383"
"Male","412"
"13",""
"Female","400"
"Male","352"
"14",""
"Female","384"
"Male","350"
"15",""
"Female","365"
"Male","298"
"16",""
"Female","353"
"Male","298"
"17",""
"Female","347"
"Male","226"
"18",""
"Female","358"
"Male","232"
"19",""
"Female","176"
"Male","125"
"2",""
"Female","169"
"Male","169"
"20",""
"Female","247"
"Male","151"
"21",""
"Female","179"
"Male","121"
"22",""
"Female","236"
"Male","123"
"23",""
"Female","149"
"Male","89"
"24",""
"Female","144"
"Male","99"
"25",""
"Female","232"
"Male","105"
"26",""
"Female","137"
"Male","106"
"27",""
"Female","146"
"Male","112"
"28",""
"Female","151"
"Male","98"
"29",""
"Female","84"
"Male","62"
"3",""
"Female","163"
"Male","208"
"30",""
"Female","257"
"Male","146"
"31",""
"Female","91"
"Male","65"
"32",""
"Female","139"
"Male","99"
"33",""
"Female","88"
"Male","65"
"34",""
"Female","78"
"Male","65"
"35",""
"Female","246"
"Male","163"
"36",""
"Female","130"
"Male","92"
"37",""
"Female","89"
"Male","62"
"38",""
"Female","125"
"Male","79"
"39",""
"Female","81"
"Male","47"
"4",""
"Female","241"
"Male","212"
"40",""
"Female","291"
"Male","191"
"41",""
"Female","95"
"Male","88"
"42",""
"Female","130"
"Male","109"
"43",""
"Female","110"
"Male","75"
"44",""
"Female","72"
"Male","54"
"45",""
"Female","224"
"Male","162"
"46",""
"Female","84"
"Male","85"
"47",""
"Female","76"
"Male","53"
"48",""
"Female","138"
"Male","143"
"49",""
"Female","83"
"Male","63"
"5",""
"Female","255"
"Male","250"
"50",""
"Female","251"
"Male","202"
"51",""
"Female","76"
"Male","76"
"52",""
"Female","122"
"Male","101"
"53",""
"Female","75"
"Male","72"
"54",""
"Female","84"
"Male","64"
"55",""
"Female","152"
"Male","132"
"56",""
"Female","65"
"Male","85"
"57",""
"Female","59"
"Male","57"
"58",""
"Female","74"
"Male","79"
"59",""
"Female","48"
"Male","60"
"6",""
"Female","221"
"Male","266"
"60",""
"Female","225"
"Male","162"
"61",""
"Female","69"
"Male","46"
"62",""
"Female","61"
"Male","59"
"63",""
"Female","50"
"Male","34"
"64",""
"Female","38"
"Male","44"
"65",""
"Female","122"
"Male","96"
"66",""
"Female","43"
"Male","48"
"67",""
"Female","49"
"Male","53"
"68",""
"Female","72"
"Male","89"
"69",""
"Female","44"
"Male","39"
"7",""
"Female","288"
"Male","284"
"70",""
"Female","149"
"Male","117"
"71",""
"Female","43"
"Male","22"
"72",""
"Female","68"
"Male","46"
"73",""
"Female","37"
"Male","28"
"74",""
"Female","30"
"Male","20"
"75",""
"Female","71"
"Male","41"
"76",""
"Female","26"
"Male","20"
"77",""
"Female","17"
"Male","25"
"78",""
"Female","46"
"Male","42"
"79",""
"Female","15"
"Male","21"
"8",""
"Female","287"
"Male","273"
"80",""
"Female","63"
"Male","29"
"81",""
"Female","13"
"Male","13"
"82",""
"Female","8"
"Male","15"
"83",""
"Female","15"
"Male","13"
"84",""
"Female","13"
"Male","12"
"85",""
"Female","60"
"Male","48"
"9",""
"Female","307"
"Male","304"
