"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","733"
"Male","782"
"Badi",""
"Female","159"
"Male","143"
"Bangali",""
"Female","122"
"Male","109"
"Baraee",""
"Female","406"
"Male","413"
"Bhote",""
"Female","35"
"Male","34"
"Bin",""
"Female","941"
"Male","971"
"Bote",""
"Female","6"
"Male","7"
"Brahman - Hill",""
"Female","20625"
"Male","17255"
"Brahman - Tarai",""
"Female","512"
"Male","543"
"Chamar/ Harijan/ Ram",""
"Female","12049"
"Male","12272"
"Chepang /Praja",""
"Female","15"
"Male","13"
"Chhantyal/Chhantel",""
"Female","25"
"Male","14"
"Chhetri",""
"Female","8199"
"Male","6810"
"Dalit Others",""
"Female","383"
"Male","313"
"Damai/Dholi",""
"Female","1724"
"Male","1509"
"Darai",""
"Female","102"
"Male","70"
"Dhandi",""
"Female","64"
"Male","71"
"Dhankar/ Dharikar",""
"Female","375"
"Male","355"
"Dhanuk",""
"Female","9"
"Male","10"
"Dhobi",""
"Female","2739"
"Male","2743"
"Dhunia",""
"Female","315"
"Male","273"
"Dom",""
"Female","85"
"Male","98"
"Dusadh/ Pasawan/ Pasi",""
"Female","2597"
"Male","2592"
"Foreigner",""
"Female","23"
"Male","13"
"Gaderi/Bhedihar",""
"Female","751"
"Male","813"
"Gaine",""
"Female","26"
"Male","13"
"Gangai",""
"Female","14"
"Male","8"
"Ghale",""
"Female","48"
"Male","43"
"Gharti/Bhujel",""
"Female","181"
"Male","173"
"Gurung",""
"Female","3526"
"Male","2799"
"Hajam/Thakur",""
"Female","1576"
"Male","1518"
"Halkhor",""
"Female","5"
"Male","6"
"Halwai",""
"Female","749"
"Male","755"
"Kahar",""
"Female","3247"
"Male","3254"
"Kalar",""
"Female","17"
"Male","16"
"Kalwar",""
"Female","646"
"Male","650"
"Kamar",""
"Female","10"
"Male","8"
"Kami",""
"Female","5291"
"Male","4373"
"Kanu",""
"Female","22"
"Male","37"
"Kathabaniyan",""
"Female","2508"
"Male","2523"
"Kayastha",""
"Female","118"
"Male","118"
"Kewat",""
"Female","5814"
"Male","5570"
"Khatwe",""
"Female","13"
"Male","9"
"Khawas",""
"Female","261"
"Male","243"
"Koiri/Kushwaha",""
"Female","2946"
"Male","3095"
"Kumal",""
"Female","1137"
"Male","1009"
"Kumhar",""
"Female","323"
"Male","319"
"Kurmi",""
"Female","2854"
"Male","2835"
"Limbu",""
"Female","13"
"Male","9"
"Lodh",""
"Female","14"
"Male","13"
"Lohar",""
"Female","935"
"Male","919"
"Magar",""
"Female","11526"
"Male","9601"
"Majhi",""
"Female","41"
"Male","39"
"Mali",""
"Female","197"
"Male","188"
"Mallaha",""
"Female","1349"
"Male","1363"
"Marwadi",""
"Female","58"
"Male","69"
"Musahar",""
"Female","1754"
"Male","1736"
"Musalman",""
"Female","11696"
"Male","10948"
"Natuwa",""
"Female","56"
"Male","48"
"Newar",""
"Female","1853"
"Male","1600"
"Nuniya",""
"Female","27"
"Male","35"
"Others",""
"Female","229"
"Male","172"
"Pattharkatta/ Kushwadiya",""
"Female","92"
"Male","93"
"Rai",""
"Female","140"
"Male","121"
"Rajbansi",""
"Female","12"
"Male","15"
"Rajbhar",""
"Female","2213"
"Male","2239"
"Rajdhob",""
"Female","4"
"Male","7"
"Rajput",""
"Female","350"
"Male","345"
"Sanyasi/Dasnami",""
"Female","1491"
"Male","1434"
"Sarki",""
"Female","794"
"Male","643"
"Satar/ Santhal",""
"Female","70"
"Male","74"
"Sherpa",""
"Female","21"
"Male","16"
"Sonar",""
"Female","236"
"Male","255"
"Sudhi",""
"Female","15"
"Male","19"
"Sunuwar",""
"Female","87"
"Male","60"
"Tamang",""
"Female","921"
"Male","783"
"Teli",""
"Female","5479"
"Male","5511"
"Terai Others",""
"Female","2137"
"Male","2136"
"Thakali",""
"Female","58"
"Male","47"
"Thakuri",""
"Female","1158"
"Male","935"
"Tharu",""
"Female","31636"
"Male","28666"
"Yadav",""
"Female","9466"
"Male","9565"
"Yakkha",""
"Female","177"
"Male","150"
