"Population by Single Year of Age","Number"
"0",""
"Female","201"
"Male","216"
"1",""
"Female","190"
"Male","189"
"10",""
"Female","234"
"Male","248"
"11",""
"Female","198"
"Male","201"
"12",""
"Female","262"
"Male","254"
"13",""
"Female","191"
"Male","176"
"14",""
"Female","208"
"Male","218"
"15",""
"Female","194"
"Male","189"
"16",""
"Female","177"
"Male","177"
"17",""
"Female","141"
"Male","122"
"18",""
"Female","224"
"Male","183"
"19",""
"Female","125"
"Male","115"
"2",""
"Female","232"
"Male","238"
"20",""
"Female","117"
"Male","127"
"21",""
"Female","161"
"Male","120"
"22",""
"Female","192"
"Male","135"
"23",""
"Female","122"
"Male","103"
"24",""
"Female","120"
"Male","97"
"25",""
"Female","131"
"Male","124"
"26",""
"Female","112"
"Male","90"
"27",""
"Female","102"
"Male","82"
"28",""
"Female","124"
"Male","108"
"29",""
"Female","70"
"Male","50"
"3",""
"Female","274"
"Male","234"
"30",""
"Female","178"
"Male","125"
"31",""
"Female","43"
"Male","42"
"32",""
"Female","90"
"Male","98"
"33",""
"Female","46"
"Male","57"
"34",""
"Female","57"
"Male","57"
"35",""
"Female","140"
"Male","135"
"36",""
"Female","57"
"Male","48"
"37",""
"Female","45"
"Male","46"
"38",""
"Female","80"
"Male","73"
"39",""
"Female","38"
"Male","36"
"4",""
"Female","234"
"Male","276"
"40",""
"Female","169"
"Male","144"
"41",""
"Female","36"
"Male","44"
"42",""
"Female","61"
"Male","81"
"43",""
"Female","40"
"Male","35"
"44",""
"Female","28"
"Male","33"
"45",""
"Female","117"
"Male","118"
"46",""
"Female","36"
"Male","42"
"47",""
"Female","26"
"Male","36"
"48",""
"Female","45"
"Male","60"
"49",""
"Female","27"
"Male","25"
"5",""
"Female","245"
"Male","276"
"50",""
"Female","112"
"Male","91"
"51",""
"Female","19"
"Male","27"
"52",""
"Female","33"
"Male","43"
"53",""
"Female","19"
"Male","29"
"54",""
"Female","29"
"Male","21"
"55",""
"Female","65"
"Male","92"
"56",""
"Female","33"
"Male","35"
"57",""
"Female","24"
"Male","26"
"58",""
"Female","33"
"Male","49"
"59",""
"Female","33"
"Male","37"
"6",""
"Female","249"
"Male","271"
"60",""
"Female","81"
"Male","79"
"61",""
"Female","29"
"Male","30"
"62",""
"Female","35"
"Male","30"
"63",""
"Female","14"
"Male","18"
"64",""
"Female","11"
"Male","13"
"65",""
"Female","67"
"Male","37"
"66",""
"Female","13"
"Male","22"
"67",""
"Female","8"
"Male","13"
"68",""
"Female","27"
"Male","28"
"69",""
"Female","9"
"Male","10"
"7",""
"Female","240"
"Male","223"
"70",""
"Female","48"
"Male","45"
"71",""
"Female","6"
"Male","15"
"72",""
"Female","9"
"Male","17"
"73",""
"Female","5"
"Male","10"
"74",""
"Female","4"
"Male","6"
"75",""
"Female","23"
"Male","17"
"76",""
"Female","2"
"Male","4"
"77",""
"Female","4"
"Male","3"
"78",""
"Female","2"
"Male","6"
"79",""
"Female","0"
"Male","4"
"8",""
"Female","266"
"Male","251"
"80",""
"Female","4"
"Male","9"
"81",""
"Female","4"
"Male","1"
"82",""
"Female","1"
"Male","1"
"83",""
"Female","1"
"Male","3"
"84",""
"Female","2"
"Male","2"
"85",""
"Female","4"
"Male","9"
"9",""
"Female","218"
"Male","233"
