"Population by Single Year of Age","Number"
"0",""
"Female","573"
"Male","528"
"1",""
"Female","392"
"Male","377"
"10",""
"Female","998"
"Male","1118"
"11",""
"Female","342"
"Male","392"
"12",""
"Female","842"
"Male","912"
"13",""
"Female","386"
"Male","382"
"14",""
"Female","525"
"Male","573"
"15",""
"Female","509"
"Male","554"
"16",""
"Female","445"
"Male","552"
"17",""
"Female","248"
"Male","353"
"18",""
"Female","454"
"Male","637"
"19",""
"Female","191"
"Male","205"
"2",""
"Female","578"
"Male","613"
"20",""
"Female","503"
"Male","653"
"21",""
"Female","158"
"Male","185"
"22",""
"Female","344"
"Male","358"
"23",""
"Female","260"
"Male","157"
"24",""
"Female","291"
"Male","227"
"25",""
"Female","610"
"Male","735"
"26",""
"Female","206"
"Male","191"
"27",""
"Female","209"
"Male","212"
"28",""
"Female","655"
"Male","390"
"29",""
"Female","70"
"Male","84"
"3",""
"Female","676"
"Male","722"
"30",""
"Female","742"
"Male","945"
"31",""
"Female","77"
"Male","69"
"32",""
"Female","339"
"Male","328"
"33",""
"Female","268"
"Male","122"
"34",""
"Female","189"
"Male","109"
"35",""
"Female","658"
"Male","946"
"36",""
"Female","162"
"Male","153"
"37",""
"Female","128"
"Male","122"
"38",""
"Female","447"
"Male","248"
"39",""
"Female","50"
"Male","61"
"4",""
"Female","671"
"Male","670"
"40",""
"Female","635"
"Male","894"
"41",""
"Female","61"
"Male","58"
"42",""
"Female","223"
"Male","209"
"43",""
"Female","173"
"Male","63"
"44",""
"Female","97"
"Male","66"
"45",""
"Female","489"
"Male","721"
"46",""
"Female","72"
"Male","83"
"47",""
"Female","66"
"Male","82"
"48",""
"Female","295"
"Male","153"
"49",""
"Female","45"
"Male","30"
"5",""
"Female","769"
"Male","871"
"50",""
"Female","442"
"Male","665"
"51",""
"Female","38"
"Male","46"
"52",""
"Female","113"
"Male","97"
"53",""
"Female","112"
"Male","40"
"54",""
"Female","58"
"Male","33"
"55",""
"Female","358"
"Male","507"
"56",""
"Female","64"
"Male","62"
"57",""
"Female","58"
"Male","41"
"58",""
"Female","196"
"Male","100"
"59",""
"Female","32"
"Male","39"
"6",""
"Female","664"
"Male","765"
"60",""
"Female","435"
"Male","530"
"61",""
"Female","30"
"Male","37"
"62",""
"Female","102"
"Male","84"
"63",""
"Female","55"
"Male","28"
"64",""
"Female","50"
"Male","21"
"65",""
"Female","368"
"Male","408"
"66",""
"Female","18"
"Male","39"
"67",""
"Female","30"
"Male","28"
"68",""
"Female","91"
"Male","79"
"69",""
"Female","18"
"Male","28"
"7",""
"Female","590"
"Male","649"
"70",""
"Female","288"
"Male","324"
"71",""
"Female","19"
"Male","29"
"72",""
"Female","57"
"Male","75"
"73",""
"Female","24"
"Male","16"
"74",""
"Female","26"
"Male","13"
"75",""
"Female","138"
"Male","160"
"76",""
"Female","9"
"Male","14"
"77",""
"Female","7"
"Male","12"
"78",""
"Female","12"
"Male","15"
"79",""
"Female","9"
"Male","6"
"8",""
"Female","930"
"Male","934"
"80",""
"Female","56"
"Male","60"
"81",""
"Female","3"
"Male","3"
"82",""
"Female","10"
"Male","2"
"83",""
"Female","1"
"Male","1"
"84",""
"Female","1"
"Male","2"
"85",""
"Female","55"
"Male","42"
"9",""
"Female","451"
"Male","401"
